"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         970,       -7.09057864,      -4.587004415,      -4.765332012,      -1.487125779,      -8.528501619,       207023.5063,    0.009623782275,      0.0509746349,                 0,                 0,                 0,   -0.001234294341,     0.00873268648,     0.05113482938,                 0,        5.29673609,   3.306685845e-05
          0,           0,         971,      -7.094039969,      -4.590399206,      -4.768697329,      -1.490490149,      -8.532130705,       207023.5063,    0.009623782229,     0.05097463559,                 0,                 0,                 0,   -0.001234294167,    0.008732686422,     0.05113483007,                 0,       5.296736188,   3.306685845e-05
          0,           0,         972,      -7.097502724,       -4.59379558,      -4.772064257,      -1.493856184,      -8.535761041,       207023.5063,    0.009623782183,     0.05097463628,                 0,                 0,                 0,   -0.001234293995,    0.008732686364,     0.05113483076,                 0,       5.296736285,   3.306685845e-05
          0,           0,         973,      -7.100966866,      -4.597193494,      -4.775432857,      -1.497223866,      -8.539392623,       207023.5063,    0.009623782137,     0.05097463696,                 0,                 0,                 0,   -0.001234293824,    0.008732686306,     0.05113483144,                 0,       5.296736381,   3.306685845e-05
          0,           0,         974,       -7.10443242,      -4.600593017,      -4.778803057,      -1.500593198,      -8.543025451,       207023.5063,    0.009623782091,     0.05097463764,                 0,                 0,                 0,   -0.001234293654,    0.008732686248,     0.05113483211,                 0,       5.296736476,   3.306685845e-05
          0,           0,         975,      -7.107899346,      -4.603993928,      -4.782174916,      -1.503964101,      -8.546659524,       207023.5063,    0.009623782045,     0.05097463831,                 0,                 0,                 0,   -0.001234293486,     0.00873268619,     0.05113483278,                 0,       5.296736571,   3.306685845e-05
          0,           0,         976,      -7.111367704,      -4.607396513,      -4.785548409,      -1.507336715,       -8.55029484,       207023.5063,    0.009623781999,     0.05097463898,                 0,                 0,                 0,   -0.001234293319,    0.008732686133,     0.05113483345,                 0,       5.296736666,   3.306685845e-05
          0,           0,         977,      -7.114837462,      -4.610800668,      -4.788923545,      -1.510710978,      -8.553931398,       207023.5063,    0.009623781953,     0.05097463963,                 0,                 0,                 0,   -0.001234293153,    0.008732686076,      0.0511348341,                 0,       5.296736759,   3.306685845e-05
          0,           0,         978,      -7.118308597,      -4.614206321,      -4.792300294,      -1.514086828,      -8.557569196,       207023.5063,    0.009623781908,     0.05097464029,                 0,                 0,                 0,   -0.001234292988,    0.008732686019,     0.05113483476,                 0,       5.296736852,   3.306685845e-05
          0,           0,         979,      -7.121781129,      -4.617613446,      -4.795678688,      -1.517464278,      -8.561208233,       207023.5063,    0.009623781863,     0.05097464094,                 0,                 0,                 0,   -0.001234292825,    0.008732685963,      0.0511348354,                 0,       5.296736944,   3.306685845e-05
          0,           0,         980,      -7.125255073,      -4.621022197,       -4.79905868,      -1.520843414,      -8.564848507,       207023.5063,    0.009623781818,     0.05097464158,                 0,                 0,                 0,   -0.001234292663,    0.008732685906,     0.05113483605,                 0,       5.296737036,   3.306685845e-05
          0,           0,         981,       -7.12873041,      -4.624432509,      -4.802440318,      -1.524224194,      -8.568490019,       207023.5063,    0.009623781773,     0.05097464222,                 0,                 0,                 0,   -0.001234292502,     0.00873268585,     0.05113483668,                 0,       5.296737127,   3.306685845e-05
          0,           0,         982,      -7.132207128,      -4.627844292,      -4.805823592,      -1.527606561,      -8.572132765,       207023.5063,    0.009623781728,     0.05097464285,                 0,                 0,                 0,   -0.001234292342,    0.008732685794,     0.05113483731,                 0,       5.296737217,   3.306685845e-05
          0,           0,         983,      -7.135685245,      -4.631257661,      -4.809208489,      -1.530990568,      -8.575776746,       207023.5063,    0.009623781683,     0.05097464348,                 0,                 0,                 0,   -0.001234292184,    0.008732685739,     0.05113483794,                 0,       5.296737307,   3.306685845e-05
          0,           0,         984,      -7.139164746,       -4.63467251,      -4.812594979,      -1.534376186,      -8.579421959,       207023.5063,    0.009623781639,      0.0509746441,                 0,                 0,                 0,   -0.001234292026,    0.008732685683,     0.05113483856,                 0,       5.296737396,   3.306685845e-05
          0,           0,         985,      -7.142645646,       -4.63808894,      -4.815983108,       -1.53776343,      -8.583068402,       207023.5063,    0.009623781594,     0.05097464471,                 0,                 0,                 0,    -0.00123429187,    0.008732685628,     0.05113483918,                 0,       5.296737484,   3.306685845e-05
          0,           0,         986,      -7.146127937,      -4.641506912,      -4.819372851,      -1.541152312,      -8.586716076,       207023.5063,     0.00962378155,     0.05097464532,                 0,                 0,                 0,   -0.001234291716,    0.008732685574,     0.05113483979,                 0,       5.296737572,   3.306685845e-05
          0,           0,         987,       -7.14961161,      -4.644926393,       -4.82276422,      -1.544542783,      -8.590364978,       207023.5063,    0.009623781506,     0.05097464593,                 0,                 0,                 0,   -0.001234291562,    0.008732685519,     0.05113484039,                 0,       5.296737659,   3.306685845e-05
          0,           0,         988,      -7.153096661,      -4.648347391,       -4.82615718,      -1.547934885,      -8.594015108,       207023.5063,    0.009623781462,     0.05097464653,                 0,                 0,                 0,   -0.001234291409,    0.008732685465,     0.05113484099,                 0,       5.296737746,   3.306685845e-05
          0,           0,         989,      -7.156583105,      -4.651769928,      -4.829551774,      -1.551328617,      -8.597666463,       207023.5063,    0.009623781419,     0.05097464713,                 0,                 0,                 0,   -0.001234291258,    0.008732685411,     0.05113484159,                 0,       5.296737832,   3.306685845e-05
          0,           0,         990,      -7.160070916,      -4.655193962,      -4.832947985,      -1.554723908,      -8.601319044,       207023.5063,    0.009623781375,     0.05097464772,                 0,                 0,                 0,   -0.001234291108,    0.008732685357,     0.05113484218,                 0,       5.296737917,   3.306685845e-05
          0,           0,         991,      -7.163560135,      -4.658619579,      -4.836345759,      -1.558120864,      -8.604972848,       207023.5063,    0.009623781332,      0.0509746483,                 0,                 0,                 0,   -0.001234290959,    0.008732685303,     0.05113484276,                 0,       5.296738002,   3.306685845e-05
          0,           0,         992,      -7.167050733,      -4.662046689,       -4.83974516,      -1.561519414,      -8.608627875,       207023.5063,    0.009623781289,     0.05097464888,                 0,                 0,                 0,   -0.001234290811,     0.00873268525,     0.05113484334,                 0,       5.296738086,   3.306685845e-05
          0,           0,         993,      -7.170542702,      -4.665475318,      -4.843146175,       -1.56491956,      -8.612284122,       207023.5063,    0.009623781246,     0.05097464946,                 0,                 0,                 0,   -0.001234290664,    0.008732685197,     0.05113484392,                 0,        5.29673817,   3.306685845e-05
          0,           0,         994,      -7.174036038,      -4.668905445,      -4.846548794,      -1.568321306,       -8.61594159,       207023.5063,    0.009623781203,     0.05097465003,                 0,                 0,                 0,   -0.001234290519,    0.008732685144,     0.05113484449,                 0,       5.296738253,   3.306685845e-05
          0,           0,         995,      -7.177530774,      -4.672337159,      -4.849953022,      -1.571724672,      -8.619600276,       207023.5063,     0.00962378116,      0.0509746506,                 0,                 0,                 0,   -0.001234290374,    0.008732685091,     0.05113484505,                 0,       5.296738335,   3.306685845e-05
          0,           0,         996,      -7.181026872,      -4.675770368,      -4.853358834,      -1.575129649,       -8.62326018,       207023.5063,    0.009623781117,     0.05097465116,                 0,                 0,                 0,   -0.001234290231,    0.008732685039,     0.05113484561,                 0,       5.296738417,   3.306685845e-05
          0,           0,         997,      -7.184524341,      -4.679205009,      -4.856766236,      -1.578536185,      -8.626921299,       207023.5063,    0.009623781075,     0.05097465172,                 0,                 0,                 0,   -0.001234290089,    0.008732684987,     0.05113484617,                 0,       5.296738498,   3.306685845e-05
          0,           0,         998,      -7.188023201,      -4.682641266,      -4.860175251,      -1.581944352,      -8.630583633,       207023.5063,    0.009623781033,     0.05097465227,                 0,                 0,                 0,   -0.001234289948,    0.008732684935,     0.05113484672,                 0,       5.296738579,   3.306685845e-05
          0,           0,         999,      -7.191523412,       -4.68607893,      -4.863585836,      -1.585354089,      -8.634247181,       207023.5063,    0.009623780991,     0.05097465282,                 0,                 0,                 0,   -0.001234289808,    0.008732684883,     0.05113484727,                 0,       5.296738659,   3.306685845e-05
          0,           0,        1000,      -7.195025038,      -4.689518251,       -4.86699805,      -1.588765466,      -8.637911939,       207023.5063,    0.009623780949,     0.05097465336,                 0,                 0,                 0,   -0.001234289669,    0.008732684832,     0.05113484781,                 0,       5.296738738,   3.306685845e-05
          0,           0,        1001,      -7.198527992,      -4.692958986,      -4.870411817,      -1.592178402,      -8.641577908,       207023.5063,    0.009623780907,      0.0509746539,                 0,                 0,                 0,   -0.001234289531,    0.008732684781,     0.05113484835,                 0,       5.296738817,   3.306685845e-05
          0,           0,        1002,      -7.202032316,      -4.696401234,      -4.873827235,      -1.595592924,      -8.645245085,       207023.5063,    0.009623780866,     0.05097465443,                 0,                 0,                 0,   -0.001234289394,     0.00873268473,     0.05113484888,                 0,       5.296738895,   3.306685845e-05
          0,           0,        1003,      -7.205538034,      -4.699845027,      -4.877244172,      -1.599009059,       -8.64891347,       207023.5063,    0.009623780824,     0.05097465496,                 0,                 0,                 0,   -0.001234289258,    0.008732684679,     0.05113484941,                 0,       5.296738973,   3.306685845e-05
          0,           0,        1004,      -7.209045094,      -4.703290244,      -4.880662713,      -1.602426734,       -8.65258306,       207023.5063,    0.009623780783,     0.05097465548,                 0,                 0,                 0,   -0.001234289123,    0.008732684629,     0.05113484993,                 0,        5.29673905,   3.306685845e-05
          0,           0,        1005,      -7.212553539,      -4.706737077,      -4.884082852,      -1.605846046,      -8.656253855,       207023.5063,    0.009623780742,       0.050974656,                 0,                 0,                 0,   -0.001234288989,    0.008732684579,     0.05113485045,                 0,       5.296739127,   3.306685845e-05
          0,           0,        1006,       -7.21606335,      -4.710185361,      -4.887504564,      -1.609266923,      -8.659925853,       207023.5063,    0.009623780701,     0.05097465652,                 0,                 0,                 0,   -0.001234288857,    0.008732684529,     0.05113485097,                 0,       5.296739203,   3.306685845e-05
          0,           0,        1007,      -7.219574507,      -4.713635123,      -4.890927829,      -1.612689377,      -8.663599053,       207023.5063,     0.00962378066,     0.05097465703,                 0,                 0,                 0,   -0.001234288725,     0.00873268448,     0.05113485148,                 0,       5.296739278,   3.306685845e-05
          0,           0,        1008,      -7.223087036,      -4.717086409,      -4.894352741,      -1.616113403,      -8.667273454,       207023.5063,     0.00962378062,     0.05097465754,                 0,                 0,                 0,   -0.001234288594,     0.00873268443,     0.05113485198,                 0,       5.296739353,   3.306685845e-05
          0,           0,        1009,      -7.226600933,      -4.720539213,      -4.897779158,      -1.619539041,      -8.670949054,       207023.5063,     0.00962378058,     0.05097465804,                 0,                 0,                 0,   -0.001234288465,    0.008732684381,     0.05113485248,                 0,       5.296739428,   3.306685845e-05
          0,           0,        1010,      -7.230116186,      -4.723993464,       -4.90120719,      -1.622966222,      -8.674625852,       207023.5063,    0.009623780539,     0.05097465854,                 0,                 0,                 0,   -0.001234288336,    0.008732684332,     0.05113485298,                 0,       5.296739502,   3.306685845e-05
          0,           0,        1011,      -7.233632775,      -4.727449217,       -4.90463678,      -1.626394981,      -8.678303849,       207023.5063,    0.009623780499,     0.05097465903,                 0,                 0,                 0,   -0.001234288209,    0.008732684284,     0.05113485348,                 0,       5.296739575,   3.306685845e-05
          0,           0,        1012,      -7.237150745,      -4.730906458,      -4.908067945,      -1.629825308,      -8.681983041,       207023.5063,     0.00962378046,     0.05097465952,                 0,                 0,                 0,   -0.001234288082,    0.008732684235,     0.05113485396,                 0,       5.296739648,   3.306685845e-05
          0,           0,        1013,      -7.240670074,      -4.734365241,      -4.911500663,      -1.633257242,      -8.685663428,       207023.5063,     0.00962378042,     0.05097466001,                 0,                 0,                 0,   -0.001234287956,    0.008732684187,     0.05113485445,                 0,        5.29673972,   3.306685845e-05
          0,           0,        1014,      -7.244190753,      -4.737825492,      -4.914934997,      -1.636690707,      -8.689345008,       207023.5063,     0.00962378038,     0.05097466049,                 0,                 0,                 0,   -0.001234287832,    0.008732684139,     0.05113485493,                 0,       5.296739792,   3.306685845e-05
          0,           0,        1015,      -7.247712798,      -4.741287246,      -4.918370834,      -1.640125765,      -8.693027782,       207023.5063,    0.009623780341,     0.05097466097,                 0,                 0,                 0,   -0.001234287708,    0.008732684092,     0.05113485541,                 0,       5.296739863,   3.306685845e-05
          0,           0,        1016,      -7.251236179,      -4.744750458,      -4.921808287,      -1.643562361,      -8.696711746,       207023.5063,    0.009623780302,     0.05097466144,                 0,                 0,                 0,   -0.001234287585,    0.008732684044,     0.05113485588,                 0,       5.296739934,   3.306685845e-05
          0,           0,        1017,      -7.254760911,      -4.748215147,      -4.925247266,      -1.647000541,      -8.700396901,       207023.5063,    0.009623780263,     0.05097466191,                 0,                 0,                 0,   -0.001234287463,    0.008732683997,     0.05113485635,                 0,       5.296740004,   3.306685845e-05
          0,           0,        1018,      -7.258287012,      -4.751681389,       -4.92868782,      -1.650440289,      -8.704083245,       207023.5063,    0.009623780224,     0.05097466238,                 0,                 0,                 0,   -0.001234287342,     0.00873268395,     0.05113485681,                 0,       5.296740074,   3.306685845e-05
          0,           0,        1019,      -7.261814444,      -4.755149016,      -4.932129935,      -1.653881579,      -8.707770777,       207023.5063,    0.009623780186,     0.05097466284,                 0,                 0,                 0,   -0.001234287223,    0.008732683903,     0.05113485728,                 0,       5.296740143,   3.306685845e-05
          0,           0,        1020,      -7.265343222,      -4.758618178,      -4.935573602,      -1.657324436,      -8.711459496,       207023.5063,    0.009623780147,      0.0509746633,                 0,                 0,                 0,   -0.001234287104,    0.008732683857,     0.05113485773,                 0,       5.296740212,   3.306685845e-05
          0,           0,        1021,      -7.268873357,      -4.762088777,      -4.939018827,      -1.660768824,        -8.7151494,       207023.5063,    0.009623780109,     0.05097466375,                 0,                 0,                 0,   -0.001234286985,    0.008732683811,     0.05113485819,                 0,        5.29674028,   3.306685845e-05
          0,           0,        1022,      -7.272404859,       -4.76556099,      -4.942465619,      -1.664214837,      -8.718840488,       207023.5063,    0.009623780071,      0.0509746642,                 0,                 0,                 0,   -0.001234286868,    0.008732683765,     0.05113485864,                 0,       5.296740348,   3.306685845e-05
          0,           0,        1023,      -7.275937687,      -4.769034552,      -4.945913931,      -1.667662367,       -8.72253276,       207023.5063,    0.009623780033,     0.05097466465,                 0,                 0,                 0,   -0.001234286752,    0.008732683719,     0.05113485908,                 0,       5.296740415,   3.306685845e-05
          0,           0,        1024,      -7.279471845,      -4.772509597,      -4.949363851,      -1.671111413,      -8.726226214,       207023.5063,    0.009623779995,     0.05097466509,                 0,                 0,                 0,   -0.001234286637,    0.008732683674,     0.05113485952,                 0,       5.296740482,   3.306685845e-05
          0,           0,        1025,      -7.283007363,      -4.775986158,       -4.95281528,      -1.674562071,      -8.729920848,       207023.5063,    0.009623779958,     0.05097466553,                 0,                 0,                 0,   -0.001234286522,    0.008732683629,     0.05113485996,                 0,       5.296740548,   3.306685845e-05
          0,           0,        1026,      -7.286544227,      -4.779464196,      -4.956268246,      -1.678014232,      -8.733616663,       207023.5063,    0.009623779921,     0.05097466596,                 0,                 0,                 0,   -0.001234286409,    0.008732683584,     0.05113486039,                 0,       5.296740614,   3.306685845e-05
          0,           0,        1027,      -7.290082447,      -4.782943738,      -4.959722793,      -1.681467968,      -8.737313656,       207023.5063,    0.009623779883,      0.0509746664,                 0,                 0,                 0,   -0.001234286296,    0.008732683539,     0.05113486082,                 0,       5.296740679,   3.306685845e-05
          0,           0,        1028,      -7.293621957,      -4.786424629,      -4.963178825,       -1.68492322,      -8.741011826,       207023.5063,    0.009623779846,     0.05097466682,                 0,                 0,                 0,   -0.001234286184,    0.008732683495,     0.05113486125,                 0,       5.296740744,   3.306685845e-05
          0,           0,        1029,      -7.297162835,      -4.789907064,      -4.966636457,      -1.688380041,      -8.744711172,       207023.5063,    0.009623779809,     0.05097466725,                 0,                 0,                 0,   -0.001234286074,     0.00873268345,     0.05113486167,                 0,       5.296740808,   3.306685845e-05
          0,           0,        1030,      -7.300705054,      -4.793390961,      -4.970095608,      -1.691838398,      -8.748411693,       207023.5063,    0.009623779773,     0.05097466767,                 0,                 0,                 0,   -0.001234285964,    0.008732683406,     0.05113486209,                 0,       5.296740872,   3.306685845e-05
          0,           0,        1031,      -7.304248623,      -4.796876382,       -4.97355631,      -1.695298296,      -8.752113388,       207023.5063,    0.009623779736,     0.05097466808,                 0,                 0,                 0,   -0.001234285854,    0.008732683363,     0.05113486251,                 0,       5.296740936,   3.306685845e-05
          0,           0,        1032,      -7.307793496,      -4.800363194,      -4.977018534,      -1.698759737,      -8.755816256,       207023.5063,      0.0096237797,      0.0509746685,                 0,                 0,                 0,   -0.001234285746,    0.008732683319,     0.05113486292,                 0,       5.296740998,   3.306685845e-05
          0,           0,        1033,      -7.311339722,      -4.803851518,      -4.980482321,      -1.702222732,      -8.759520295,       207023.5063,    0.009623779664,     0.05097466891,                 0,                 0,                 0,   -0.001234285639,    0.008732683276,     0.05113486333,                 0,       5.296741061,   3.306685845e-05
          0,           0,        1034,       -7.31488726,      -4.807341232,      -4.983947613,      -1.705687191,      -8.763225504,       207023.5063,    0.009623779628,     0.05097466931,                 0,                 0,                 0,   -0.001234285532,    0.008732683233,     0.05113486374,                 0,       5.296741123,   3.306685845e-05
          0,           0,        1035,      -7.318436173,      -4.810832489,       -4.98741442,      -1.709153241,      -8.766931883,       207023.5063,    0.009623779592,     0.05097466972,                 0,                 0,                 0,   -0.001234285426,     0.00873268319,     0.05113486414,                 0,       5.296741184,   3.306685845e-05
          0,           0,        1036,      -7.321986377,      -4.814325171,      -4.990882774,      -1.712620821,      -8.770639429,       207023.5063,    0.009623779557,     0.05097467011,                 0,                 0,                 0,   -0.001234285321,    0.008732683148,     0.05113486454,                 0,       5.296741245,   3.306685845e-05
          0,           0,        1037,      -7.325537907,      -4.817819255,      -4.994352674,      -1.716089901,      -8.774348143,       207023.5063,    0.009623779521,     0.05097467051,                 0,                 0,                 0,   -0.001234285217,    0.008732683105,     0.05113486493,                 0,       5.296741306,   3.306685845e-05
          0,           0,        1038,      -7.329090786,       -4.82131486,        -4.9978241,      -1.719560553,      -8.778058022,       207023.5063,    0.009623779486,      0.0509746709,                 0,                 0,                 0,   -0.001234285114,    0.008732683063,     0.05113486532,                 0,       5.296741366,   3.306685845e-05
          0,           0,        1039,      -7.332644985,      -4.824811921,      -5.001297046,      -1.723032704,      -8.781769065,       207023.5063,    0.009623779451,     0.05097467129,                 0,                 0,                 0,   -0.001234285011,    0.008732683021,     0.05113486571,                 0,       5.296741426,   3.306685845e-05
          0,           0,        1040,      -7.336200536,      -4.828310449,      -5.004771546,      -1.726506389,      -8.785481272,       207023.5063,    0.009623779416,     0.05097467168,                 0,                 0,                 0,    -0.00123428491,     0.00873268298,      0.0511348661,                 0,       5.296741485,   3.306685845e-05
          0,           0,        1041,      -7.339757367,      -4.831810371,      -5.008247512,      -1.729981594,      -8.789194641,       207023.5063,    0.009623779381,     0.05097467206,                 0,                 0,                 0,   -0.001234284809,    0.008732682938,     0.05113486648,                 0,       5.296741544,   3.306685845e-05
          0,           0,        1042,      -7.343315567,       -4.83531182,      -5.011725028,      -1.733458336,      -8.792909171,       207023.5063,    0.009623779347,     0.05097467244,                 0,                 0,                 0,   -0.001234284709,    0.008732682897,     0.05113486686,                 0,       5.296741602,   3.306685845e-05
          0,           0,        1043,       -7.34687507,       -4.83881469,      -5.015204064,      -1.736936605,      -8.796624862,       207023.5063,    0.009623779312,     0.05097467281,                 0,                 0,                 0,   -0.001234284609,    0.008732682856,     0.05113486723,                 0,        5.29674166,   3.306685845e-05
          0,           0,        1044,      -7.350435881,      -4.842318983,      -5.018684601,      -1.740416338,      -8.800341711,       207023.5063,    0.009623779278,     0.05097467319,                 0,                 0,                 0,   -0.001234284511,    0.008732682816,     0.05113486761,                 0,       5.296741718,   3.306685845e-05
          0,           0,        1045,      -7.353998008,      -4.845824646,       -5.02216666,      -1.743897592,      -8.804059717,       207023.5063,    0.009623779244,     0.05097467356,                 0,                 0,                 0,   -0.001234284413,    0.008732682775,     0.05113486797,                 0,       5.296741775,   3.306685845e-05
          0,           0,        1046,      -7.357561492,      -4.849331886,      -5.025650224,      -1.747380403,      -8.807778881,       207023.5063,     0.00962377921,     0.05097467392,                 0,                 0,                 0,   -0.001234284316,    0.008732682735,     0.05113486834,                 0,       5.296741832,   3.306685845e-05
          0,           0,        1047,      -7.361126253,      -4.852840534,      -5.029135328,      -1.750864731,        -8.8114992,       207023.5063,    0.009623779177,     0.05097467429,                 0,                 0,                 0,    -0.00123428422,    0.008732682695,      0.0511348687,                 0,       5.296741888,   3.306685845e-05
          0,           0,        1048,      -7.364692351,        -4.8563506,      -5.032621928,      -1.754350533,      -8.815220673,       207023.5063,    0.009623779143,     0.05097467465,                 0,                 0,                 0,   -0.001234284125,    0.008732682655,     0.05113486906,                 0,       5.296741944,   3.306685845e-05
          0,           0,        1049,      -7.368259771,      -4.859862134,       -5.03611003,      -1.757837873,        -8.8189433,       207023.5063,     0.00962377911,       0.050974675,                 0,                 0,                 0,    -0.00123428403,    0.008732682616,     0.05113486942,                 0,       5.296741999,   3.306685845e-05
          0,           0,        1050,      -7.371828491,      -4.863375088,      -5.039599618,      -1.761326724,      -8.822667078,       207023.5063,    0.009623779077,     0.05097467536,                 0,                 0,                 0,   -0.001234283936,    0.008732682576,     0.05113486977,                 0,       5.296742054,   3.306685845e-05
          0,           0,        1051,       -7.37539853,      -4.866889478,       -5.04309075,      -1.764817066,      -8.826392008,       207023.5063,    0.009623779044,     0.05097467571,                 0,                 0,                 0,   -0.001234283843,    0.008732682537,     0.05113487012,                 0,       5.296742109,   3.306685845e-05
          0,           0,        1052,      -7.378969892,      -4.870405299,      -5.046583372,      -1.768308917,      -8.830118087,       207023.5063,    0.009623779011,     0.05097467606,                 0,                 0,                 0,    -0.00123428375,    0.008732682498,     0.05113487047,                 0,       5.296742163,   3.306685845e-05
          0,           0,        1053,      -7.382542556,      -4.873922566,      -5.050077526,      -1.771802261,      -8.833845315,       207023.5063,    0.009623778979,      0.0509746764,                 0,                 0,                 0,   -0.001234283659,     0.00873268246,     0.05113487081,                 0,       5.296742217,   3.306685845e-05
          0,           0,        1054,      -7.386116529,      -4.877441245,      -5.053573139,      -1.775297098,       -8.83757369,       207023.5063,    0.009623778946,     0.05097467674,                 0,                 0,                 0,   -0.001234283568,    0.008732682421,     0.05113487115,                 0,        5.29674227,   3.306685845e-05
          0,           0,        1055,      -7.389691823,      -4.880961439,      -5.057070254,      -1.778793489,      -8.841303213,       207023.5063,    0.009623778914,     0.05097467708,                 0,                 0,                 0,   -0.001234283477,    0.008732682383,     0.05113487149,                 0,       5.296742323,   3.306685845e-05
          0,           0,        1056,      -7.393268413,      -4.884482999,      -5.060568847,      -1.782291329,       -8.84503388,       207023.5063,    0.009623778882,     0.05097467742,                 0,                 0,                 0,   -0.001234283388,    0.008732682345,     0.05113487183,                 0,       5.296742376,   3.306685845e-05
          0,           0,        1057,      -7.396846301,      -4.888005965,      -5.064068994,      -1.785790666,      -8.848765693,       207023.5063,     0.00962377885,     0.05097467775,                 0,                 0,                 0,   -0.001234283299,    0.008732682308,     0.05113487216,                 0,       5.296742428,   3.306685845e-05
          0,           0,        1058,      -7.400425485,       -4.89153029,      -5.067570588,      -1.789291481,      -8.852498648,       207023.5063,    0.009623778818,     0.05097467808,                 0,                 0,                 0,   -0.001234283211,     0.00873268227,     0.05113487249,                 0,        5.29674248,   3.306685845e-05
          0,           0,        1059,      -7.404006005,      -4.895056152,      -5.071073667,      -1.792793823,      -8.856232746,       207023.5063,    0.009623778787,     0.05097467841,                 0,                 0,                 0,   -0.001234283123,    0.008732682233,     0.05113487282,                 0,       5.296742531,   3.306685845e-05
          0,           0,        1060,      -7.407587845,      -4.898583516,      -5.074578285,      -1.796297693,      -8.859967985,       207023.5063,    0.009623778755,     0.05097467873,                 0,                 0,                 0,   -0.001234283036,    0.008732682196,     0.05113487314,                 0,       5.296742582,   3.306685845e-05
          0,           0,        1061,      -7.411170982,       -4.90211223,      -5.078084377,      -1.799803016,      -8.863704363,       207023.5063,    0.009623778724,     0.05097467906,                 0,                 0,                 0,    -0.00123428295,    0.008732682159,     0.05113487346,                 0,       5.296742633,   3.306685845e-05
          0,           0,        1062,      -7.414755365,      -4.905642309,      -5.081591962,      -1.803309792,      -8.867441881,       207023.5063,    0.009623778693,     0.05097467937,                 0,                 0,                 0,   -0.001234282865,    0.008732682122,     0.05113487378,                 0,       5.296742683,   3.306685845e-05
          0,           0,        1063,       -7.41834108,      -4.909173826,      -5.085101007,      -1.806818091,      -8.871180537,       207023.5063,    0.009623778662,     0.05097467969,                 0,                 0,                 0,    -0.00123428278,    0.008732682086,      0.0511348741,                 0,       5.296742733,   3.306685845e-05
          0,           0,        1064,      -7.421928071,      -4.912706737,      -5.088611521,      -1.810327855,       -8.87492033,       207023.5063,    0.009623778631,        0.05097468,                 0,                 0,                 0,   -0.001234282696,     0.00873268205,     0.05113487441,                 0,       5.296742782,   3.306685845e-05
          0,           0,        1065,      -7.425516409,      -4.916241137,      -5.092123533,      -1.813839118,      -8.878661259,       207023.5063,    0.009623778601,     0.05097468032,                 0,                 0,                 0,   -0.001234282613,    0.008732682014,     0.05113487472,                 0,       5.296742831,   3.306685845e-05
          0,           0,        1066,      -7.429106039,      -4.919776971,      -5.095637068,      -1.817351869,      -8.882403323,       207023.5063,     0.00962377857,     0.05097468062,                 0,                 0,                 0,    -0.00123428253,    0.008732681978,     0.05113487503,                 0,        5.29674288,   3.306685845e-05
          0,           0,        1067,      -7.432696947,      -4.923314183,       -5.09915203,      -1.820866107,       -8.88614652,       207023.5063,     0.00962377854,     0.05097468093,                 0,                 0,                 0,   -0.001234282448,    0.008732681942,     0.05113487533,                 0,       5.296742929,   3.306685845e-05
          0,           0,        1068,      -7.436289153,      -4.926852789,      -5.102668513,        -1.8243818,       -8.88989085,       207023.5063,     0.00962377851,     0.05097468123,                 0,                 0,                 0,   -0.001234282367,    0.008732681907,     0.05113487564,                 0,       5.296742977,   3.306685845e-05
          0,           0,        1069,      -7.439882641,      -4.930392817,      -5.106186393,      -1.827898979,      -8.893636312,       207023.5063,     0.00962377848,     0.05097468153,                 0,                 0,                 0,   -0.001234282286,    0.008732681872,     0.05113487593,                 0,       5.296743024,   3.306685845e-05
          0,           0,        1070,      -7.443477412,      -4.933934182,      -5.109705827,      -1.831417626,      -8.897382904,       207023.5063,    0.009623778451,     0.05097468183,                 0,                 0,                 0,   -0.001234282206,    0.008732681837,     0.05113487623,                 0,       5.296743072,   3.306685845e-05
          0,           0,        1071,      -7.447073495,      -4.937477074,      -5.113226685,      -1.834937752,      -8.901130625,       207023.5063,    0.009623778421,     0.05097468213,                 0,                 0,                 0,   -0.001234282126,    0.008732681802,     0.05113487653,                 0,       5.296743119,   3.306685845e-05
          0,           0,        1072,       -7.45067086,      -4.941021305,      -5.116749066,      -1.838459345,      -8.904879475,       207023.5063,    0.009623778392,     0.05097468242,                 0,                 0,                 0,   -0.001234282048,    0.008732681768,     0.05113487682,                 0,       5.296743165,   3.306685845e-05
          0,           0,        1073,      -7.454269538,      -4.944567019,      -5.120272906,      -1.841982412,      -8.908629452,       207023.5063,    0.009623778362,     0.05097468271,                 0,                 0,                 0,   -0.001234281969,    0.008732681734,     0.05113487711,                 0,       5.296743211,   3.306685845e-05
          0,           0,        1074,      -7.457869491,      -4.948114112,      -5.123798182,       -1.84550694,      -8.912380555,       207023.5063,    0.009623778333,       0.050974683,                 0,                 0,                 0,   -0.001234281892,      0.0087326817,      0.0511348774,                 0,       5.296743257,   3.306685845e-05
