"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0207,2.6689e+05,2.4043,580.32,1.6791e-13,0,40768,-3.4146,139.14,568.55,1.645e-13,0,1,10.283,7.283,0,0
1.02,2.6673e+05,2.4049,580.01,0,0,40731,-3.4166,139.1,568.61,0,0,1,10.296,7.296,0,0
1.0194,2.6657e+05,2.4055,579.7,0,0,40695,-3.4187,139.07,568.68,0,0,1,10.309,7.309,0,0
1.0187,2.6641e+05,2.4061,579.4,1.5364e-13,0,40658,-3.4208,139.03,568.74,1.5081e-13,0,1,10.322,7.322,0,0
1.0181,2.6625e+05,2.4066,579.09,0,0,40622,-3.4228,139,568.8,0,0,1,10.335,7.335,0,0
1.0174,2.6609e+05,2.4072,578.79,1.4813e-13,0,40586,-3.4249,138.96,568.86,1.4559e-13,0,1,10.348,7.348,0,0
1.0168,2.6593e+05,2.4078,578.48,0,0,40550,-3.4269,138.93,568.93,0,0,1,10.361,7.361,0,0
1.0162,2.6577e+05,2.4083,578.18,0,0,40514,-3.4289,138.89,568.99,0,0,1,10.374,7.374,0,0
1.0155,2.6562e+05,2.4089,577.88,1.4212e-13,0,40479,-3.4309,138.86,569.05,1.3995e-13,0,1,10.387,7.387,0,0
1.0149,2.6546e+05,2.4095,577.58,0,0,40443,-3.4329,138.82,569.11,0,0,1,10.4,7.4,0,0
1.0143,2.6531e+05,2.41,577.29,1.4366e-13,0,40408,-3.4349,138.79,569.17,1.4164e-13,0,1,10.413,7.413,0,0
1.0136,2.6515e+05,2.4106,576.99,0,0,40373,-3.4369,138.75,569.23,0,0,1,10.426,7.426,0,0
1.013,2.65e+05,2.4111,576.69,0,0,40338,-3.4388,138.72,569.29,0,0,1,10.439,7.439,0,0
1.0124,2.6485e+05,2.4117,576.4,1.3135e-13,0,40303,-3.4408,138.68,569.35,1.2974e-13,0,1,10.452,7.452,0,0
1.0118,2.6469e+05,2.4122,576.11,0,0,40269,-3.4427,138.65,569.41,0,0,1,10.465,7.465,0,0
1.0111,2.6454e+05,2.4128,575.82,1.3278e-13,0,40235,-3.4447,138.62,569.47,1.3132e-13,0,1,10.478,7.478,0,0
1.0105,2.6439e+05,2.4133,575.53,0,0,40200,-3.4466,138.58,569.53,0,0,1,10.491,7.491,0,0
1.0099,2.6424e+05,2.4139,575.24,0,0,40167,-3.4485,138.55,569.59,0,0,1,10.504,7.504,0,0
1.0093,2.6409e+05,2.4144,574.96,1.2133e-13,0,40133,-3.4504,138.52,569.65,1.2021e-13,0,1,10.517,7.517,0,0
1.0087,2.6395e+05,2.4149,574.67,0,0,40099,-3.4523,138.48,569.71,0,0,1,10.53,7.53,0,0
1.0081,2.638e+05,2.4155,574.39,1.2263e-13,0,40066,-3.4542,138.45,569.77,1.2164e-13,0,1,10.543,7.543,0,0
1.0075,2.6365e+05,2.416,574.11,0,0,40033,-3.4561,138.42,569.82,0,0,1,10.556,7.556,0,0
1.0069,2.6351e+05,2.4165,573.83,0,0,40000,-3.4579,138.39,569.88,0,0,1,10.569,7.569,0,0
1.0063,2.6336e+05,2.4171,573.55,1.1202e-13,0,39967,-3.4598,138.35,569.94,1.1131e-13,0,1,10.582,7.582,0,0
1.0057,2.6322e+05,2.4176,573.27,0,0,39934,-3.4616,138.32,570,0,0,1,10.595,7.595,0,0
1.0052,2.6307e+05,2.4181,572.99,1.0785e-13,0,39902,-3.4635,138.29,570.05,1.073e-13,0,1,10.608,7.608,0,0
1.0046,2.6293e+05,2.4186,572.72,0,0,39869,-3.4653,138.26,570.11,0,0,1,10.621,7.621,0,0
1.004,2.6279e+05,2.4191,572.45,0,0,39837,-3.4671,138.22,570.17,0,0,1,10.634,7.634,0,0
1.0034,2.6265e+05,2.4196,572.17,1.085e-13,0,39805,-3.4689,138.19,570.22,1.0812e-13,0,1,10.647,7.647,0,0
1.0028,2.625e+05,2.4202,571.9,0,0,39773,-3.4707,138.16,570.28,0,0,1,10.66,7.66,0,0
1.0023,2.6237e+05,2.4207,571.63,9.9536e-14,0,39742,-3.4725,138.13,570.33,9.9306e-14,0,1,10.673,7.673,0,0
1.0017,2.6223e+05,2.4212,571.37,0,0,39710,-3.4742,138.1,570.39,0,0,1,10.686,7.686,0,0
1.0012,2.6209e+05,2.4217,571.1,0,0,39679,-3.476,138.07,570.44,0,0,1,10.699,7.699,0,0
1.0006,2.6195e+05,2.4222,570.83,1.0003e-13,0,39648,-3.4778,138.04,570.5,9.997e-14,0,1,10.712,7.712,0,0
1,2.6181e+05,2.4227,570.57,0,0,39617,-3.4795,138.01,570.55,0,0,1,10.725,7.725,0,0
0.99948,2.6168e+05,2.4232,570.31,9.1819e-14,0,39586,-3.4812,137.98,570.6,9.1864e-14,0,1,10.738,7.738,0,0
0.99893,2.6154e+05,2.4237,570.05,0,0,39556,-3.483,137.94,570.66,0,0,1,10.751,7.751,0,0
0.99838,2.6141e+05,2.4242,569.79,0,0,39525,-3.4847,137.91,570.71,0,0,1,10.764,7.764,0,0
0.99784,2.6127e+05,2.4247,569.53,9.2264e-14,0,39495,-3.4864,137.88,570.76,9.2461e-14,0,1,10.777,7.777,0,0
0.99729,2.6114e+05,2.4251,569.27,0,0,39465,-3.4881,137.85,570.82,0,0,1,10.79,7.79,0,0
0.99676,2.6101e+05,2.4256,569.02,8.4573e-14,0,39435,-3.4898,137.82,570.87,8.4846e-14,0,1,10.803,7.803,0,0
0.99622,2.6087e+05,2.4261,568.76,0,0,39406,-3.4914,137.8,570.92,0,0,1,10.816,7.816,0,0
0.99569,2.6074e+05,2.4266,568.51,0,0,39376,-3.4931,137.77,570.97,0,0,1,10.829,7.829,0,0
0.99516,2.6061e+05,2.4271,568.26,8.5035e-14,0,39347,-3.4947,137.74,571.03,8.5447e-14,0,1,10.842,7.842,0,0
0.99463,2.6048e+05,2.4275,568.01,0,0,39318,-3.4964,137.71,571.08,0,0,1,10.855,7.855,0,0
0.99411,2.6035e+05,2.428,567.76,8.1839e-14,0,39289,-3.498,137.68,571.13,8.2323e-14,0,1,10.868,7.868,0,0
0.99359,2.6023e+05,2.4285,567.51,0,0,39260,-3.4997,137.65,571.18,0,0,1,10.881,7.881,0,0
0.99307,2.601e+05,2.429,567.27,0,0,39231,-3.5013,137.62,571.23,0,0,1,10.894,7.894,0,0
0.99255,2.5997e+05,2.4294,567.02,7.459e-14,0,39203,-3.5029,137.59,571.28,7.5147e-14,0,1,10.907,7.907,0,0
0.99204,2.5984e+05,2.4299,566.78,0,0,39174,-3.5045,137.56,571.33,0,0,1,10.92,7.92,0,0
0.99153,2.5972e+05,2.4303,566.54,7.5394e-14,0,39146,-3.5061,137.54,571.38,7.6036e-14,0,1,10.933,7.933,0,0
0.99102,2.5959e+05,2.4308,566.3,0,0,39118,-3.5076,137.51,571.43,0,0,1,10.946,7.946,0,0
0.99052,2.5947e+05,2.4313,566.06,0,0,39090,-3.5092,137.48,571.48,0,0,1,10.959,7.959,0,0
0.99002,2.5935e+05,2.4317,565.82,6.8667e-14,0,39063,-3.5108,137.45,571.53,6.9357e-14,0,1,10.972,7.972,0,0
0.98952,2.5922e+05,2.4322,565.58,0,0,39035,-3.5123,137.42,571.58,0,0,1,10.985,7.985,0,0
0.98903,2.591e+05,2.4326,565.35,6.94e-14,0,39008,-3.5139,137.4,571.62,7.0168e-14,0,1,10.998,7.998,0,0
0.98853,2.5898e+05,2.4331,565.12,0,0,38981,-3.5154,137.37,571.67,0,0,1,11.011,8.011,0,0
0.98804,2.5886e+05,2.4335,564.88,0,0,38954,-3.5169,137.34,571.72,0,0,1,11.024,8.024,0,0
0.98756,2.5874e+05,2.434,564.65,6.6404e-14,0,38927,-3.5184,137.31,571.77,6.7239e-14,0,1,11.037,8.037,0,0
0.98707,2.5862e+05,2.4344,564.42,0,0,38900,-3.52,137.29,571.81,0,0,1,11.05,8.05,0,0
0.98659,2.585e+05,2.4348,564.19,5.777e-14,0,38874,-3.5214,137.26,571.86,5.8554e-14,0,1,11.063,8.063,0,0
0.98611,2.5839e+05,2.4353,563.97,0,0,38847,-3.5229,137.23,571.91,0,0,1,11.076,8.076,0,0
0.98564,2.5827e+05,2.4357,563.74,0,0,38821,-3.5244,137.21,571.95,0,0,1,11.089,8.089,0,0
0.98517,2.5815e+05,2.4361,563.52,6.6984e-14,0,38795,-3.5259,137.18,572,6.7991e-14,0,1,11.102,8.102,0,0
0.98469,2.5804e+05,2.4366,563.29,0,0,38769,-3.5274,137.16,572.05,0,0,1,11.115,8.115,0,0
0.98423,2.5792e+05,2.437,563.07,5.3138e-14,0,38743,-3.5288,137.13,572.09,5.3989e-14,0,1,11.128,8.128,0,0
0.98376,2.5781e+05,2.4374,562.85,0,0,38718,-3.5302,137.1,572.14,0,0,1,11.141,8.141,0,0
0.9833,2.5769e+05,2.4378,562.63,5.0887e-13,0,38692,-3.5317,137.08,572.18,5.1751e-13,0,1,11.154,8.154,0,0
0.98284,2.5758e+05,2.4382,562.41,5.62e-14,0,38667,-3.5331,137.05,572.23,5.718e-14,0,1,11.167,8.167,0,0
0.98238,2.5747e+05,2.4387,562.19,0,0,38642,-3.5345,137.03,572.27,0,0,1,11.18,8.18,0,0
0.98193,2.5736e+05,2.4391,561.98,5.4093e-14,0,38617,-3.5359,137,572.32,5.5088e-14,0,1,11.193,8.193,0,0
0.98148,2.5725e+05,2.4395,561.76,4.8404e-13,0,38592,-3.5373,136.98,572.36,4.9316e-13,0,1,11.206,8.206,0,0
0.98103,2.5713e+05,2.4399,561.55,4.6822e-13,0,38567,-3.5387,136.95,572.41,4.7726e-13,0,1,11.219,8.219,0,0
0.98059,2.5703e+05,2.4403,561.34,5.1738e-14,0,38543,-3.5401,136.93,572.45,5.2761e-14,0,1,11.232,8.232,0,0
0.98014,2.5692e+05,2.4407,561.12,0,0,38518,-3.5415,136.9,572.49,0,0,1,11.245,8.245,0,0
0.9797,2.5681e+05,2.4411,560.92,4.9735e-14,0,38494,-3.5429,136.88,572.54,5.0764e-14,0,1,11.258,8.258,0,0
0.97927,2.567e+05,2.4415,560.71,4.4508e-13,0,38470,-3.5442,136.85,572.58,4.545e-13,0,1,11.271,8.271,0,0
0.97883,2.5659e+05,2.4419,560.5,3.8891e-13,0,38446,-3.5456,136.83,572.62,3.9732e-13,0,1,11.284,8.284,0,0
0.9784,2.5649e+05,2.4423,560.29,4.295e-14,0,38422,-3.5469,136.8,572.66,4.3897e-14,0,1,11.297,8.297,0,0
0.97797,2.5638e+05,2.4427,560.09,0,0,38399,-3.5482,136.78,572.71,0,0,1,11.31,8.31,0,0
0.97754,2.5627e+05,2.4431,559.88,5.0193e-14,0,38375,-3.5496,136.76,572.75,5.1345e-14,0,1,11.323,8.323,0,0
0.97711,2.5617e+05,2.4435,559.68,4.4917e-13,0,38352,-3.5509,136.73,572.79,4.5969e-13,0,1,11.336,8.336,0,0
0.97669,2.5607e+05,2.4439,559.48,3.5754e-13,0,38328,-3.5522,136.71,572.83,3.6606e-13,0,1,11.349,8.349,0,0
0.97627,2.5596e+05,2.4443,559.28,3.9513e-14,0,38305,-3.5535,136.68,572.87,4.0473e-14,0,1,11.362,8.362,0,0
0.97585,2.5586e+05,2.4447,559.08,0,0,38282,-3.5548,136.66,572.91,0,0,1,11.375,8.375,0,0
0.97544,2.5576e+05,2.445,558.88,4.2081e-14,0,38260,-3.5561,136.64,572.95,4.314e-14,0,1,11.388,8.388,0,0
0.97503,2.5565e+05,2.4454,558.69,3.7645e-13,0,38237,-3.5574,136.61,573,3.8609e-13,0,1,11.401,8.401,0,0
0.97462,2.5555e+05,2.4458,558.49,3.6437e-13,0,38215,-3.5586,136.59,573.04,3.7385e-13,0,1,11.414,8.414,0,0
0.97421,2.5545e+05,2.4462,558.3,4.0251e-14,0,38192,-3.5599,136.57,573.08,4.1316e-14,0,1,11.427,8.427,0,0
0.9738,2.5535e+05,2.4465,558.1,0,0,38170,-3.5611,136.55,573.12,0,0,1,11.44,8.44,0,0
0.9734,2.5525e+05,2.4469,557.91,3.8668e-14,0,38148,-3.5624,136.52,573.16,3.9724e-14,0,1,11.453,8.453,0,0
0.973,2.5516e+05,2.4473,557.72,3.4612e-13,0,38126,-3.5636,136.5,573.19,3.5573e-13,0,1,11.466,8.466,0,0
0.9726,2.5506e+05,2.4477,557.53,3.3495e-13,0,38104,-3.5649,136.48,573.23,3.4438e-13,0,1,11.479,8.479,0,0
0.97221,2.5496e+05,2.448,557.34,3.6992e-14,0,38082,-3.5661,136.46,573.27,3.8049e-14,0,1,11.492,8.492,0,0
0.97181,2.5486e+05,2.4484,557.15,0,0,38061,-3.5673,136.43,573.31,0,0,1,11.505,8.505,0,0
0.97142,2.5477e+05,2.4487,556.96,3.2131e-14,0,38039,-3.5685,136.41,573.35,3.3076e-14,0,1,11.518,8.518,0,0
0.97103,2.5467e+05,2.4491,556.78,2.8734e-13,0,38018,-3.5697,136.39,573.39,2.9591e-13,0,1,11.531,8.531,0,0
0.97065,2.5457e+05,2.4495,556.59,3.3802e-13,0,37997,-3.5709,136.37,573.43,3.4824e-13,0,1,11.544,8.544,0,0
0.97026,2.5448e+05,2.4498,556.41,3.7334e-14,0,37976,-3.5721,136.35,573.46,3.8478e-14,0,1,11.557,8.557,0,0
0.96988,2.5439e+05,2.4502,556.23,0,0,37955,-3.5733,136.33,573.5,0,0,1,11.57,8.57,0,0
0.9695,2.5429e+05,2.4505,556.05,2.9528e-14,0,37934,-3.5744,136.3,573.54,3.0457e-14,0,1,11.583,8.583,0,0
0.96912,2.542e+05,2.4509,555.87,2.643e-13,0,37913,-3.5756,136.28,573.58,2.7272e-13,0,1,11.596,8.596,0,0
0.96875,2.5411e+05,2.4512,555.69,2.8331e-13,0,37893,-3.5768,136.26,573.61,2.9245e-13,0,1,11.609,8.609,0,0
0.96837,2.5401e+05,2.4516,555.51,3.1295e-14,0,37872,-3.5779,136.24,573.65,3.2317e-14,0,1,11.622,8.622,0,0
0.968,2.5392e+05,2.4519,555.33,0,0,37852,-3.5791,136.22,573.69,0,0,1,11.635,8.635,0,0
0.96763,2.5383e+05,2.4523,555.15,3.3058e-14,0,37832,-3.5802,136.2,573.72,3.4163e-14,0,1,11.648,8.648,0,0
0.96727,2.5374e+05,2.4526,554.98,2.9577e-13,0,37812,-3.5813,136.18,573.76,3.0577e-13,0,1,11.661,8.661,0,0
0.9669,2.5365e+05,2.4529,554.8,2.3523e-13,0,37792,-3.5825,136.16,573.8,2.4328e-13,0,1,11.674,8.674,0,0
0.96654,2.5356e+05,2.4533,554.63,2.6003e-14,0,37772,-3.5836,136.14,573.83,2.6903e-14,0,1,11.687,8.687,0,0
0.96618,2.5347e+05,2.4536,554.46,0,0,37752,-3.5847,136.12,573.87,0,0,1,11.7,8.7,0,0
0.96582,2.5338e+05,2.4539,554.29,2.7695e-14,0,37733,-3.5858,136.1,573.9,2.8675e-14,0,1,11.713,8.713,0,0
0.96547,2.533e+05,2.4543,554.12,2.4791e-13,0,37713,-3.5869,136.08,573.94,2.5678e-13,0,1,11.726,8.726,0,0
0.96511,2.5321e+05,2.4546,553.95,2.1634e-13,0,37694,-3.588,136.06,573.97,2.2416e-13,0,1,11.739,8.739,0,0
0.96476,2.5312e+05,2.4549,553.78,2.3894e-14,0,37675,-3.5891,136.04,574.01,2.4766e-14,0,1,11.752,8.752,0,0
0.96441,2.5304e+05,2.4553,553.61,0,0,37655,-3.5902,136.02,574.04,0,0,1,11.765,8.765,0,0
0.96406,2.5295e+05,2.4556,553.44,2.8019e-14,0,37636,-3.5912,136,574.08,2.9064e-14,0,1,11.778,8.778,0,0
0.96372,2.5287e+05,2.4559,553.28,2.5074e-13,0,37617,-3.5923,135.98,574.11,2.6018e-13,0,1,11.791,8.791,0,0
0.96337,2.5278e+05,2.4562,553.11,2.2081e-13,0,37599,-3.5934,135.96,574.14,2.292e-13,0,1,11.804,8.804,0,0
0.96303,2.527e+05,2.4565,552.95,2.4409e-14,0,37580,-3.5944,135.94,574.18,2.5346e-14,0,1,11.817,8.817,0,0
0.96269,2.5261e+05,2.4569,552.79,0,0,37561,-3.5955,135.92,574.21,0,0,1,11.83,8.83,0,0
0.96235,2.5253e+05,2.4572,552.62,2.1176e-14,0,37543,-3.5965,135.9,574.24,2.2004e-14,0,1,11.843,8.843,0,0
0.96201,2.5245e+05,2.4575,552.46,1.8961e-13,0,37525,-3.5975,135.88,574.28,1.971e-13,0,1,11.856,8.856,0,0
0.96168,2.5236e+05,2.4578,552.3,2.035e-13,0,37506,-3.5986,135.86,574.31,2.1161e-13,0,1,11.869,8.869,0,0
0.96135,2.5228e+05,2.4581,552.14,2.2493e-14,0,37488,-3.5996,135.84,574.34,2.3397e-14,0,1,11.882,8.882,0,0
0.96101,2.522e+05,2.4584,551.98,0,0,37470,-3.6006,135.83,574.38,0,0,1,11.895,8.895,0,0
0.96069,2.5212e+05,2.4587,551.83,2.164e-14,0,37452,-3.6016,135.81,574.41,2.2525e-14,0,1,11.908,8.908,0,0
0.96036,2.5204e+05,2.459,551.67,1.9368e-13,0,37434,-3.6026,135.79,574.44,2.0167e-13,0,1,11.921,8.921,0,0
0.96003,2.5196e+05,2.4593,551.51,1.8756e-13,0,37416,-3.6036,135.77,574.47,1.9537e-13,0,1,11.934,8.934,0,0
0.95971,2.5188e+05,2.4596,551.36,2.0726e-14,0,37399,-3.6046,135.75,574.51,2.1596e-14,0,1,11.947,8.947,0,0
0.95939,2.518e+05,2.4599,551.2,0,0,37381,-3.6056,135.73,574.54,0,0,1,11.96,8.96,0,0
0.95907,2.5172e+05,2.4602,551.05,1.9966e-14,0,37364,-3.6066,135.72,574.57,2.0818e-14,0,1,11.973,8.973,0,0
0.95875,2.5164e+05,2.4605,550.9,1.7869e-13,0,37346,-3.6076,135.7,574.6,1.8638e-13,0,1,11.986,8.986,0,0
0.95843,2.5156e+05,2.4608,550.75,1.7299e-13,0,37329,-3.6086,135.68,574.63,1.805e-13,0,1,11.999,8.999,0,0
0.95812,2.5148e+05,2.4611,550.59,1.9127e-14,0,37312,-3.6095,135.66,574.66,1.9963e-14,0,1,12.012,9.012,0,0
0.9578,2.5141e+05,2.4614,550.44,0,0,37295,-3.6105,135.64,574.69,0,0,1,12.025,9.025,0,0
0.95749,2.5133e+05,2.4617,550.29,1.8416e-14,0,37278,-3.6115,135.63,574.73,1.9233e-14,0,1,12.038,9.038,0,0
0.95718,2.5125e+05,2.462,550.14,1.6491e-13,0,37261,-3.6124,135.61,574.76,1.7229e-13,0,1,12.051,9.051,0,0
0.95687,2.5118e+05,2.4623,550,1.5973e-13,0,37244,-3.6134,135.59,574.79,1.6693e-13,0,1,12.064,9.064,0,0
0.95656,2.511e+05,2.4626,549.85,1.766e-14,0,37227,-3.6143,135.57,574.82,1.8462e-14,0,1,12.077,9.077,0,0
0.95626,2.5102e+05,2.4629,549.7,0,0,37210,-3.6153,135.56,574.85,0,0,1,12.09,9.09,0,0
0.95595,2.5095e+05,2.4632,549.56,1.5327e-14,0,37194,-3.6162,135.54,574.88,1.6033e-14,0,1,12.103,9.103,0,0
0.95565,2.5087e+05,2.4635,549.41,1.3726e-13,0,37177,-3.6171,135.52,574.91,1.4363e-13,0,1,12.116,9.116,0,0
0.95535,2.508e+05,2.4637,549.27,1.6219e-13,0,37161,-3.618,135.51,574.94,1.6977e-13,0,1,12.129,9.129,0,0
0.95505,2.5073e+05,2.464,549.12,1.7937e-14,0,37145,-3.619,135.49,574.97,1.8781e-14,0,1,12.142,9.142,0,0
0.95475,2.5065e+05,2.4643,548.98,0,0,37128,-3.6199,135.47,575,0,0,1,12.155,9.155,0,0
0.95445,2.5058e+05,2.4646,548.84,1.572e-14,0,37112,-3.6208,135.45,575.03,1.647e-14,0,1,12.168,9.168,0,0
0.95416,2.5051e+05,2.4649,548.69,1.4084e-13,0,37096,-3.6217,135.44,575.06,1.476e-13,0,1,12.181,9.181,0,0
0.95386,2.5043e+05,2.4651,548.55,1.2296e-13,0,37080,-3.6226,135.42,575.09,1.2891e-13,0,1,12.194,9.194,0,0
0.95357,2.5036e+05,2.4654,548.41,1.3596e-14,0,37064,-3.6235,135.4,575.11,1.4258e-14,0,1,12.207,9.207,0,0
0.95328,2.5029e+05,2.4657,548.27,0,0,37048,-3.6244,135.39,575.14,0,0,1,12.22,9.22,0,0
0.95299,2.5022e+05,2.466,548.13,1.5994e-14,0,37033,-3.6253,135.37,575.17,1.6783e-14,0,1,12.233,9.233,0,0
0.9527,2.5015e+05,2.4662,547.99,1.4331e-13,0,37017,-3.6262,135.35,575.2,1.5043e-13,0,1,12.246,9.246,0,0
0.95241,2.5007e+05,2.4665,547.86,1.1381e-13,0,37001,-3.6271,135.34,575.23,1.195e-13,0,1,12.259,9.259,0,0
0.95213,2.5e+05,2.4668,547.72,1.2597e-14,0,36986,-3.6279,135.32,575.26,1.323e-14,0,1,12.272,9.272,0,0
0.95184,2.4993e+05,2.467,547.58,0,0,36970,-3.6288,135.31,575.29,0,0,1,12.285,9.285,0,0
0.95156,2.4986e+05,2.4673,547.44,1.348e-14,0,36955,-3.6297,135.29,575.31,1.4166e-14,0,1,12.298,9.298,0,0
0.95127,2.4979e+05,2.4676,547.31,1.2083e-13,0,36939,-3.6306,135.27,575.34,1.2702e-13,0,1,12.311,9.311,0,0
0.95099,2.4972e+05,2.4678,547.17,1.1714e-13,0,36924,-3.6314,135.26,575.37,1.2318e-13,0,1,12.324,9.324,0,0
0.95071,2.4965e+05,2.4681,547.04,1.2965e-14,0,36909,-3.6323,135.24,575.4,1.3638e-14,0,1,12.337,9.337,0,0
0.95043,2.4959e+05,2.4684,546.9,0,0,36894,-3.6331,135.23,575.43,0,0,1,12.35,9.35,0,0
0.95016,2.4952e+05,2.4686,546.77,1.2514e-14,0,36879,-3.634,135.21,575.45,1.317e-14,0,1,12.363,9.363,0,0
0.94988,2.4945e+05,2.4689,546.64,1.122e-13,0,36864,-3.6348,135.19,575.48,1.1812e-13,0,1,12.376,9.376,0,0
0.9496,2.4938e+05,2.4692,546.5,1.0866e-13,0,36849,-3.6357,135.18,575.51,1.1442e-13,0,1,12.389,9.389,0,0
0.94933,2.4931e+05,2.4694,546.37,1.2027e-14,0,36834,-3.6365,135.16,575.54,1.2669e-14,0,1,12.402,9.402,0,0
0.94905,2.4924e+05,2.4697,546.24,2.9957e-13,0,36819,-3.6374,135.15,575.56,3.1566e-13,0,1,12.415,9.415,0,0
0.94878,2.4918e+05,2.4699,546.11,1.1618e-14,0,36804,-3.6382,135.13,575.59,1.2245e-14,0,1,12.428,9.428,0,0
0.94851,2.4911e+05,2.4702,545.98,1.0425e-13,0,36789,-3.639,135.12,575.62,1.0991e-13,0,1,12.441,9.441,0,0
0.94824,2.4904e+05,2.4704,545.85,1.0102e-13,0,36775,-3.6399,135.1,575.64,1.0654e-13,0,1,12.454,9.454,0,0
0.94797,2.4898e+05,2.4707,545.72,1.1191e-14,0,36760,-3.6407,135.09,575.67,1.1805e-14,0,1,12.467,9.467,0,0
0.9477,2.4891e+05,2.471,545.59,2.787e-13,0,36745,-3.6415,135.07,575.7,2.9408e-13,0,1,12.48,9.48,0,0
0.94743,2.4884e+05,2.4712,545.46,1.0812e-14,0,36731,-3.6423,135.06,575.72,1.1411e-14,0,1,12.493,9.493,0,0
0.94717,2.4878e+05,2.4715,545.33,9.6973e-14,0,36716,-3.6431,135.04,575.75,1.0238e-13,0,1,12.506,9.506,0,0
0.9469,2.4871e+05,2.4717,545.2,9.4073e-14,0,36702,-3.644,135.02,575.78,9.9348e-14,0,1,12.519,9.519,0,0
0.94664,2.4865e+05,2.472,545.08,1.0419e-14,0,36688,-3.6448,135.01,575.8,1.1006e-14,0,1,12.532,9.532,0,0
0.94637,2.4858e+05,2.4722,544.95,2.5968e-13,0,36673,-3.6456,134.99,575.83,2.7439e-13,0,1,12.545,9.545,0,0
0.94611,2.4852e+05,2.4725,544.82,9.0797e-15,0,36659,-3.6464,134.98,575.86,9.5969e-15,0,1,12.558,9.558,0,0
0.94585,2.4845e+05,2.4727,544.7,8.1417e-14,0,36645,-3.6472,134.96,575.88,8.6078e-14,0,1,12.571,9.571,0,0
0.94558,2.4839e+05,2.473,544.57,9.6406e-14,0,36630,-3.648,134.95,575.91,1.0195e-13,0,1,12.584,9.584,0,0
0.94532,2.4832e+05,2.4732,544.44,1.0683e-14,0,36616,-3.6488,134.93,575.93,1.1301e-14,0,1,12.597,9.597,0,0
0.94506,2.4826e+05,2.4735,544.32,2.6625e-13,0,36602,-3.6496,134.92,575.96,2.8173e-13,0,1,12.61,9.61,0,0
0.9448,2.4819e+05,2.4737,544.19,9.3996e-15,0,36588,-3.6504,134.91,575.99,9.9488e-15,0,1,12.623,9.623,0,0
0.94455,2.4813e+05,2.474,544.07,8.4427e-14,0,36574,-3.6512,134.89,576.01,8.9384e-14,0,1,12.636,9.636,0,0
0.94429,2.4807e+05,2.4742,543.94,7.3723e-14,0,36560,-3.6519,134.88,576.04,7.8073e-14,0,1,12.649,9.649,0,0
0.94403,2.48e+05,2.4744,543.82,8.1671e-15,0,36546,-3.6527,134.86,576.06,8.6514e-15,0,1,12.662,9.662,0,0
0.94377,2.4794e+05,2.4747,543.7,2.0376e-13,0,36532,-3.6535,134.85,576.09,2.159e-13,0,1,12.675,9.675,0,0
0.94352,2.4788e+05,2.4749,543.57,8.7855e-15,0,36518,-3.6543,134.83,576.11,9.3115e-15,0,1,12.688,9.688,0,0
0.94326,2.4781e+05,2.4752,543.45,7.8896e-14,0,36505,-3.6551,134.82,576.14,8.3642e-14,0,1,12.701,9.701,0,0
0.94301,2.4775e+05,2.4754,543.33,8.4267e-14,0,36491,-3.6559,134.8,576.17,8.936e-14,0,1,12.714,9.714,0,0
0.94275,2.4769e+05,2.4757,543.21,9.338e-15,0,36477,-3.6566,134.79,576.19,9.9051e-15,0,1,12.727,9.727,0,0
0.9425,2.4762e+05,2.4759,543.08,2.3303e-13,0,36463,-3.6574,134.77,576.22,2.4725e-13,0,1,12.74,9.74,0,0
0.94225,2.4756e+05,2.4761,542.96,7.4089e-15,0,36450,-3.6582,134.76,576.24,7.8631e-15,0,1,12.753,9.753,0,0
0.94199,2.475e+05,2.4764,542.84,6.6546e-14,0,36436,-3.659,134.74,576.27,7.0644e-14,0,1,12.766,9.766,0,0
0.94174,2.4744e+05,2.4766,542.72,7.1784e-14,0,36422,-3.6597,134.73,576.29,7.6225e-14,0,1,12.779,9.779,0,0
0.94149,2.4737e+05,2.4769,542.6,7.9614e-15,0,36409,-3.6605,134.72,576.32,8.4562e-15,0,1,12.792,9.792,0,0
0.94124,2.4731e+05,2.4771,542.47,1.9869e-13,0,36395,-3.6613,134.7,576.34,2.1109e-13,0,1,12.805,9.805,0,0
0.94099,2.4725e+05,2.4773,542.35,8.4923e-15,0,36381,-3.662,134.69,576.37,9.0249e-15,0,1,12.818,9.818,0,0
0.94074,2.4719e+05,2.4776,542.23,7.626e-14,0,36368,-3.6628,134.67,576.39,8.1065e-14,0,1,12.831,9.831,0,0
0.94049,2.4713e+05,2.4778,542.11,6.0626e-14,0,36354,-3.6636,134.66,576.42,6.4462e-14,0,1,12.844,9.844,0,0
0.94024,2.4707e+05,2.4781,541.99,6.7283e-15,0,36341,-3.6643,134.64,576.44,7.156e-15,0,1,12.857,9.857,0,0
0.93999,2.47e+05,2.4783,541.87,1.6803e-13,0,36327,-3.6651,134.63,576.47,1.7876e-13,0,1,12.87,9.87,0,0
0.93974,2.4694e+05,2.4785,541.75,7.2661e-15,0,36314,-3.6658,134.62,576.49,7.7321e-15,0,1,12.883,9.883,0,0
