"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.93747,2.0233e+05,0.17677,57.36,6.933e-18,0,80231,-1.1885,298.14,61.187,7.3952e-18,0,1,8.658,5.658,0,0
0.93749,2.0234e+05,0.17665,57.323,0,0,80233,-1.1884,298.14,61.145,0,0,1,8.671,5.671,0,0
0.93751,2.0234e+05,0.17652,57.285,0,0,80236,-1.1882,298.14,61.103,0,0,1,8.684,5.684,0,0
0.93753,2.0234e+05,0.1764,57.247,0,0,80238,-1.1881,298.14,61.062,0,0,1,8.697,5.697,0,0
0.93755,2.0235e+05,0.17629,57.211,0,0,80240,-1.188,298.15,61.021,0,0,1,8.71,5.71,0,0
0.93757,2.0235e+05,0.17617,57.174,0,0,80243,-1.1878,298.15,60.981,0,0,1,8.723,5.723,0,0
0.93759,2.0235e+05,0.17605,57.137,0,0,80245,-1.1877,298.15,60.941,0,0,1,8.736,5.736,0,0
0.93761,2.0236e+05,0.17594,57.101,0,0,80247,-1.1876,298.15,60.901,0,0,1,8.749,5.749,0,0
0.93762,2.0236e+05,0.17582,57.065,-6.5764e-18,0,80249,-1.1875,298.16,60.861,-7.0137e-18,0,1,8.762,5.762,0,0
0.93764,2.0236e+05,0.1757,57.029,0,0,80252,-1.1873,298.16,60.821,0,0,1,8.775,5.775,0,0
0.93766,2.0237e+05,0.17559,56.992,0,0,80254,-1.1872,298.16,60.782,0,0,1,8.788,5.788,0,0
0.93768,2.0237e+05,0.17547,56.956,2.0482e-18,0,80256,-1.1871,298.16,60.742,2.1842e-18,0,1,8.801,5.801,0,0
0.9377,2.0237e+05,0.17536,56.92,0,0,80258,-1.187,298.17,60.702,0,0,1,8.814,5.814,0,0
0.93772,2.0238e+05,0.17524,56.884,0,0,80261,-1.1868,298.17,60.662,0,0,1,8.827,5.827,0,0
0.93773,2.0238e+05,0.17513,56.848,0,0,80263,-1.1867,298.17,60.622,0,0,1,8.84,5.84,0,0
0.93775,2.0238e+05,0.17501,56.812,0,0,80265,-1.1866,298.17,60.583,0,0,1,8.853,5.853,0,0
0.93777,2.0239e+05,0.1749,56.776,0,0,80267,-1.1864,298.18,60.543,0,0,1,8.866,5.866,0,0
0.93779,2.0239e+05,0.17478,56.74,0,0,80269,-1.1863,298.18,60.504,0,0,1,8.879,5.879,0,0
0.93781,2.0239e+05,0.17467,56.704,0,0,80272,-1.1862,298.18,60.465,0,0,1,8.892,5.892,0,0
0.93783,2.024e+05,0.17456,56.67,0,0,80274,-1.1861,298.18,60.427,0,0,1,8.905,5.905,0,0
0.93784,2.024e+05,0.17445,56.637,0,0,80276,-1.186,298.18,60.39,0,0,1,8.918,5.918,0,0
0.93786,2.024e+05,0.17435,56.604,0,0,80278,-1.1858,298.19,60.354,0,0,1,8.931,5.931,0,0
0.93788,2.0241e+05,0.17424,56.571,0,0,80280,-1.1857,298.19,60.318,0,0,1,8.944,5.944,0,0
0.9379,2.0241e+05,0.17414,56.538,0,0,80283,-1.1856,298.19,60.281,0,0,1,8.957,5.957,0,0
0.93792,2.0241e+05,0.17403,56.504,0,0,80284,-1.1855,298.19,60.245,0,0,1,8.97,5.97,0,0
0.93793,2.0242e+05,0.17392,56.471,0,0,80286,-1.1854,298.2,60.208,0,0,1,8.983,5.983,0,0
0.93795,2.0242e+05,0.17381,56.437,0,0,80288,-1.1853,298.2,60.171,0,0,1,8.996,5.996,0,0
0.93796,2.0242e+05,0.17371,56.404,-6.4033e-18,0,80290,-1.1852,298.2,60.134,-6.8266e-18,0,1,9.009,6.009,0,0
0.93798,2.0242e+05,0.1736,56.371,0,0,80292,-1.185,298.2,60.098,0,0,1,9.022,6.022,0,0
0.93799,2.0243e+05,0.1735,56.338,0,0,80294,-1.1849,298.2,60.062,0,0,1,9.035,6.035,0,0
0.93801,2.0243e+05,0.17339,56.305,0,0,80296,-1.1848,298.21,60.026,0,0,1,9.048,6.048,0,0
0.93803,2.0243e+05,0.17329,56.274,0,0,80298,-1.1847,298.21,59.991,0,0,1,9.061,6.061,0,0
0.93804,2.0244e+05,0.17319,56.242,0,0,80300,-1.1846,298.21,59.957,0,0,1,9.074,6.074,0,0
0.93806,2.0244e+05,0.17309,56.211,0,0,80302,-1.1845,298.21,59.923,0,0,1,9.087,6.087,0,0
0.93808,2.0244e+05,0.17299,56.18,0,0,80304,-1.1844,298.21,59.888,0,0,1,9.1,6.1,0,0
0.9381,2.0245e+05,0.17289,56.149,5.8728e-18,0,80306,-1.1842,298.22,59.854,6.2603e-18,0,1,9.113,6.113,0,0
0.93811,2.0245e+05,0.17279,56.117,0,0,80308,-1.1841,298.22,59.819,0,0,1,9.126,6.126,0,0
0.93813,2.0245e+05,0.17269,56.086,0,0,80310,-1.184,298.22,59.785,0,0,1,9.139,6.139,0,0
0.93815,2.0246e+05,0.17259,56.054,3.5294e-18,0,80312,-1.1839,298.22,59.75,3.762e-18,0,1,9.152,6.152,0,0
0.93816,2.0246e+05,0.17249,56.024,0,0,80314,-1.1838,298.22,59.716,0,0,1,9.165,6.165,0,0
0.93818,2.0246e+05,0.17239,55.993,0,0,80316,-1.1837,298.23,59.682,0,0,1,9.178,6.178,0,0
0.9382,2.0246e+05,0.1723,55.962,0,0,80318,-1.1836,298.23,59.649,0,0,1,9.191,6.191,0,0
0.93821,2.0247e+05,0.1722,55.932,-2.7471e-18,0,80320,-1.1835,298.23,59.615,-2.9279e-18,0,1,9.204,6.204,0,0
0.93823,2.0247e+05,0.1721,55.902,0,0,80322,-1.1834,298.23,59.582,0,0,1,9.217,6.217,0,0
0.93824,2.0247e+05,0.17201,55.872,0,0,80324,-1.1833,298.23,59.55,0,0,1,9.23,6.23,0,0
0.93826,2.0248e+05,0.17191,55.842,0,0,80326,-1.1832,298.24,59.517,0,0,1,9.243,6.243,0,0
0.93827,2.0248e+05,0.17182,55.813,2.6472e-18,0,80327,-1.1831,298.24,59.484,2.8213e-18,0,1,9.256,6.256,0,0
0.93829,2.0248e+05,0.17173,55.783,0,0,80329,-1.183,298.24,59.452,0,0,1,9.269,6.269,0,0
0.93831,2.0248e+05,0.17163,55.754,0,0,80331,-1.1828,298.24,59.42,0,0,1,9.282,6.282,0,0
0.93832,2.0249e+05,0.17154,55.725,0,0,80333,-1.1827,298.24,59.388,0,0,1,9.295,6.295,0,0
0.93834,2.0249e+05,0.17144,55.695,5.2414e-18,0,80335,-1.1826,298.25,59.355,5.5857e-18,0,1,9.308,6.308,0,0
0.93835,2.0249e+05,0.17135,55.666,0,0,80337,-1.1825,298.25,59.323,0,0,1,9.321,6.321,0,0
0.93837,2.025e+05,0.17126,55.637,0,0,80338,-1.1824,298.25,59.291,0,0,1,9.334,6.334,0,0
0.93838,2.025e+05,0.17116,55.607,0,0,80340,-1.1823,298.25,59.259,0,0,1,9.347,6.347,0,0
0.9384,2.025e+05,0.17107,55.578,0,0,80342,-1.1822,298.25,59.227,0,0,1,9.36,6.36,0,0
0.93841,2.025e+05,0.17098,55.549,0,0,80344,-1.1821,298.26,59.195,0,0,1,9.373,6.373,0,0
0.93843,2.0251e+05,0.17088,55.52,0,0,80345,-1.182,298.26,59.163,0,0,1,9.386,6.386,0,0
0.93844,2.0251e+05,0.17079,55.491,0,0,80347,-1.1819,298.26,59.131,0,0,1,9.399,6.399,0,0
0.93845,2.0251e+05,0.1707,55.462,2.5677e-18,0,80349,-1.1818,298.26,59.099,2.7361e-18,0,1,9.412,6.412,0,0
0.93847,2.0251e+05,0.17061,55.433,0,0,80351,-1.1817,298.26,59.068,0,0,1,9.425,6.425,0,0
0.93848,2.0252e+05,0.17052,55.404,0,0,80352,-1.1817,298.27,59.036,0,0,1,9.438,6.438,0,0
0.93849,2.0252e+05,0.17043,55.376,-5.0014e-18,0,80354,-1.1816,298.27,59.005,-5.3291e-18,0,1,9.451,6.451,0,0
0.93851,2.0252e+05,0.17034,55.348,0,0,80355,-1.1815,298.27,58.975,0,0,1,9.464,6.464,0,0
0.93852,2.0252e+05,0.17025,55.321,0,0,80357,-1.1814,298.27,58.945,0,0,1,9.477,6.477,0,0
0.93853,2.0253e+05,0.17016,55.293,0,0,80358,-1.1813,298.27,58.915,0,0,1,9.49,6.49,0,0
0.93855,2.0253e+05,0.17008,55.266,2.4505e-18,0,80360,-1.1812,298.27,58.885,2.6109e-18,0,1,9.503,6.503,0,0
0.93856,2.0253e+05,0.16999,55.239,0,0,80362,-1.1811,298.28,58.856,0,0,1,9.516,6.516,0,0
0.93857,2.0253e+05,0.16991,55.213,0,0,80363,-1.181,298.28,58.826,0,0,1,9.529,6.529,0,0
0.93859,2.0253e+05,0.16982,55.186,0,0,80365,-1.1809,298.28,58.797,0,0,1,9.542,6.542,0,0
0.9386,2.0254e+05,0.16974,55.159,-2.4111e-18,0,80367,-1.1808,298.28,58.768,-2.5687e-18,0,1,9.555,6.555,0,0
0.93861,2.0254e+05,0.16965,55.133,0,0,80368,-1.1808,298.28,58.739,0,0,1,9.568,6.568,0,0
0.93863,2.0254e+05,0.16957,55.107,0,0,80370,-1.1807,298.28,58.71,0,0,1,9.581,6.581,0,0
0.93864,2.0254e+05,0.16949,55.081,0,0,80371,-1.1806,298.29,58.682,0,0,1,9.594,6.594,0,0
0.93865,2.0255e+05,0.1694,55.055,0,0,80373,-1.1805,298.29,58.653,0,0,1,9.607,6.607,0,0
0.93866,2.0255e+05,0.16932,55.029,0,0,80374,-1.1804,298.29,58.625,0,0,1,9.62,6.62,0,0
0.93868,2.0255e+05,0.16924,55.003,0,0,80376,-1.1803,298.29,58.597,0,0,1,9.633,6.633,0,0
0.93869,2.0255e+05,0.16916,54.978,0,0,80377,-1.1802,298.29,58.568,0,0,1,9.646,6.646,0,0
0.9387,2.0256e+05,0.16908,54.952,-4.6635e-18,0,80379,-1.1801,298.29,58.541,-4.9679e-18,0,1,9.659,6.659,0,0
0.93872,2.0256e+05,0.169,54.927,0,0,80381,-1.1801,298.3,58.513,0,0,1,9.672,6.672,0,0
0.93873,2.0256e+05,0.16892,54.903,0,0,80382,-1.18,298.3,58.486,0,0,1,9.685,6.685,0,0
0.93874,2.0256e+05,0.16884,54.878,0,0,80384,-1.1799,298.3,58.459,0,0,1,9.698,6.698,0,0
0.93876,2.0257e+05,0.16876,54.853,-2.2826e-18,0,80385,-1.1798,298.3,58.431,-2.4315e-18,0,1,9.711,6.711,0,0
0.93877,2.0257e+05,0.16868,54.828,0,0,80387,-1.1797,298.3,58.404,0,0,1,9.724,6.724,0,0
0.93878,2.0257e+05,0.1686,54.803,0,0,80388,-1.1796,298.3,58.377,0,0,1,9.737,6.737,0,0
0.93879,2.0257e+05,0.16852,54.779,0,0,80390,-1.1795,298.31,58.35,0,0,1,9.75,6.75,0,0
0.93881,2.0257e+05,0.16845,54.755,0,0,80391,-1.1795,298.31,58.324,0,0,1,9.763,6.763,0,0
0.93882,2.0258e+05,0.16837,54.73,0,0,80393,-1.1794,298.31,58.297,0,0,1,9.776,6.776,0,0
0.93883,2.0258e+05,0.16829,54.706,0,0,80394,-1.1793,298.31,58.271,0,0,1,9.789,6.789,0,0
0.93884,2.0258e+05,0.16822,54.682,2.7363e-18,0,80396,-1.1792,298.31,58.244,2.9145e-18,0,1,9.802,6.802,0,0
0.93885,2.0258e+05,0.16814,54.658,0,0,80397,-1.1791,298.31,58.218,0,0,1,9.815,6.815,0,0
0.93887,2.0259e+05,0.16807,54.635,0,0,80398,-1.1791,298.31,58.192,0,0,1,9.828,6.828,0,0
0.93888,2.0259e+05,0.16799,54.611,-8.7563e-18,0,80400,-1.179,298.32,58.166,-9.3265e-18,0,1,9.841,6.841,0,0
0.93889,2.0259e+05,0.16791,54.587,-2.127e-18,0,80401,-1.1789,298.32,58.14,-2.2654e-18,0,1,9.854,6.854,0,0
0.9389,2.0259e+05,0.16784,54.564,0,0,80403,-1.1788,298.32,58.115,0,0,1,9.867,6.867,0,0
0.93891,2.0259e+05,0.16777,54.541,0,0,80404,-1.1787,298.32,58.09,0,0,1,9.88,6.88,0,0
0.93892,2.026e+05,0.16769,54.518,0,0,80405,-1.1787,298.32,58.065,0,0,1,9.893,6.893,0,0
0.93894,2.026e+05,0.16762,54.495,1.038e-18,0,80407,-1.1786,298.32,58.04,1.1055e-18,0,1,9.906,6.906,0,0
0.93895,2.026e+05,0.16755,54.473,0,0,80408,-1.1785,298.32,58.015,0,0,1,9.919,6.919,0,0
0.93896,2.026e+05,0.16748,54.45,0,0,80410,-1.1784,298.33,57.99,0,0,1,9.932,6.932,0,0
0.93897,2.026e+05,0.16741,54.428,0,0,80411,-1.1783,298.33,57.965,0,0,1,9.945,6.945,0,0
0.93898,2.0261e+05,0.16733,54.405,-3.8184e-18,0,80412,-1.1783,298.33,57.94,-4.0665e-18,0,1,9.958,6.958,0,0
0.93899,2.0261e+05,0.16726,54.382,0,0,80414,-1.1782,298.33,57.915,0,0,1,9.971,6.971,0,0
0.939,2.0261e+05,0.16719,54.359,0,0,80415,-1.1781,298.33,57.89,0,0,1,9.984,6.984,0,0
0.93901,2.0261e+05,0.16712,54.337,0,0,80416,-1.178,298.33,57.866,0,0,1,9.997,6.997,0,0
0.93903,2.0261e+05,0.16705,54.314,0,0,80418,-1.178,298.33,57.841,0,0,1,10.01,7.01,0,0
0.93904,2.0262e+05,0.16697,54.292,0,0,80419,-1.1779,298.34,57.816,0,0,1,10.023,7.023,0,0
0.93905,2.0262e+05,0.1669,54.27,0,0,80420,-1.1778,298.34,57.792,0,0,1,10.036,7.036,0,0
0.93906,2.0262e+05,0.16683,54.247,0,0,80422,-1.1777,298.34,57.768,0,0,1,10.049,7.049,0,0
0.93907,2.0262e+05,0.16676,54.226,0,0,80423,-1.1777,298.34,57.744,0,0,1,10.062,7.062,0,0
0.93908,2.0262e+05,0.1667,54.204,0,0,80424,-1.1776,298.34,57.72,0,0,1,10.075,7.075,0,0
0.93909,2.0263e+05,0.16663,54.183,0,0,80425,-1.1775,298.34,57.697,0,0,1,10.088,7.088,0,0
0.9391,2.0263e+05,0.16656,54.161,-2.0992e-18,0,80427,-1.1775,298.34,57.673,-2.2353e-18,0,1,10.101,7.101,0,0
0.93911,2.0263e+05,0.16649,54.139,0,0,80428,-1.1774,298.35,57.649,0,0,1,10.114,7.114,0,0
0.93912,2.0263e+05,0.16642,54.118,0,0,80429,-1.1773,298.35,57.626,0,0,1,10.127,7.127,0,0
0.93913,2.0263e+05,0.16635,54.096,0,0,80430,-1.1772,298.35,57.602,0,0,1,10.14,7.14,0,0
0.93914,2.0264e+05,0.16628,54.075,3.1904e-18,0,80432,-1.1772,298.35,57.578,3.397e-18,0,1,10.153,7.153,0,0
0.93916,2.0264e+05,0.16622,54.055,0,0,80433,-1.1771,298.35,57.557,0,0,1,10.166,7.166,0,0
0.93917,2.0264e+05,0.16616,54.035,0,0,80434,-1.177,298.35,57.535,0,0,1,10.179,7.179,0,0
0.93918,2.0264e+05,0.1661,54.016,0,0,80436,-1.1769,298.35,57.514,0,0,1,10.192,7.192,0,0
0.93919,2.0264e+05,0.16603,53.996,-2.7943e-18,0,80437,-1.1769,298.35,57.492,-2.9752e-18,0,1,10.205,7.205,0,0
0.93919,2.0265e+05,0.16597,53.975,0,0,80438,-1.1768,298.36,57.47,0,0,1,10.218,7.218,0,0
0.9392,2.0265e+05,0.1659,53.955,0,0,80439,-1.1768,298.36,57.448,0,0,1,10.231,7.231,0,0
0.93921,2.0265e+05,0.16584,53.935,0,0,80440,-1.1767,298.36,57.426,0,0,1,10.244,7.244,0,0
0.93922,2.0265e+05,0.16577,53.914,0,0,80441,-1.1767,298.36,57.403,0,0,1,10.257,7.257,0,0
0.93923,2.0265e+05,0.16571,53.894,0,0,80442,-1.1766,298.36,57.381,0,0,1,10.27,7.27,0,0
0.93924,2.0265e+05,0.16564,53.874,0,0,80444,-1.1765,298.36,57.359,0,0,1,10.283,7.283,0,0
0.93926,2.0266e+05,0.16558,53.853,0,0,80445,-1.1764,298.36,57.336,0,0,1,10.296,7.296,0,0
0.93927,2.0266e+05,0.16552,53.833,-3.2559e-18,0,80446,-1.1764,298.36,57.314,-3.4665e-18,0,1,10.309,7.309,0,0
0.93927,2.0266e+05,0.16545,53.813,0,0,80447,-1.1763,298.37,57.292,0,0,1,10.322,7.322,0,0
0.93928,2.0266e+05,0.16539,53.793,0,0,80448,-1.1762,298.37,57.27,0,0,1,10.335,7.335,0,0
0.93929,2.0266e+05,0.16532,53.772,0,0,80450,-1.1762,298.37,57.248,0,0,1,10.348,7.348,0,0
0.9393,2.0266e+05,0.16526,53.753,-1.7574e-18,0,80451,-1.1761,298.37,57.227,-1.871e-18,0,1,10.361,7.361,0,0
0.93931,2.0267e+05,0.1652,53.734,0,0,80452,-1.176,298.37,57.206,0,0,1,10.374,7.374,0,0
0.93932,2.0267e+05,0.16514,53.715,0,0,80453,-1.176,298.37,57.185,0,0,1,10.387,7.387,0,0
0.93933,2.0267e+05,0.16508,53.696,0,0,80454,-1.1759,298.37,57.164,0,0,1,10.4,7.4,0,0
0.93934,2.0267e+05,0.16502,53.677,3.4642e-18,0,80455,-1.1758,298.37,57.143,3.6879e-18,0,1,10.413,7.413,0,0
0.93935,2.0267e+05,0.16496,53.658,0,0,80456,-1.1758,298.38,57.123,0,0,1,10.426,7.426,0,0
0.93936,2.0267e+05,0.1649,53.639,0,0,80457,-1.1757,298.38,57.102,0,0,1,10.439,7.439,0,0
0.93937,2.0268e+05,0.16484,53.62,1.7046e-18,0,80458,-1.1757,298.38,57.081,1.8146e-18,0,1,10.452,7.452,0,0
0.93938,2.0268e+05,0.16478,53.602,0,0,80459,-1.1756,298.38,57.061,0,0,1,10.465,7.465,0,0
0.93938,2.0268e+05,0.16472,53.584,0,0,80461,-1.1755,298.38,57.041,0,0,1,10.478,7.478,0,0
0.93939,2.0268e+05,0.16467,53.565,0,0,80462,-1.1755,298.38,57.021,0,0,1,10.491,7.491,0,0
0.9394,2.0268e+05,0.16461,53.547,-1.6858e-18,0,80463,-1.1754,298.38,57.001,-1.7946e-18,0,1,10.504,7.504,0,0
0.93941,2.0268e+05,0.16455,53.529,0,0,80464,-1.1754,298.38,56.981,0,0,1,10.517,7.517,0,0
0.93942,2.0269e+05,0.16449,53.51,0,0,80465,-1.1753,298.38,56.961,0,0,1,10.53,7.53,0,0
0.93943,2.0269e+05,0.16443,53.492,0,0,80466,-1.1752,298.39,56.941,0,0,1,10.543,7.543,0,0
0.93944,2.0269e+05,0.16438,53.474,8.3664e-19,0,80467,-1.1752,298.39,56.921,8.9056e-19,0,1,10.556,7.556,0,0
0.93945,2.0269e+05,0.16432,53.456,0,0,80468,-1.1751,298.39,56.902,0,0,1,10.569,7.569,0,0
0.93945,2.0269e+05,0.16426,53.438,0,0,80469,-1.1751,298.39,56.882,0,0,1,10.582,7.582,0,0
0.93946,2.0269e+05,0.1642,53.42,0,0,80470,-1.175,298.39,56.863,0,0,1,10.595,7.595,0,0
0.93947,2.027e+05,0.16415,53.403,-1.6185e-18,0,80471,-1.1749,298.39,56.843,-1.7227e-18,0,1,10.608,7.608,0,0
0.93948,2.027e+05,0.16409,53.385,0,0,80472,-1.1749,298.39,56.824,0,0,1,10.621,7.621,0,0
0.93949,2.027e+05,0.16404,53.367,0,0,80473,-1.1748,298.39,56.804,0,0,1,10.634,7.634,0,0
0.9395,2.027e+05,0.16398,53.349,0,0,80474,-1.1748,298.39,56.785,0,0,1,10.647,7.647,0,0
0.93951,2.027e+05,0.16392,53.332,-1.5751e-18,0,80475,-1.1747,298.4,56.766,-1.6765e-18,0,1,10.66,7.66,0,0
0.93951,2.027e+05,0.16387,53.314,0,0,80476,-1.1747,298.4,56.747,0,0,1,10.673,7.673,0,0
0.93952,2.027e+05,0.16381,53.297,0,0,80477,-1.1746,298.4,56.728,0,0,1,10.686,7.686,0,0
0.93953,2.0271e+05,0.16376,53.28,0,0,80478,-1.1746,298.4,56.709,0,0,1,10.699,7.699,0,0
0.93954,2.0271e+05,0.16371,53.263,-3.5159e-18,0,80479,-1.1745,298.4,56.691,-3.7421e-18,0,1,10.712,7.712,0,0
0.93955,2.0271e+05,0.16365,53.247,0,0,80480,-1.1744,298.4,56.673,0,0,1,10.725,7.725,0,0
0.93955,2.0271e+05,0.1636,53.23,0,0,80481,-1.1744,298.4,56.655,0,0,1,10.738,7.738,0,0
0.93956,2.0271e+05,0.16355,53.213,-1.4355e-18,0,80482,-1.1743,298.4,56.636,-1.5279e-18,0,1,10.751,7.751,0,0
0.93957,2.0271e+05,0.16349,53.197,0,0,80483,-1.1743,298.4,56.618,0,0,1,10.764,7.764,0,0
0.93958,2.0271e+05,0.16344,53.18,0,0,80484,-1.1742,298.41,56.6,0,0,1,10.777,7.777,0,0
0.93959,2.0272e+05,0.16339,53.163,0,0,80485,-1.1742,298.41,56.581,0,0,1,10.79,7.79,0,0
0.93959,2.0272e+05,0.16333,53.146,2.4749e-18,0,80486,-1.1741,298.41,56.563,2.6339e-18,0,1,10.803,7.803,0,0
0.9396,2.0272e+05,0.16328,53.13,0,0,80487,-1.1741,298.41,56.545,0,0,1,10.816,7.816,0,0
0.93961,2.0272e+05,0.16323,53.113,0,0,80488,-1.174,298.41,56.527,0,0,1,10.829,7.829,0,0
0.93962,2.0272e+05,0.16318,53.097,0,0,80489,-1.1739,298.41,56.509,0,0,1,10.842,7.842,0,0
0.93963,2.0272e+05,0.16313,53.081,-2.8142e-18,0,80490,-1.1739,298.41,56.491,-2.995e-18,0,1,10.855,7.855,0,0
0.93964,2.0273e+05,0.16308,53.065,0,0,80491,-1.1738,298.41,56.474,0,0,1,10.868,7.868,0,0
0.93964,2.0273e+05,0.16303,53.049,0,0,80492,-1.1738,298.41,56.457,0,0,1,10.881,7.881,0,0
0.93965,2.0273e+05,0.16298,53.034,0,0,80493,-1.1737,298.41,56.44,0,0,1,10.894,7.894,0,0
0.93966,2.0273e+05,0.16293,53.018,1.4188e-18,0,80493,-1.1737,298.42,56.423,1.5099e-18,0,1,10.907,7.907,0,0
0.93967,2.0273e+05,0.16288,53.003,0,0,80494,-1.1736,298.42,56.406,0,0,1,10.92,7.92,0,0
0.93967,2.0273e+05,0.16283,52.987,0,0,80495,-1.1736,298.42,56.389,0,0,1,10.933,7.933,0,0
0.93968,2.0273e+05,0.16278,52.972,0,0,80496,-1.1735,298.42,56.372,0,0,1,10.946,7.946,0,0
0.93969,2.0273e+05,0.16273,52.956,1.408e-18,0,80497,-1.1735,298.42,56.355,1.4983e-18,0,1,10.959,7.959,0,0
0.9397,2.0274e+05,0.16268,52.941,0,0,80498,-1.1734,298.42,56.339,0,0,1,10.972,7.972,0,0
0.9397,2.0274e+05,0.16264,52.926,0,0,80499,-1.1734,298.42,56.322,0,0,1,10.985,7.985,0,0
0.93971,2.0274e+05,0.16259,52.911,0,0,80500,-1.1733,298.42,56.305,0,0,1,10.998,7.998,0,0
0.93972,2.0274e+05,0.16254,52.896,0,0,80501,-1.1733,298.42,56.289,0,0,1,11.011,8.011,0,0
0.93973,2.0274e+05,0.16249,52.881,0,0,80501,-1.1732,298.42,56.272,0,0,1,11.024,8.024,0,0
0.93973,2.0274e+05,0.16244,52.866,0,0,80502,-1.1732,298.42,56.256,0,0,1,11.037,8.037,0,0
0.93974,2.0274e+05,0.1624,52.85,0,0,80503,-1.1731,298.43,56.239,0,0,1,11.05,8.05,0,0
0.93975,2.0275e+05,0.16235,52.836,-2.7264e-18,0,80504,-1.1731,298.43,56.223,-2.9012e-18,0,1,11.063,8.063,0,0
0.93975,2.0275e+05,0.1623,52.821,0,0,80505,-1.173,298.43,56.207,0,0,1,11.076,8.076,0,0
0.93976,2.0275e+05,0.16226,52.806,0,0,80506,-1.173,298.43,56.191,0,0,1,11.089,8.089,0,0
0.93977,2.0275e+05,0.16221,52.792,-1.3361e-18,0,80507,-1.1729,298.43,56.175,-1.4217e-18,0,1,11.102,8.102,0,0
0.93978,2.0275e+05,0.16216,52.777,0,0,80507,-1.1729,298.43,56.159,0,0,1,11.115,8.115,0,0
0.93978,2.0275e+05,0.16212,52.763,0,0,80508,-1.1729,298.43,56.144,0,0,1,11.128,8.128,0,0
0.93979,2.0275e+05,0.16207,52.748,0,0,80509,-1.1728,298.43,56.128,0,0,1,11.141,8.141,0,0
0.9398,2.0275e+05,0.16203,52.734,-2.6249e-18,0,80510,-1.1728,298.43,56.112,-2.793e-18,0,1,11.154,8.154,0,0
0.9398,2.0276e+05,0.16198,52.72,0,0,80511,-1.1727,298.43,56.097,0,0,1,11.167,8.167,0,0
0.93981,2.0276e+05,0.16194,52.706,0,0,80512,-1.1727,298.43,56.081,0,0,1,11.18,8.18,0,0
0.93982,2.0276e+05,0.16189,52.691,0,0,80512,-1.1726,298.43,56.066,0,0,1,11.193,8.193,0,0
0.93982,2.0276e+05,0.16185,52.677,0,0,80513,-1.1726,298.44,56.05,0,0,1,11.206,8.206,0,0
0.93983,2.0276e+05,0.1618,52.663,0,0,80514,-1.1725,298.44,56.035,0,0,1,11.219,8.219,0,0
0.93984,2.0276e+05,0.16176,52.649,0,0,80515,-1.1725,298.44,56.02,0,0,1,11.232,8.232,0,0
0.93984,2.0276e+05,0.16171,52.635,0,0,80516,-1.1724,298.44,56.004,0,0,1,11.245,8.245,0,0
0.93985,2.0276e+05,0.16167,52.622,-2.5335e-18,0,80516,-1.1724,298.44,55.989,-2.6956e-18,0,1,11.258,8.258,0,0
0.93986,2.0277e+05,0.16163,52.608,0,0,80517,-1.1723,298.44,55.974,0,0,1,11.271,8.271,0,0
0.93986,2.0277e+05,0.16158,52.594,0,0,80518,-1.1723,298.44,55.959,0,0,1,11.284,8.284,0,0
0.93987,2.0277e+05,0.16154,52.581,0,0,80519,-1.1723,298.44,55.945,0,0,1,11.297,8.297,0,0
0.93988,2.0277e+05,0.1615,52.567,0,0,80520,-1.1722,298.44,55.93,0,0,1,11.31,8.31,0,0
0.93988,2.0277e+05,0.16145,52.554,0,0,80520,-1.1722,298.44,55.915,0,0,1,11.323,8.323,0,0
0.93989,2.0277e+05,0.16141,52.54,0,0,80521,-1.1721,298.44,55.9,0,0,1,11.336,8.336,0,0
0.9399,2.0277e+05,0.16137,52.527,0,0,80522,-1.1721,298.44,55.886,0,0,1,11.349,8.349,0,0
0.9399,2.0277e+05,0.16133,52.513,1.233e-18,0,80523,-1.172,298.45,55.871,1.3118e-18,0,1,11.362,8.362,0,0
0.93991,2.0277e+05,0.16128,52.5,0,0,80523,-1.172,298.45,55.856,0,0,1,11.375,8.375,0,0
0.93992,2.0278e+05,0.16124,52.487,0,0,80524,-1.172,298.45,55.842,0,0,1,11.388,8.388,0,0
0.93992,2.0278e+05,0.1612,52.473,-2.4093e-18,0,80525,-1.1719,298.45,55.827,-2.5632e-18,0,1,11.401,8.401,0,0
0.93993,2.0278e+05,0.16116,52.46,0,0,80526,-1.1719,298.45,55.813,0,0,1,11.414,8.414,0,0
0.93994,2.0278e+05,0.16112,52.447,0,0,80527,-1.1718,298.45,55.799,0,0,1,11.427,8.427,0,0
0.93994,2.0278e+05,0.16107,52.434,0,0,80527,-1.1718,298.45,55.784,0,0,1,11.44,8.44,0,0
0.93995,2.0278e+05,0.16103,52.421,0,0,80528,-1.1717,298.45,55.77,0,0,1,11.453,8.453,0,0
0.93995,2.0278e+05,0.16099,52.408,-2.3491e-18,0,80529,-1.1717,298.45,55.756,-2.4992e-18,0,1,11.466,8.466,0,0
0.93996,2.0278e+05,0.16095,52.395,0,0,80530,-1.1717,298.45,55.742,0,0,1,11.479,8.479,0,0
0.93997,2.0279e+05,0.16091,52.383,0,0,80530,-1.1716,298.45,55.728,0,0,1,11.492,8.492,0,0
