"Pressure_Coefficient","Points:0","Points:1","Points:2"
0.81986,0.13886,0.23926,-0.0040412
0.81799,0.13884,0.23926,-0.0039566
0.80337,0.13843,0.23926,-0.0025694
-0.11896,0.30193,0.23926,-0.03327
-0.12595,0.31007,0.23926,-0.033644
0.80588,0.13817,0.23926,-0.00068429
0.81361,0.13822,0.23926,-0.001385
0.80626,0.13834,0.23926,-0.0021009
-0.080369,0.25742,0.23926,-0.030674
-0.074706,0.25076,0.23926,-0.030185
-0.086452,0.26351,0.23926,-0.031093
-0.072978,0.24878,0.23926,-0.030041
-0.07124,0.247,0.23926,-0.029903
-0.064295,0.24014,0.23926,-0.029354
-0.088841,0.26606,0.23926,-0.031263
0.22024,0.14115,0.23926,0.0081551
0.025188,0.14215,0.23926,0.0094166
-0.065108,0.14293,0.23926,0.010219
-0.14989,0.14376,0.23926,0.011063
0.27768,0.14075,0.23926,0.0076373
0.36287,0.13977,0.23926,0.0060279
0.38184,0.13965,0.23926,0.0058287
-0.25295,0.14527,0.23926,0.012323
-0.28129,0.1457,0.23926,0.012681
-0.56796,0.40861,0.23926,0.035973
-0.56823,0.40893,0.23926,0.035974
-0.15485,0.61941,0.23926,0.026939
-0.15097,0.62296,0.23926,0.026658
-0.078531,0.68363,0.23926,-0.021478
-0.088279,0.67494,0.23926,-0.022257
-0.088898,0.67438,0.23926,-0.022307
-0.089405,0.67391,0.23926,-0.022348
-0.10923,0.6563,0.23926,-0.023888
-0.10831,0.65712,0.23926,-0.023818
0.2627,0.84857,0.23926,-0.0036067
0.27166,0.84188,0.23926,-0.0044343
0.45998,0.85675,0.23926,-0.0025939
0.48038,0.85748,0.23926,-0.002503
-0.2399,0.43375,0.23926,-0.035894
-0.23825,0.43123,0.23926,-0.035921
-0.23593,0.4282,0.23926,-0.035939
-0.23142,0.42223,0.23926,-0.035969
-0.24883,0.44884,0.23926,-0.035716
-0.05661,0.7031,0.23926,-0.019685
-0.22736,0.41743,0.23926,-0.035974
-0.048352,0.70993,0.23926,-0.019041
0.38456,0.86303,0.23926,0.0018163
0.37762,0.86551,0.23926,0.0015094
-0.12686,0.68266,0.23926,0.021565
-0.12017,0.68799,0.23926,0.021081
-0.13338,0.67681,0.23926,0.022089
-0.11615,0.69111,0.23926,0.020797
-0.11188,0.69411,0.23926,0.02052
-0.10519,0.69912,0.23926,0.020057
-0.13655,0.67397,0.23926,0.022343
-0.20547,0.39226,0.23926,-0.035866
-0.2016,0.38791,0.23926,-0.03582
-0.58312,0.42428,0.23926,0.035955
-0.58734,0.42763,0.23926,0.035945
-0.68891,0.57074,0.23926,0.030507
-0.7076,0.57677,0.23926,0.030096
-0.71703,0.5799,0.23926,0.029884
-0.66599,0.51445,0.23926,0.033686
-0.66971,0.51891,0.23926,0.033484
-0.66252,0.51025,0.23926,0.033879
-0.49352,0.32429,0.23926,0.03422
-0.49529,0.32775,0.23926,0.034355
-0.48872,0.31452,0.23926,0.033835
-0.48895,0.31494,0.23926,0.033851
-0.16579,0.63151,0.23926,0.025968
-0.17194,0.63777,0.23926,0.025452
-0.15614,0.62626,0.23926,0.026391
-0.30437,0.60903,0.23926,0.027748
-0.16873,0.61455,0.23926,0.027322
-0.72711,0.58415,0.23926,0.029586
-0.73276,0.58905,0.23926,0.029238
-0.65445,0.50168,0.23926,0.034238
-0.65797,0.50532,0.23926,0.034088
-0.65173,0.49846,0.23926,0.034359
-0.48511,0.30553,0.23926,0.033438
-0.48859,0.31422,0.23926,0.033822
-0.55276,0.39193,0.23926,0.035862
-0.56012,0.39966,0.23926,0.035929
-0.54094,0.38247,0.23926,0.035749
-0.54927,0.38905,0.23926,0.035832
-0.55163,0.39084,0.23926,0.035853
-0.53813,0.37901,0.23926,0.035692
-0.53243,0.37253,0.23926,0.035588
-0.47201,0.60272,0.23926,0.02823
-0.37576,0.60571,0.23926,0.028005
-0.63715,0.59711,0.23926,0.028651
-0.68725,0.59265,0.23926,0.028974
-0.52865,0.36908,0.23926,0.035518
-0.49007,0.26215,0.23926,0.031003
-0.48913,0.26386,0.23926,0.031117
-0.49119,0.26023,0.23926,0.030866
-0.48539,0.2708,0.23926,0.031565
-0.48301,0.27873,0.23926,0.032045
-0.48276,0.2795,0.23926,0.032091
-0.49487,0.25351,0.23926,0.030393
-0.4966,0.24752,0.23926,0.029943
-0.4973,0.24486,0.23926,0.029737
-0.49502,0.23621,0.23926,0.029024
-0.49639,0.24185,0.23926,0.029486
0.78734,0.87771,0.23926,-4.8443e-10
1.1453,0.8737,0.23926,-0.0004955
1.1818,0.87352,0.23926,-0.00051859
0.88217,0.8737,0.23926,0.0004955
0.91612,0.87352,0.23926,0.00051859
1.0562,0.87249,0.23926,-0.0006454
0.29113,0.86594,0.23926,-0.0014565
0.46908,0.85818,0.23926,-0.002417
-0.13812,0.63114,0.23926,-0.025997
-0.15815,0.61364,0.23926,-0.027394
-0.16312,0.6094,0.23926,-0.027719
-0.17455,0.59938,0.23926,-0.028481
-0.17864,0.59581,0.23926,-0.028746
-0.1686,0.60464,0.23926,-0.028086
-0.18225,0.59239,0.23926,-0.028994
-0.18809,0.58718,0.23926,-0.029373
-0.19456,0.58183,0.23926,-0.029749
-0.19857,0.57854,0.23926,-0.029979
-0.20149,0.5756,0.23926,-0.030177
-0.20623,0.57047,0.23926,-0.030524
-0.21021,0.56598,0.23926,-0.03082
-0.25148,0.5113,0.23926,-0.033831
-0.25284,0.50732,0.23926,-0.033997
-0.25646,0.49567,0.23926,-0.034468
-0.25733,0.49155,0.23926,-0.034621
-0.25506,0.50116,0.23926,-0.034259
-0.25766,0.48773,0.23926,-0.034746
-0.25789,0.48235,0.23926,-0.034928
-0.2574,0.47721,0.23926,-0.035081
-0.036285,0.71999,0.23926,-0.018077
-0.038488,0.7181,0.23926,-0.01826
-0.040081,0.71673,0.23926,-0.018391
-0.027751,0.72691,0.23926,-0.017402
-0.019922,0.73274,0.23926,-0.016822
-0.01563,0.7359,0.23926,-0.016509
-0.21306,0.4008,0.23926,-0.035931
-0.20927,0.39657,0.23926,-0.035906
-0.21707,0.40523,0.23926,-0.03596
-0.221,0.40972,0.23926,-0.035974
-0.22447,0.41379,0.23926,-0.035981
0.63449,0.13848,0.23926,0.0027391
0.028392,0.15438,0.23926,-0.017279
0.010631,0.15594,0.23926,-0.017757
-0.050462,0.15862,0.23926,-0.018618
-0.010713,0.19614,0.23926,-0.024833
0.0059283,0.18854,0.23926,-0.023833
-0.095581,0.27477,0.23926,-0.031809
-0.090912,0.26868,0.23926,-0.031425
-0.18882,0.37479,0.23926,-0.035626
-0.18465,0.37058,0.23926,-0.03555
-0.19315,0.37925,0.23926,-0.035701
-0.19747,0.38364,0.23926,-0.035759
-0.041577,0.74226,0.23926,0.015867
-0.026131,0.75103,0.23926,0.014962
-0.15851,0.65674,0.23926,0.023851
-0.15625,0.65835,0.23926,0.023711
-0.14696,0.66535,0.23926,0.023103
0.29273,0.84887,0.23926,0.0035694
0.38855,0.85559,0.23926,0.0027377
0.39573,0.85796,0.23926,0.0024447
0.27002,0.8448,0.23926,0.0040726
0.14241,0.81843,0.23926,0.0073245
0.15344,0.82057,0.23926,0.0070638
0.15324,0.82298,0.23926,0.0067677
0.047485,0.78641,0.23926,0.01111
0.067181,0.79476,0.23926,0.01015
0.046876,0.78615,0.23926,0.011141
-0.023003,0.75272,0.23926,0.014787
-0.009427,0.76031,0.23926,0.013986
-0.024682,0.75177,0.23926,0.014886
-0.1396,0.67134,0.23926,0.022576
-0.60754,0.45292,0.23926,0.035646
-0.60152,0.44436,0.23926,0.035777
-0.59775,0.43926,0.23926,0.035845
-0.59473,0.43548,0.23926,0.035875
-0.56851,0.40922,0.23926,0.035974
-0.57699,0.41892,0.23926,0.035977
-0.48276,0.28015,0.23926,0.032129
-0.48325,0.28818,0.23926,0.032575
-0.48268,0.2964,0.23926,0.033003
-0.48272,0.29699,0.23926,0.033032
-0.48288,0.29766,0.23926,0.033064
-0.67673,0.53036,0.23926,0.032909
-0.67991,0.53623,0.23926,0.032601
-0.68288,0.54326,0.23926,0.032208
-0.67515,0.52757,0.23926,0.033058
-0.67309,0.52424,0.23926,0.033223
-0.6836,0.54489,0.23926,0.032116
-0.44457,0.19901,0.23926,0.025196
-0.44254,0.20081,0.23926,0.025417
-0.48813,0.20952,0.23926,0.026422
-0.4511,0.20267,0.23926,0.025629
-0.77096,0.15208,0.23926,0.016342
-0.73242,0.15144,0.23926,0.016063
0.098093,0.80469,0.23926,0.0089796
0.11462,0.81196,0.23926,0.0081098
-0.071736,0.72266,0.23926,0.017817
-0.069201,0.72437,0.23926,0.017651
-0.081683,0.71599,0.23926,0.018463
-0.092936,0.7081,0.23926,0.019214
0.62813,0.13851,0.23926,0.0029018
0.6215,0.13852,0.23926,0.0029473
0.60985,0.1386,0.23926,0.0031996
-0.6069,0.14944,0.23926,0.015046
-0.4341,0.14763,0.23926,0.014003
-0.45483,0.14783,0.23926,0.014137
0.5401,0.13899,0.23926,0.0043743
0.45304,0.13935,0.23926,0.0051753
-0.16741,0.35326,0.23926,-0.035156
-0.16332,0.34917,0.23926,-0.03504
-0.17143,0.35732,0.23926,-0.035258
-0.15404,0.33973,0.23926,-0.034762
-0.15002,0.33568,0.23926,-0.034632
-0.1587,0.34444,0.23926,-0.034909
0.027882,0.17988,0.23926,-0.022594
0.016841,0.1778,0.23926,-0.022259
0.026059,0.18171,0.23926,-0.022865
-0.14647,0.33181,0.23926,-0.034494
-0.14196,0.32702,0.23926,-0.034327
-0.01362,0.17133,0.23926,-0.021243
-0.030102,0.16609,0.23926,-0.020316
-0.033468,0.1644,0.23926,-0.019989
-0.033723,0.16317,0.23926,-0.01967
-0.01271,0.19708,0.23926,-0.024959
-0.17605,0.36192,0.23926,-0.035368
-0.18056,0.36642,0.23926,-0.035461
-0.13787,0.32246,0.23926,-0.034154
-0.13442,0.31844,0.23926,-0.033996
-0.12784,0.31203,0.23926,-0.033727
-0.12663,0.31075,0.23926,-0.033674
-0.50362,0.22268,0.23926,0.027776
-0.49969,0.22756,0.23926,0.028253
-0.49812,0.23122,0.23926,0.028585
-0.17322,0.6398,0.23926,0.025284
-0.17231,0.64152,0.23926,0.025139
-0.16795,0.64816,0.23926,0.024582
-0.16,0.65539,0.23926,0.023966
-0.065758,0.72688,0.23926,0.017404
-0.056891,0.73299,0.23926,0.0168
-0.094317,0.70714,0.23926,0.019307
-0.096116,0.70576,0.23926,0.019436
0.1695,0.82917,0.23926,0.0060064
0.1812,0.83469,0.23926,0.005324
0.22573,0.83981,0.23926,0.0046906
0.20915,0.83772,0.23926,0.00495
0.095229,0.80336,0.23926,0.0091392
0.091385,0.80218,0.23926,0.009279
-0.049585,0.73733,0.23926,0.016363
-0.056406,0.23252,0.23926,-0.028699
-0.68196,0.56215,0.23926,0.031067
-0.68195,0.5622,0.23926,0.031064
-0.68428,0.55355,0.23926,0.031602
-0.68364,0.54625,0.23926,0.032034
-0.682,0.56227,0.23926,0.03106
-0.5037,0.34181,0.23926,0.034822
-0.50987,0.34909,0.23926,0.035041
-0.51785,0.35708,0.23926,0.035254
0.078264,0.78838,0.23926,-0.010885
0.061587,0.78023,0.23926,-0.011809
0.060091,0.77954,0.23926,-0.011887
0.058987,0.77904,0.23926,-0.011942
0.040905,0.77107,0.23926,-0.012824
-0.23631,0.53792,0.23926,-0.032509
0.2792,0.84014,0.23926,-0.0046494
0.027383,0.76357,0.23926,-0.013636
0.024791,0.76213,0.23926,-0.013792
0.020936,0.75986,0.23926,-0.014034
0.7329,0.87089,0.23926,0.00084421
-0.49924,0.33554,0.23926,0.034625
-0.5012,0.33922,0.23926,0.034746
-0.52091,0.36041,0.23926,0.035329
-0.51916,0.35843,0.23926,0.035287
0.010216,0.76963,0.23926,0.012982
0.025608,0.77753,0.23926,0.012111
0.046239,0.78591,0.23926,0.011168
0.0087551,0.76892,0.23926,0.013059
0.0071913,0.76813,0.23926,0.013144
0.14075,0.81064,0.23926,-0.0082669
0.1271,0.80576,0.23926,-0.0088544
0.11108,0.79982,0.23926,-0.0095558
0.20645,0.82298,0.23926,-0.0067689
0.18318,0.8189,0.23926,-0.0072672
0.14918,0.81435,0.23926,-0.007821
0.010055,0.75314,0.23926,-0.014743
-0.24425,0.44047,0.23926,-0.03583
0.20027,0.82634,0.23926,-0.0063546
0.1904,0.83159,0.23926,-0.0057082
0.10277,0.79713,0.23926,-0.0098733
0.097441,0.79496,0.23926,-0.010124
0.24858,0.83794,0.23926,-0.0049224
-0.098236,0.66575,0.23926,-0.023069
-0.10756,0.65777,0.23926,-0.023762
