"Time_Iter","Inner_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        274,          49,              5.48,      -8.164071742,      -6.295635893,      -6.307104983,      -2.702871245,     0.03044463328,       2.594505122,      -1.140581244,                 0,                 0,                 0,      0.2864043457,       2.594505122,      -1.140581244,                 0,      -0.439614181,       2.348966189,     -0.5860740133,      -2.385696884,      -2.816154093,     -0.5487665643,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        275,          49,               5.5,      -8.217422316,      -6.092083672,      -6.092856322,      -2.769706729,     0.03044463328,       2.638640885,      -1.644504538,                 0,                 0,                 0,      0.4119734589,       2.638640885,      -1.644504538,                 0,     -0.6232392395,       2.375052449,       -0.63464167,      -2.182091917,       -2.60190374,     -0.6089776769,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        276,          49,              5.52,      -8.323231998,      -5.961387233,      -5.936311788,      -2.902865484,     0.03044463328,       2.671153143,      -1.901508924,                 0,                 0,                 0,      0.4756672807,       2.671153143,      -1.901508924,                 0,      -0.711868179,       2.405037356,      -0.728709262,      -2.051260724,      -2.445347229,     -0.7268090697,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        277,          49,              5.54,      -8.453586061,      -5.909205029,      -5.861552128,      -3.077881444,     0.03044463328,        2.67422575,      -1.872694396,                 0,                 0,                 0,      0.4678430607,        2.67422575,      -1.872694396,                 0,     -0.7002753587,       2.412333198,     -0.8472524376,       -1.99891595,      -2.370573619,     -0.8866098711,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        278,          49,              5.56,      -8.453630631,      -5.912974739,      -5.846717905,      -3.043647226,     0.03044463328,       2.645682519,      -1.558730027,                 0,                 0,                 0,      0.3887412359,       2.645682519,      -1.558730027,                 0,      -0.589159892,       2.405037356,     -0.8431881383,       -2.00259296,      -2.355737144,     -0.8474926778,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        279,          49,              5.58,      -8.324447645,      -5.971786227,      -5.892337766,      -2.867414002,     0.03044463328,       2.604136922,       -1.01009062,                 0,                 0,                 0,      0.2510972588,       2.604136922,       -1.01009062,                 0,     -0.3878792283,       2.389255131,     -0.7207733075,      -2.061432129,      -2.401366693,     -0.6806175065,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        280,          49,               5.6,      -8.218720432,       -6.09972832,       -6.01092417,       -2.75000112,     0.03044463328,       2.570435609,     -0.3082573368,                 0,                 0,                 0,     0.07535724847,       2.570435609,     -0.3082573368,                 0,     -0.1199241622,       2.378874526,     -0.6282229208,      -2.189483024,      -2.519971903,     -0.5803602834,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        281,          49,              5.62,      -8.166258243,      -6.300408902,      -6.214653847,      -2.698128575,     0.03044463328,       2.561031839,      0.4399851262,                 0,                 0,                 0,     -0.1117477472,       2.561031839,      0.4399851262,                 0,      0.1717999439,       2.389255131,     -0.5872212126,      -2.390274746,      -2.723718614,     -0.5428457667,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        282,          49,              5.64,      -8.165192583,      -6.303308863,      -6.313155905,      -2.703434307,     0.03044463328,       2.578531299,       1.121508226,                 0,                 0,                 0,     -0.2819366298,       2.578531299,       1.121508226,                 0,      0.4349407071,        2.40596952,      -0.589903691,      -2.393229482,      -2.822229049,     -0.5524330855,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        283,          49,              5.66,      -8.215572884,      -6.106402852,      -6.101710018,       -2.76684675,     0.03044463328,       2.606034336,       1.634629377,                 0,                 0,                 0,     -0.4098165582,       2.606034336,       1.634629377,                 0,      0.6272478279,       2.425581201,      -0.634281732,      -2.196297338,      -2.610779961,     -0.6079331387,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        284,          49,              5.68,      -8.319036048,      -5.968463878,      -5.943775262,      -2.896723337,     0.03044463328,       2.625994962,       1.903353336,                 0,                 0,                 0,     -0.4764430281,       2.625994962,       1.903353336,                 0,      0.7248122572,       2.452329401,     -0.7249775155,      -2.058258176,      -2.452836773,     -0.7213831916,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        285,          49,               5.7,      -8.448453302,      -5.910109544,      -5.864206513,      -3.070236515,     0.03044463328,       2.627357708,        1.88773436,                 0,                 0,                 0,      -0.471919495,       2.627357708,        1.88773436,                 0,      0.7184915682,        2.42616657,     -0.8413836281,      -1.999771481,      -2.373260849,     -0.8782021251,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        286,          49,              5.72,      -8.454674061,       -5.90845421,      -5.845610572,      -3.047424142,     0.03044463328,       2.604090068,       1.588304884,                 0,                 0,                 0,     -0.3964383222,       2.604090068,       1.588304884,                 0,      0.6099270157,        2.38843204,     -0.8422526278,      -1.998050137,      -2.354671429,     -0.8488793747,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        287,          49,              5.74,      -8.327766681,      -5.963533042,       -5.88778937,       -2.87189075,     0.03044463328,       2.571318902,       1.046933512,                 0,                 0,                 0,     -0.2605889838,       2.571318902,       1.046933512,                 0,       0.407158175,       2.344133689,     -0.7211425801,      -2.053183844,      -2.396868292,     -0.6815099199,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        288,          49,              5.76,      -8.220141627,      -6.089902742,      -6.002742258,      -2.751628699,     0.03044463328,       2.551759289,      0.3456758758,                 0,                 0,                 0,     -0.0849774961,       2.551759289,      0.3456758758,                 0,      0.1354657068,       2.320454081,     -0.6266049466,      -2.179688757,      -2.511847454,     -0.5784141743,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        289,          49,              5.78,      -8.166038516,      -6.292702338,      -6.206436278,      -2.697818675,     0.03044463328,       2.558758529,     -0.4069562016,                 0,                 0,                 0,      0.1032324869,       2.558758529,     -0.4069562016,                 0,     -0.1590443948,       2.320454081,     -0.5848088451,      -2.382617926,      -2.715564423,     -0.5400746284,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        290,          49,               5.8,      -8.162976544,       -6.30670102,      -6.318378029,      -2.701048655,     0.03044463328,       2.591185473,      -1.094487201,                 0,                 0,                 0,      0.2749260405,       2.591185473,      -1.094487201,                 0,     -0.4223885987,       2.348966189,     -0.5866050804,      -2.396674296,      -2.827517654,     -0.5489006031,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        291,          49,              5.82,      -8.211868574,      -6.102620702,       -6.10981072,      -2.762772656,     0.03044463328,       2.635440952,      -1.614324308,                 0,                 0,                 0,      0.4044822312,       2.635440952,      -1.614324308,                 0,     -0.6125442905,       2.375052449,     -0.6303538419,      -2.192562028,      -2.618945019,     -0.6035963554,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        292,          49,              5.84,      -8.313784723,       -5.96865177,      -5.945174434,      -2.890592867,     0.03044463328,       2.669365495,       -1.89123054,                 0,                 0,                 0,       0.473159239,       2.669365495,       -1.89123054,                 0,     -0.7084944133,       2.398076153,      -0.719373889,      -2.058486022,      -2.454292854,     -0.7146846977,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        293,          49,              5.86,       -8.44582856,      -5.911165297,       -5.86489441,      -3.067463643,     0.03044463328,       2.673788665,      -1.883945817,                 0,                 0,                 0,      0.4707203851,       2.673788665,      -1.883945817,                 0,     -0.7045978768,       2.412333198,     -0.8375862483,      -2.000856056,      -2.373994397,     -0.8737532716,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        294,          49,              5.88,      -8.461306918,      -5.911511275,      -5.846604279,      -3.056750614,     0.03044463328,         2.6463097,      -1.590311205,                 0,                 0,                 0,      0.3966979209,         2.6463097,      -1.590311205,                 0,     -0.6009543044,        2.40986164,     -0.8466105962,      -2.001118465,      -2.355697388,     -0.8551212793,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        295,          49,               5.9,      -8.334894158,      -5.965540565,      -5.886953932,      -2.879753114,     0.03044463328,       2.605073616,      -1.057794597,                 0,                 0,                 0,      0.2630711016,       2.605073616,      -1.057794597,                 0,     -0.4060517102,       2.398076153,     -0.7253651826,      -2.055182899,      -2.396052022,     -0.6855661671,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        296,          49,              5.92,      -8.225116106,       -6.08656403,      -5.998571154,      -2.756689781,     0.03044463328,       2.571390755,     -0.3648496574,                 0,                 0,                 0,     0.08953588287,       2.571390755,     -0.3648496574,                 0,     -0.1418880645,       2.378874526,     -0.6286187279,      -2.176328275,       -2.50768482,     -0.5796796591,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        297,          49,              5.94,        -8.1683724,      -6.288169379,      -6.202179429,      -2.699956819,     0.03044463328,       2.561838399,      0.3834276755,                 0,                 0,                 0,    -0.09759598237,       2.561838399,      0.3834276755,                 0,      0.1496689548,       2.389255131,     -0.5844333593,      -2.378056123,      -2.711307986,     -0.5387898259,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        298,          49,              5.96,      -8.163256045,      -6.323250066,      -6.326491639,       -2.70076952,     0.03044463328,       2.577655146,        1.07407534,                 0,                 0,                 0,     -0.2700834442,       2.577655146,        1.07407534,                 0,      0.4166869808,        2.40596952,     -0.5846183181,       -2.41320713,      -2.835627462,     -0.5458714043,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        299,          49,              5.98,      -8.209748805,       -6.12148663,      -6.120395412,       -2.75966886,     0.03044463328,       2.604579782,       1.603368457,                 0,                 0,                 0,     -0.4020197446,       2.604579782,       1.603368457,                 0,      0.6155958317,       2.425581201,     -0.6267772647,      -2.211426186,      -2.629527538,     -0.5987986201,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        300,          49,                 6,      -8.310223234,      -5.976092687,      -5.952788285,      -2.885243575,     0.03044463328,       2.625149632,       1.892588825,                 0,                 0,                 0,     -0.4737799709,       2.625149632,       1.892588825,                 0,      0.7209451232,       2.436543159,     -0.7154608068,      -2.065933774,      -2.461910932,     -0.7090349289,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        301,          49,              6.02,      -8.440156417,      -5.912479956,      -5.867876437,      -3.059144595,     0.03044463328,       2.628209014,       1.899369414,                 0,                 0,                 0,     -0.4748565313,       2.628209014,       1.899369414,                 0,      0.7226858307,        2.42616657,     -0.8326630029,      -2.002185763,      -2.376989635,     -0.8664271762,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        302,          49,              6.04,      -8.460990911,      -5.906503314,      -5.844719064,      -3.058996721,     0.03044463328,       2.606863895,       1.620809489,                 0,                 0,                 0,     -0.4045868392,       2.606863895,       1.620809489,                 0,      0.6217468784,        2.38843204,     -0.8475862152,      -1.996132834,      -2.353836124,     -0.8589198462,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        303,          49,              6.06,      -8.337534505,       -5.95687767,      -5.882154122,      -2.883688903,     0.03044463328,       2.574430569,       1.095195471,                 0,                 0,                 0,     -0.2726621195,       2.574430569,       1.095195471,                 0,      0.4254127046,       2.344133689,     -0.7291955654,      -2.046552284,      -2.391286196,     -0.6907934436,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        304,          49,              6.08,      -8.226382721,      -6.076877493,      -5.990702358,      -2.758197005,     0.03044463328,       2.553514893,       0.402332628,                 0,                 0,                 0,    -0.09913050779,       2.553514893,       0.402332628,                 0,      0.1575603217,       2.320454081,     -0.6308444547,      -2.166685187,      -2.499858407,     -0.5821762246,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        305,          49,               6.1,      -8.168264356,      -6.276357128,      -6.187872823,      -2.699776876,     0.03044463328,       2.558390949,     -0.3507135443,                 0,                 0,                 0,     0.08920234279,       2.558390949,     -0.3507135443,                 0,     -0.1370836402,       2.320454081,     -0.5854094698,      -2.366294633,      -2.697049616,     -0.5397724958,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        306,          49,              6.12,      -8.161312643,      -6.306755453,      -6.323945586,      -2.698719099,     0.03044463328,       2.589209345,      -1.047204107,                 0,                 0,                 0,      0.2631544924,       2.589209345,      -1.047204107,                 0,     -0.4044493771,       2.348966189,     -0.5841371759,      -2.396755863,      -2.833131973,     -0.5453922565,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        307,          49,              6.14,       -8.20580968,      -6.117261979,      -6.123262426,      -2.755413999,     0.03044463328,       2.633171971,      -1.582849983,                 0,                 0,                 0,      0.3966780355,       2.633171971,      -1.582849983,                 0,     -0.6011191068,       2.375052449,     -0.6245436932,      -2.207234927,      -2.632441569,     -0.5963641071,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        308,          49,              6.16,      -8.304422291,      -5.975080862,      -5.953579381,      -2.878658871,     0.03044463328,       2.668406589,      -1.880123243,                 0,                 0,                 0,      0.4704522744,       2.668406589,      -1.880123243,                 0,     -0.7045864939,       2.405902348,     -0.7112218155,      -2.064944964,      -2.462740528,     -0.7040684476,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        309,          49,              6.18,      -8.437071445,      -5.913095207,      -5.868194912,      -3.055779254,     0.03044463328,       2.674851024,      -1.894418058,                 0,                 0,                 0,      0.4734084484,       2.674851024,      -1.894418058,                 0,     -0.7082331095,       2.412333198,      -0.830623074,      -2.002814551,      -2.377334024,      -0.864124776,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        310,          49,               6.2,        -8.4673846,      -5.909847075,      -5.845954182,      -3.068081327,     0.03044463328,       2.648981418,      -1.620297437,                 0,                 0,                 0,      0.4042594823,       2.648981418,      -1.620297437,                 0,     -0.6116681024,        2.40986164,      -0.854464672,      -1.999470994,      -2.355082707,     -0.8684243581,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        311,          49,              6.22,      -8.344742755,      -5.959290744,      -5.881552875,      -2.891609665,     0.03044463328,       2.608061925,      -1.102481079,                 0,                 0,                 0,      0.2742938097,       2.608061925,      -1.102481079,                 0,      -0.422720438,       2.398076153,     -0.7366045926,      -2.048937365,      -2.390682342,     -0.6988479819,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        312,          49,              6.24,      -8.231297758,      -6.076646426,       -5.98887097,      -2.763236204,     0.03044463328,       2.573293755,     -0.4178894297,                 0,                 0,                 0,       0.102830471,       2.573293755,     -0.4178894297,                 0,     -0.1623947631,       2.378874526,     -0.6359007298,      -2.166406553,      -2.498012604,      -0.587267454,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        313,          49,              6.26,      -8.170714889,      -6.272645363,      -6.185597755,      -2.702092593,     0.03044463328,       2.561715315,      0.3303474075,                 0,                 0,                 0,    -0.08431305811,       2.561715315,      0.3303474075,                 0,        0.12895555,       2.378874526,     -0.5879595565,      -2.362532364,      -2.694750559,     -0.5421314474,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        314,          49,              6.28,      -8.161512026,      -6.327879279,      -6.323715971,      -2.698408957,     0.03044463328,       2.575890665,        1.02870057,                 0,                 0,                 0,     -0.2587480683,       2.575890665,        1.02870057,                 0,      0.3993572337,        2.40596952,     -0.5844894589,      -2.417839531,      -2.832872978,     -0.5452723798,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        315,          49,               6.3,      -8.204793161,      -6.135326224,      -6.136244686,      -2.753517013,     0.03044463328,       2.602679888,       1.572315004,                 0,                 0,                 0,     -0.3942801202,       2.602679888,       1.572315004,                 0,      0.6041138641,       2.425581201,     -0.6239537421,      -2.225275142,       -2.64539461,     -0.5950591211,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        316,          49,              6.32,      -8.301363456,      -5.983557514,      -5.961656694,      -2.873841741,     0.03044463328,       2.624292123,        1.88054659,                 0,                 0,                 0,     -0.4708035432,       2.624292123,        1.88054659,                 0,      0.7165919424,       2.436543159,     -0.7088558355,      -2.073411651,      -2.470793019,     -0.7002292157,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        317,          49,              6.34,      -8.432168089,      -5.915177794,      -5.871958853,      -3.048264471,     0.03044463328,       2.628568114,       1.908179825,                 0,                 0,                 0,     -0.4770996934,       2.628568114,       1.908179825,                 0,      0.7259388924,        2.42616657,     -0.8264311554,      -2.004899951,      -2.381080648,     -0.8575495652,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        318,          49,              6.36,      -8.466428886,      -5.905187509,      -5.844521549,      -3.069338271,     0.03044463328,       2.608226938,       1.649442972,                 0,                 0,                 0,      -0.411786749,       2.608226938,       1.649442972,                 0,      0.6324000984,        2.38843204,      -0.853761285,      -1.994825325,      -2.353642187,     -0.8699545535,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        319,          49,              6.38,      -8.347208487,      -5.950912276,      -5.877081022,      -2.895466307,     0.03044463328,       2.575787902,       1.139336796,                 0,                 0,                 0,     -0.2837300594,       2.575787902,       1.139336796,                 0,      0.4423255484,       2.344133689,     -0.7386204827,      -2.040585049,      -2.386211593,     -0.7020187763,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        320,          49,               6.4,      -8.232951863,      -6.066253676,      -5.980847195,      -2.765139223,     0.03044463328,       2.553655068,      0.4554102526,                 0,                 0,                 0,     -0.1124177022,       2.553655068,      0.4554102526,                 0,      0.1783366353,       2.320454081,      -0.636724503,      -2.156051023,      -2.489997535,     -0.5880461883,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        321,          49,              6.42,      -8.170972685,      -6.265042869,      -6.174915097,      -2.702257859,     0.03044463328,       2.556570334,     -0.2969633927,                 0,                 0,                 0,     0.07576372185,       2.556570334,     -0.2969633927,                 0,     -0.1161569422,       2.320454081,     -0.5875153416,      -2.354974829,      -2.684081783,     -0.5413903192,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        322,          49,              6.44,      -8.160018371,      -6.317220512,      -6.319988064,      -2.696840299,     0.03044463328,       2.585577825,      -1.000902751,                 0,                 0,                 0,      0.2515948604,       2.585577825,      -1.000902751,                 0,     -0.3871098916,       2.348966189,     -0.5825968828,       -2.40722013,      -2.829161176,     -0.5431263957,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        323,          49,              6.46,      -8.200853337,      -6.130859992,      -6.139532897,      -2.749267595,     0.03044463328,       2.629144044,      -1.551077732,                 0,                 0,                 0,      0.3887629649,       2.629144044,      -1.551077732,                 0,     -0.5899554021,       2.375052449,     -0.6197093185,       -2.22083758,      -2.648695629,     -0.5902915025,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        324,          49,              6.48,      -8.295528352,      -5.982747998,      -5.963213745,      -2.867245241,     0.03044463328,       2.665864962,      -1.867615843,                 0,                 0,                 0,      0.4673628583,       2.665864962,      -1.867615843,                 0,     -0.7005665589,       2.405902348,     -0.7024538852,      -2.072620858,      -2.472355136,      -0.692723007,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        325,          49,               6.5,      -8.428605944,      -5.915588988,      -5.872373369,      -3.044188412,     0.03044463328,       2.674952415,      -1.903619295,                 0,                 0,                 0,      0.4757456181,       2.674952415,      -1.903619295,                 0,     -0.7116460406,       2.412333198,     -0.8217319385,      -2.005315959,      -2.381488886,     -0.8518447223,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        326,          49,              6.52,      -8.472260018,      -5.908353575,      -5.845665016,      -3.078049908,     0.03044463328,       2.651420593,      -1.650272553,                 0,                 0,                 0,      0.4117851067,       2.651420593,      -1.650272553,                 0,      -0.622410702,        2.40986164,     -0.8579563831,      -1.997976924,      -2.354765662,     -0.8764165387,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        327,          49,              6.54,      -8.354629503,      -5.953615967,       -5.87674043,      -2.903783284,     0.03044463328,       2.611214305,      -1.148239275,                 0,                 0,                 0,       0.285750797,       2.611214305,      -1.148239275,                 0,      -0.439733833,       2.382289912,     -0.7442016789,      -2.043252381,       -2.38583778,     -0.7078916901,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        328,          49,              6.56,      -8.237759533,      -6.064400742,      -5.977629773,      -2.770117557,     0.03044463328,       2.575474602,     -0.4728897685,                 0,                 0,                 0,      0.1165805104,       2.575474602,     -0.4728897685,                 0,     -0.1836126701,       2.397081325,     -0.6397403806,      -2.154147673,      -2.486736118,     -0.5906919257,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        329,          49,              6.58,      -8.173365658,      -6.258241161,      -6.168086312,      -2.704533534,     0.03044463328,        2.56172222,      0.2747481162,                 0,                 0,                 0,    -0.07043263631,        2.56172222,      0.2747481162,                 0,      0.1072513304,       2.378874526,     -0.5883684111,      -2.348114085,      -2.677201335,     -0.5416758156,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        330,          49,               6.6,       -8.16017641,      -6.335477727,      -6.325732163,      -2.696471786,     0.03044463328,       2.574092853,      0.9807991954,                 0,                 0,                 0,     -0.2468098601,       2.574092853,      0.9807991954,                 0,      0.3810271236,        2.40596952,      -0.581722595,      -2.425426794,      -2.834849926,     -0.5414800041,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        331,          49,              6.62,      -8.200187451,       -6.15152785,      -6.151644919,      -2.747728222,     0.03044463328,       2.600667283,       1.539314093,                 0,                 0,                 0,     -0.3860818164,       2.600667283,       1.539314093,                 0,      0.5918919743,       2.425581201,     -0.6188522347,      -2.241470467,      -2.660754331,     -0.5885544459,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        332,          49,              6.64,      -8.292180979,      -5.991885406,      -5.971402281,      -2.862178273,     0.03044463328,       2.623232527,       1.867409294,                 0,                 0,                 0,     -0.4675832291,       2.623232527,       1.867409294,                 0,      0.7118733373,       2.441367443,     -0.6998781709,      -2.081735299,       -2.48049651,     -0.6886547426,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        333,          49,              6.66,      -8.422017626,      -5.917228289,      -5.875736134,      -3.034335205,     0.03044463328,       2.629205302,       1.917133056,                 0,                 0,                 0,     -0.4794014764,       2.629205302,       1.917133056,                 0,      0.7291682602,        2.42616657,     -0.8165129741,      -2.006945808,      -2.384814294,     -0.8436878645,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        334,          49,              6.68,      -8.470701353,      -5.903836704,      -5.844309251,      -3.078612548,     0.03044463328,       2.610363099,       1.679902498,                 0,                 0,                 0,     -0.4194621062,       2.610363099,       1.679902498,                 0,      0.6435512739,       2.401865389,     -0.8577546384,      -1.993460786,      -2.353384242,     -0.8785249706,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        335,          49,               6.7,      -8.357209106,      -5.945094251,      -5.872238888,      -2.907977695,     0.03044463328,       2.577893024,       1.186694802,                 0,                 0,                 0,     -0.2956160606,       2.577893024,       1.186694802,                 0,      0.4603351618,       2.358615444,     -0.7475915829,       -2.03474131,      -2.381322015,      -0.712832385,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        336,          49,              6.72,      -8.239763984,      -6.053959609,      -5.969646851,      -2.772430405,     0.03044463328,       2.554359326,      0.5123923654,                 0,                 0,                 0,      -0.126690638,       2.554359326,      0.5123923654,                 0,       0.200595257,       2.320454081,     -0.6421529753,      -2.143727093,      -2.478748707,     -0.5932640855,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        337,          49,              6.74,      -8.173355571,      -6.245109698,      -6.154215892,      -2.704453274,     0.03044463328,        2.55520827,     -0.2389382814,                 0,                 0,                 0,      0.0612508891,        2.55520827,     -0.2389382814,                 0,    -0.09351029588,       2.320454081,     -0.5888811033,       -2.33501172,      -2.663333846,     -0.5420476795,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
