"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.03206,0.88191,-0.0047236,0
-0.031916,0.8794,-0.0048241,0
-0.032062,0.87688,-0.0049246,0
-0.03204,0.87437,-0.0050251,0
-0.032056,0.87186,-0.0051256,0
-0.032082,0.86935,-0.0052261,0
-0.032104,0.86683,-0.0053266,0
-0.031894,0.86432,-0.0054271,0
-0.031849,0.86181,-0.0055276,0
-0.031793,0.8593,-0.0056281,0
-0.031832,0.85678,-0.0057286,0
-0.031885,0.85427,-0.0058291,0
-0.031763,0.85176,-0.0059296,0
-0.031664,0.84925,-0.0060302,0
-0.031691,0.84673,-0.0061307,0
-0.03174,0.84422,-0.0062312,0
-0.031753,0.84171,-0.0063317,0
-0.031545,0.8392,-0.0064322,0
-0.03134,0.83668,-0.0065327,0
-0.031354,0.83417,-0.0066332,0
-0.031436,0.83166,-0.0067337,0
-0.031358,0.82915,-0.0068342,0
-0.03141,0.82663,-0.0069347,0
-0.031299,0.82412,-0.0070352,0
-0.031507,0.82161,-0.0071357,0
-0.03135,0.8191,-0.0072362,0
-0.031592,0.81658,-0.0073367,0
-0.031384,0.81407,-0.0074372,0
-0.0313,0.81156,-0.0075377,0
-0.031665,0.80905,-0.0076382,0
-0.031631,0.80653,-0.0077387,0
-0.031925,0.80402,-0.0078392,0
-0.031885,0.80151,-0.0079397,0
-0.031911,0.79899,-0.0080402,0
-0.032017,0.79648,-0.0081407,0
-0.031793,0.79397,-0.0082412,0
-0.032102,0.79146,-0.0083417,0
-0.032192,0.78894,-0.0084422,0
-0.032123,0.78643,-0.0085427,0
-0.03224,0.78392,-0.0086432,0
-0.032204,0.78141,-0.0087437,0
-0.03225,0.77889,-0.0088442,0
-0.032047,0.77638,-0.0089447,0
-0.03224,0.77387,-0.0090452,0
-0.032182,0.77136,-0.0091457,0
-0.032244,0.76884,-0.0092462,0
-0.03212,0.76633,-0.0093467,0
-0.032208,0.76382,-0.0094472,0
-0.032205,0.76131,-0.0095477,0
-0.032045,0.75879,-0.0096482,0
-0.031978,0.75628,-0.0097487,0
-0.032185,0.75377,-0.0098492,0
-0.032165,0.75126,-0.0099497,0
-0.032108,0.74874,-0.01005,0
-0.032157,0.74623,-0.010151,0
-0.032322,0.74372,-0.010251,0
-0.03233,0.74121,-0.010352,0
-0.032225,0.73869,-0.010452,0
-0.032147,0.73618,-0.010553,0
-0.032229,0.73367,-0.010653,0
-0.032221,0.73116,-0.010754,0
-0.032325,0.72864,-0.010854,0
-0.032322,0.72613,-0.010955,0
-0.03215,0.72362,-0.011055,0
-0.032252,0.72111,-0.011156,0
-0.031949,0.71859,-0.011256,0
-0.032066,0.71608,-0.011357,0
-0.031877,0.71357,-0.011457,0
-0.031966,0.71106,-0.011558,0
-0.031922,0.70854,-0.011658,0
-0.031839,0.70603,-0.011759,0
-0.031765,0.70352,-0.011859,0
-0.031619,0.70101,-0.01196,0
-0.031567,0.69849,-0.01206,0
-0.031383,0.69598,-0.012161,0
-0.031318,0.69347,-0.012261,0
-0.031421,0.69095,-0.012362,0
-0.031419,0.68844,-0.012462,0
-0.031398,0.68593,-0.012563,0
-0.031383,0.68342,-0.012663,0
-0.031351,0.6809,-0.012764,0
-0.031063,0.67839,-0.012864,0
-0.030698,0.67588,-0.012965,0
-0.030502,0.67337,-0.013065,0
-0.031456,0.67085,-0.013166,0
-0.031616,0.66834,-0.013266,0
-0.031599,0.66583,-0.013367,0
-0.03163,0.66332,-0.013467,0
-0.031625,0.6608,-0.013568,0
