"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.07434,0.53536,0.018585,0
-0.074344,0.53666,0.018534,0
-0.074344,0.53797,0.018481,0
-0.074341,0.53929,0.018429,0
-0.074338,0.54061,0.018375,0
-0.074337,0.54195,0.018322,0
-0.074341,0.5433,0.018268,0
-0.074348,0.54466,0.018214,0
-0.074352,0.54602,0.018159,0
-0.074355,0.5474,0.018104,0
-0.074355,0.54879,0.018048,0
-0.074356,0.55019,0.017992,0
-0.074361,0.5516,0.017936,0
-0.074369,0.55302,0.017879,0
-0.074378,0.55445,0.017822,0
-0.074385,0.55589,0.017765,0
-0.07439,0.55733,0.017707,0
-0.074392,0.55879,0.017648,0
-0.074394,0.56026,0.017589,0
-0.074398,0.56174,0.01753,0
-0.074404,0.56323,0.017471,0
-0.074412,0.56473,0.017411,0
-0.07442,0.56624,0.01735,0
-0.074426,0.56776,0.017289,0
-0.074429,0.56929,0.017228,0
-0.074431,0.57083,0.017167,0
-0.074433,0.57238,0.017105,0
-0.074435,0.57394,0.017042,0
-0.07444,0.57551,0.016979,0
-0.074445,0.57709,0.016916,0
-0.074452,0.57868,0.016853,0
-0.074457,0.58028,0.016789,0
-0.074461,0.58189,0.016724,0
-0.074463,0.58351,0.016659,0
-0.074465,0.58514,0.016594,0
-0.074466,0.58678,0.016529,0
-0.074468,0.58843,0.016463,0
-0.07447,0.59009,0.016396,0
-0.074473,0.59176,0.01633,0
-0.074477,0.59344,0.016263,0
-0.074481,0.59512,0.016195,0
-0.074484,0.59682,0.016127,0
-0.074486,0.59853,0.016059,0
-0.074487,0.60024,0.01599,0
-0.074489,0.60197,0.015921,0
-0.074489,0.6037,0.015852,0
-0.074491,0.60545,0.015782,0
-0.074492,0.6072,0.015712,0
-0.074494,0.60896,0.015642,0
-0.074497,0.61073,0.015571,0
-0.0745,0.61251,0.0155,0
-0.074503,0.6143,0.015428,0
-0.074505,0.6161,0.015356,0
-0.074508,0.6179,0.015284,0
-0.07451,0.61972,0.015211,0
-0.074512,0.62154,0.015138,0
-0.074514,0.62337,0.015065,0
-0.074516,0.62521,0.014991,0
-0.074518,0.62706,0.014917,0
-0.074521,0.62892,0.014843,0
-0.074524,0.63079,0.014769,0
-0.074527,0.63266,0.014694,0
-0.07453,0.63454,0.014618,0
-0.074533,0.63643,0.014543,0
-0.074537,0.63833,0.014467,0
-0.07454,0.64023,0.014391,0
-0.074543,0.64214,0.014314,0
-0.074547,0.64406,0.014238,0
-0.07455,0.64599,0.01416,0
-0.074553,0.64792,0.014083,0
-0.074556,0.64987,0.014005,0
-0.07456,0.65181,0.013927,0
-0.074563,0.65377,0.013849,0
-0.074567,0.65573,0.013771,0
-0.07457,0.6577,0.013692,0
-0.074574,0.65968,0.013613,0
-0.074579,0.66166,0.013534,0
-0.074583,0.66365,0.013454,0
-0.074587,0.66564,0.013374,0
-0.074592,0.66764,0.013294,0
-0.074596,0.66965,0.013214,0
-0.074601,0.67166,0.013134,0
-0.074606,0.67368,0.013053,0
-0.07461,0.6757,0.012972,0
-0.074615,0.67773,0.012891,0
-0.074619,0.67977,0.012809,0
-0.074624,0.68181,0.012728,0
-0.074628,0.68385,0.012646,0
-0.074633,0.6859,0.012564,0
-0.074638,0.68796,0.012482,0
-0.074643,0.69002,0.012399,0
-0.074649,0.69208,0.012317,0
-0.074655,0.69415,0.012234,0
-0.074661,0.69622,0.012151,0
-0.074667,0.6983,0.012068,0
-0.074673,0.70038,0.011985,0
-0.074679,0.70246,0.011902,0
-0.074685,0.70455,0.011818,0
-0.07469,0.70664,0.011734,0
-0.074696,0.70873,0.011651,0
-0.074702,0.71083,0.011567,0
-0.074708,0.71293,0.011483,0
-0.074713,0.71503,0.011399,0
-0.074719,0.71714,0.011314,0
-0.074724,0.71925,0.01123,0
-0.07473,0.72136,0.011146,0
-0.074736,0.72347,0.011061,0
-0.074742,0.72559,0.010977,0
-0.074747,0.7277,0.010892,0
-0.074753,0.72982,0.010807,0
-0.074759,0.73194,0.010722,0
-0.074765,0.73406,0.010638,0
-0.074771,0.73618,0.010553,0
-0.074777,0.73831,0.010468,0
-0.074783,0.74043,0.010383,0
-0.074788,0.74256,0.010298,0
-0.074793,0.74468,0.010213,0
-0.074798,0.74681,0.010128,0
-0.074802,0.74894,0.010043,0
-0.074807,0.75106,0.0099575,0
-0.074811,0.75319,0.0098724,0
-0.074814,0.75532,0.0097874,0
-0.074818,0.75744,0.0097023,0
-0.074821,0.75957,0.0096173,0
-0.074824,0.76169,0.0095323,0
-0.074827,0.76382,0.0094474,0
-0.07483,0.76594,0.0093625,0
-0.074833,0.76806,0.0092776,0
-0.074835,0.77018,0.0091928,0
-0.074838,0.7723,0.0091081,0
-0.07484,0.77441,0.0090234,0
-0.074842,0.77653,0.0089388,0
-0.074845,0.77864,0.0088543,0
-0.074846,0.78075,0.0087699,0
-0.074848,0.78286,0.0086856,0
-0.07485,0.78497,0.0086013,0
-0.074851,0.78707,0.0085172,0
-0.074852,0.78917,0.0084332,0
-0.074852,0.79127,0.0083493,0
-0.074853,0.79336,0.0082655,0
-0.074853,0.79545,0.0081819,0
-0.074853,0.79754,0.0080984,0
-0.074852,0.79962,0.008015,0
-0.074852,0.8017,0.0079318,0
-0.074851,0.80378,0.0078488,0
-0.07485,0.80585,0.0077659,0
-0.074848,0.80792,0.0076832,0
-0.074847,0.80998,0.0076006,0
-0.074846,0.81204,0.0075183,0
-0.074844,0.8141,0.0074361,0
-0.074842,0.81615,0.0073541,0
-0.07484,0.81819,0.0072723,0
-0.074838,0.82023,0.0071907,0
-0.074836,0.82227,0.0071093,0
-0.074834,0.8243,0.0070281,0
-0.074832,0.82632,0.0069472,0
-0.07483,0.82834,0.0068665,0
-0.074827,0.83035,0.006786,0
-0.074825,0.83236,0.0067057,0
-0.074823,0.83436,0.0066257,0
-0.07482,0.83635,0.0065459,0
-0.074817,0.83834,0.0064663,0
-0.074814,0.84032,0.006387,0
-0.074811,0.8423,0.006308,0
-0.074808,0.84427,0.0062293,0
-0.074805,0.84623,0.0061508,0
-0.074802,0.84819,0.0060726,0
-0.074798,0.85013,0.0059946,0
-0.074795,0.85208,0.005917,0
-0.074791,0.85401,0.0058396,0
-0.074787,0.85594,0.0057625,0
-0.074783,0.85786,0.0056857,0
-0.074778,0.85977,0.0056092,0
-0.074774,0.86167,0.005533,0
-0.07477,0.86357,0.0054572,0
-0.074765,0.86546,0.0053816,0
-0.074761,0.86734,0.0053064,0
-0.074756,0.86921,0.0052314,0
-0.074752,0.87108,0.0051568,0
-0.074747,0.87294,0.0050825,0
-0.074743,0.87479,0.0050086,0
-0.074738,0.87663,0.004935,0
-0.074733,0.87846,0.0048617,0
-0.074729,0.88028,0.0047888,0
-0.074724,0.8821,0.0047162,0
-0.07472,0.8839,0.0046439,0
-0.074716,0.8857,0.004572,0
-0.074712,0.88749,0.0045005,0
-0.074707,0.88927,0.0044293,0
-0.074703,0.89104,0.0043584,0
-0.074699,0.8928,0.004288,0
-0.074695,0.89455,0.0042179,0
-0.074692,0.8963,0.0041481,0
-0.074688,0.89803,0.0040787,0
-0.074684,0.89976,0.0040097,0
-0.074681,0.90147,0.0039411,0
-0.074677,0.90318,0.0038728,0
-0.074674,0.90488,0.003805,0
-0.07467,0.90656,0.0037375,0
-0.074667,0.90824,0.0036704,0
-0.074664,0.90991,0.0036036,0
-0.074661,0.91157,0.0035373,0
-0.074658,0.91322,0.0034713,0
-0.074654,0.91486,0.0034057,0
-0.074651,0.91649,0.0033406,0
-0.074648,0.91811,0.0032758,0
-0.074646,0.91972,0.0032114,0
-0.074643,0.92132,0.0031474,0
-0.07464,0.92291,0.0030838,0
-0.074637,0.92449,0.0030206,0
-0.074634,0.92606,0.0029578,0
-0.074631,0.92762,0.0028953,0
-0.074629,0.92917,0.0028333,0
-0.074626,0.93071,0.0027717,0
-0.074623,0.93224,0.0027105,0
-0.074621,0.93376,0.0026497,0
-0.074618,0.93527,0.0025893,0
-0.074616,0.93677,0.0025293,0
-0.074613,0.93826,0.0024697,0
-0.074611,0.93974,0.0024105,0
-0.074609,0.94121,0.0023518,0
-0.074606,0.94267,0.0022934,0
-0.074604,0.94411,0.0022354,0
-0.074602,0.94555,0.0021778,0
-0.0746,0.94698,0.0021207,0
-0.074599,0.9484,0.0020639,0
-0.074597,0.94981,0.0020076,0
-0.074595,0.95121,0.0019516,0
-0.074594,0.9526,0.0018961,0
-0.074593,0.95398,0.001841,0
-0.074592,0.95534,0.0017863,0
-0.074591,0.9567,0.001732,0
-0.07459,0.95805,0.001678,0
-0.074589,0.95939,0.0016245,0
-0.074588,0.96071,0.0015714,0
-0.074588,0.96203,0.0015187,0
-0.074588,0.96334,0.0014664,0
-0.074588,0.96464,0.0014145,0
-0.074588,0.96592,0.0013631,0
-0.074588,0.9672,0.001312,0
-0.074589,0.96847,0.0012613,0
-0.074589,0.96973,0.001211,0
-0.07459,0.97097,0.0011611,0
-0.074591,0.97221,0.0011116,0
-0.074593,0.97344,0.0010625,0
-0.074594,0.97465,0.0010138,0
-0.074596,0.97586,0.00096551,0
-0.074598,0.97706,0.0009176,0
-0.0746,0.97825,0.00087008,0
-0.074602,0.97943,0.00082295,0
-0.074605,0.98059,0.00077621,0
-0.074608,0.98175,0.00072986,0
-0.074611,0.9829,0.0006839,0
-0.074616,0.98404,0.00063832,0
-0.074619,0.98517,0.00059313,0
-0.074626,0.98629,0.00054832,0
-0.074629,0.9874,0.0005039,0
-0.074636,0.9885,0.00045985,0
-0.074632,0.9896,0.00041619,0
-0.074648,0.99068,0.0003729,0
-0.074654,0.99175,0.00032998,0
-0.074789,0.99281,0.00028744,0
-0.074934,0.99387,0.00024528,0
-0.075344,0.99491,0.00020348,0
-0.074486,0.99595,0.00016205,0
-0.071606,0.99698,0.00012099,0
-0.060433,0.99799,8.0298e-05,0
-0.043023,0.999,3.9968e-05,0
-0.15738,1,3.0519e-15,0
-0.0081125,0.999,-3.9968e-05,0
-0.022093,0.99799,-8.0298e-05,0
-0.026298,0.99698,-0.00012099,0
-0.028832,0.99595,-0.00016205,0
-0.029073,0.99491,-0.00020348,0
-0.028956,0.99387,-0.00024528,0
-0.028762,0.99281,-0.00028744,0
-0.028697,0.99175,-0.00032998,0
-0.028658,0.99068,-0.0003729,0
-0.028651,0.9896,-0.00041619,0
-0.02864,0.9885,-0.00045985,0
-0.028633,0.9874,-0.0005039,0
-0.028622,0.98629,-0.00054832,0
-0.028613,0.98517,-0.00059313,0
-0.028603,0.98404,-0.00063832,0
-0.028594,0.9829,-0.0006839,0
-0.028585,0.98175,-0.00072986,0
-0.028577,0.98059,-0.00077621,0
-0.028569,0.97943,-0.00082295,0
-0.028562,0.97825,-0.00087008,0
-0.028555,0.97706,-0.0009176,0
-0.028548,0.97586,-0.00096551,0
-0.028541,0.97465,-0.0010138,0
-0.028534,0.97344,-0.0010625,0
-0.028528,0.97221,-0.0011116,0
-0.028521,0.97097,-0.0011611,0
-0.028515,0.96973,-0.001211,0
-0.028509,0.96847,-0.0012613,0
-0.028504,0.9672,-0.001312,0
-0.028498,0.96592,-0.0013631,0
-0.028493,0.96464,-0.0014145,0
-0.028488,0.96334,-0.0014664,0
-0.028483,0.96203,-0.0015187,0
-0.028478,0.96071,-0.0015714,0
-0.028474,0.95939,-0.0016245,0
-0.02847,0.95805,-0.001678,0
-0.028466,0.9567,-0.001732,0
-0.028462,0.95534,-0.0017863,0
-0.028458,0.95398,-0.001841,0
-0.028455,0.9526,-0.0018961,0
-0.028452,0.95121,-0.0019516,0
-0.028449,0.94981,-0.0020076,0
-0.028446,0.9484,-0.0020639,0
-0.028444,0.94698,-0.0021207,0
-0.028441,0.94555,-0.0021778,0
-0.028439,0.94411,-0.0022354,0
-0.028437,0.94267,-0.0022934,0
-0.028436,0.94121,-0.0023518,0
-0.028434,0.93974,-0.0024105,0
-0.028433,0.93826,-0.0024697,0
-0.028432,0.93677,-0.0025293,0
-0.028431,0.93527,-0.0025893,0
-0.028431,0.93376,-0.0026497,0
-0.02843,0.93224,-0.0027105,0
-0.02843,0.93071,-0.0027717,0
-0.02843,0.92917,-0.0028333,0
-0.02843,0.92762,-0.0028953,0
-0.02843,0.92606,-0.0029578,0
-0.02843,0.92449,-0.0030206,0
-0.028431,0.92291,-0.0030838,0
-0.028431,0.92132,-0.0031474,0
-0.028432,0.91972,-0.0032114,0
-0.028433,0.91811,-0.0032758,0
-0.028434,0.91649,-0.0033406,0
-0.028435,0.91486,-0.0034057,0
-0.028436,0.91322,-0.0034713,0
-0.028437,0.91157,-0.0035373,0
-0.028438,0.90991,-0.0036036,0
-0.02844,0.90824,-0.0036704,0
-0.028441,0.90656,-0.0037375,0
-0.028443,0.90488,-0.003805,0
-0.028444,0.90318,-0.0038728,0
-0.028446,0.90147,-0.0039411,0
-0.028448,0.89976,-0.0040097,0
-0.02845,0.89803,-0.0040787,0
-0.028451,0.8963,-0.0041481,0
-0.028453,0.89455,-0.0042179,0
-0.028455,0.8928,-0.004288,0
-0.028457,0.89104,-0.0043584,0
-0.02846,0.88927,-0.0044293,0
-0.028462,0.88749,-0.0045005,0
-0.028464,0.8857,-0.004572,0
-0.028467,0.8839,-0.0046439,0
-0.028469,0.8821,-0.0047162,0
-0.028472,0.88028,-0.0047888,0
-0.028475,0.87846,-0.0048617,0
-0.028477,0.87663,-0.004935,0
-0.02848,0.87479,-0.0050086,0
-0.028484,0.87294,-0.0050825,0
-0.028487,0.87108,-0.0051568,0
-0.02849,0.86921,-0.0052314,0
-0.028493,0.86734,-0.0053064,0
-0.028497,0.86546,-0.0053816,0
-0.0285,0.86357,-0.0054572,0
-0.028504,0.86167,-0.005533,0
-0.028508,0.85977,-0.0056092,0
-0.028512,0.85786,-0.0056857,0
-0.028515,0.85594,-0.0057625,0
-0.028519,0.85401,-0.0058396,0
-0.028523,0.85208,-0.005917,0
-0.028527,0.85013,-0.0059946,0
-0.028531,0.84819,-0.0060726,0
-0.028535,0.84623,-0.0061508,0
-0.028539,0.84427,-0.0062293,0
-0.028542,0.8423,-0.006308,0
-0.028546,0.84032,-0.006387,0
-0.02855,0.83834,-0.0064663,0
-0.028553,0.83635,-0.0065459,0
-0.028557,0.83436,-0.0066257,0
-0.02856,0.83236,-0.0067057,0
-0.028563,0.83035,-0.006786,0
-0.028566,0.82834,-0.0068665,0
-0.028569,0.82632,-0.0069472,0
-0.028572,0.8243,-0.0070281,0
-0.028575,0.82227,-0.0071093,0
-0.028577,0.82023,-0.0071907,0
-0.02858,0.81819,-0.0072723,0
-0.028582,0.81615,-0.0073541,0
-0.028584,0.8141,-0.0074361,0
-0.028586,0.81204,-0.0075183,0
-0.028588,0.80998,-0.0076006,0
-0.02859,0.80792,-0.0076832,0
