"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,   "mdot_outlet"  
          0,           0,         100,      -4.532008034,      -1419.751752
          0,           0,         101,      -4.562664792,      -1419.751764
          0,           0,         102,      -4.593106808,      -1419.751776
          0,           0,         103,      -4.623348549,      -1419.751787
          0,           0,         104,       -4.65340493,      -1419.751797
          0,           0,         105,      -4.683291131,      -1419.751807
          0,           0,         106,      -4.713022426,      -1419.751816
          0,           0,         107,      -4.742614035,      -1419.751824
          0,           0,         108,      -4.772080986,      -1419.751832
          0,           0,         109,      -4.801438003,      -1419.751839
          0,           0,         110,      -4.830699409,      -1419.751846
          0,           0,         111,       -4.85987904,      -1419.751852
          0,           0,         112,       -4.88899018,      -1419.751858
          0,           0,         113,      -4.918045504,      -1419.751864
          0,           0,         114,      -4.947057044,      -1419.751869
          0,           0,         115,      -4.976036152,      -1419.751874
          0,           0,         116,      -5.004993483,      -1419.751878
