"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,   "mdot_outlet"  
          0,           0,         327,      -1.591676465,      -325.6415653
          0,           0,         328,      -1.591931843,      -325.5856122
          0,           0,         329,      -1.668915481,      -325.5399682
          0,           0,         330,      -1.853268115,      -325.5240973
          0,           0,         331,      -1.942362386,      -325.5298934
          0,           0,         332,      -1.720240526,      -325.5453236
          0,           0,         333,      -1.597737882,      -325.5535351
          0,           0,         334,      -1.590679902,      -325.5569864
          0,           0,         335,      -1.543400086,      -325.5916721
          0,           0,         336,       -1.49023668,      -325.6478132
          0,           0,         337,      -1.455639693,      -325.6802802
          0,           0,         338,      -1.454168044,       -325.668672
          0,           0,         339,      -1.486825503,      -325.6288049
          0,           0,         340,      -1.543547145,      -325.5973076
          0,           0,         341,      -1.604394453,      -325.5902126
          0,           0,         342,      -1.642885589,      -325.6025851
          0,           0,         343,      -1.643586645,      -325.6227339
          0,           0,         344,      -1.622649545,      -325.6410613
          0,           0,         345,      -1.608881102,      -325.6529011
          0,           0,         346,      -1.619140651,      -325.6542369
          0,           0,         347,      -1.655728772,      -325.6427974
          0,           0,         348,      -1.714799484,      -325.6239825
          0,           0,         349,      -1.785936971,      -325.6071907
          0,           0,         350,       -1.84928161,      -325.6002617
          0,           0,         351,      -1.886020086,      -325.6042075
          0,           0,         352,      -1.885959396,      -325.6154232
          0,           0,         353,       -1.86287153,      -325.6296637
          0,           0,         354,      -1.846577282,      -325.6406226
          0,           0,         355,      -1.855507695,      -325.6420565
          0,           0,         356,      -1.893816353,      -325.6342801
          0,           0,         357,      -1.952190585,      -325.6233895
          0,           0,         358,      -2.012274275,      -325.6156176
          0,           0,         359,      -2.059068578,       -325.614126
          0,           0,         360,      -2.084031036,      -325.6187149
          0,           0,         361,      -2.081566233,       -325.627515
          0,           0,         362,      -2.067502407,      -325.6379086
          0,           0,         363,      -2.067999167,      -325.6461359
          0,           0,         364,      -2.100614681,       -325.649014
          0,           0,         365,      -2.165307247,      -325.6454985
          0,           0,         366,      -2.226932717,      -325.6377413
          0,           0,         367,      -2.233961856,      -325.6293457
          0,           0,         368,       -2.20819239,       -325.623697
          0,           0,         369,      -2.196726605,       -325.622864
          0,           0,         370,      -2.205187641,      -325.6269923
          0,           0,         371,      -2.220511595,      -325.6341838
          0,           0,         372,      -2.236535136,      -325.6409881
          0,           0,         373,      -2.248769323,      -325.6445214
          0,           0,         374,      -2.230291011,      -325.6446298
          0,           0,         375,      -2.160393835,      -325.6427568
          0,           0,         376,      -2.068418879,      -325.6404616
          0,           0,         377,      -1.987839134,      -325.6388192
          0,           0,         378,      -1.928955008,      -325.6392513
          0,           0,         379,      -1.886754953,      -325.6430158
          0,           0,         380,      -1.849391645,      -325.6488088
          0,           0,         381,      -1.806567074,      -325.6536964
          0,           0,         382,      -1.755179502,      -325.6583961
          0,           0,         383,      -1.692497088,      -325.6645086
          0,           0,         384,      -1.619218202,      -325.6691804
          0,           0,         385,      -1.539391658,      -325.6718988
          0,           0,         386,      -1.478215022,      -325.6753203
          0,           0,         387,       -1.43478708,      -325.6764948
          0,           0,         388,       -1.41017436,      -325.6776345
          0,           0,         389,      -1.387676253,      -325.6816983
          0,           0,         390,      -1.356268143,      -325.7056617
          0,           0,         391,      -1.349269658,      -325.7177979
          0,           0,         392,      -1.285899217,      -325.7001136
          0,           0,         393,      -1.253539326,       -325.629444
          0,           0,         394,      -1.301470785,       -325.543302
          0,           0,         395,      -1.459681206,      -325.5030911
          0,           0,         396,      -1.703818617,       -325.519513
          0,           0,         397,      -1.813601794,      -325.5785489
          0,           0,         398,      -1.610476225,      -325.6187096
          0,           0,         399,      -1.571320693,      -325.6015149
          0,           0,         400,      -1.659383766,      -325.5906521
          0,           0,         401,      -1.788915113,      -325.6243539
          0,           0,         402,      -1.890584767,      -325.6849287
          0,           0,         403,      -1.974398964,      -325.7209915
          0,           0,         404,      -2.063069744,      -325.7180416
          0,           0,         405,      -1.787157914,      -325.6876572
          0,           0,         406,       -1.48362716,      -325.6472472
          0,           0,         407,      -1.391173329,      -325.5842128
          0,           0,         408,      -1.462445759,      -325.5179961
          0,           0,         409,      -1.648298605,      -325.5095139
          0,           0,         410,      -1.850013256,      -325.5384164
          0,           0,         411,      -1.684197416,      -325.5731199
          0,           0,         412,       -1.57415219,      -325.5948409
          0,           0,         413,      -1.590681751,      -325.5896134
          0,           0,         414,      -1.681169184,      -325.6135811
          0,           0,         415,      -1.773847246,      -325.6548735
          0,           0,         416,      -1.853368686,      -325.6732208
          0,           0,         417,      -1.972896075,      -325.6677203
          0,           0,         418,      -2.104695451,      -325.6565958
          0,           0,         419,       -2.01430033,      -325.6529195
