"Time_Iter","Inner_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        489,          49,              9.78,      -7.901235247,      -5.521845938,      -5.707901217,      -2.439675361,      0.1217785331,        2.31093723,      0.9877197965,                 0,                 0,                 0,     -0.2488995263,        2.31093723,      0.9877197965,                 0,      0.4274109151,       1.500587587,      -1.207317628,      -2.253794887,      -2.860844916,      -1.201431314,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        490,          49,               9.8,      -7.851612253,      -5.631407771,      -5.734686051,      -2.390834908,      0.1217785331,       2.722502424,       1.775919384,                 0,                 0,                 0,     -0.4451957088,       2.722502424,       1.775919384,                 0,      0.6523114061,        1.47784021,      -1.147098329,      -2.363380281,      -2.887606076,      -1.142107381,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        491,          49,              9.82,      -8.060346894,      -5.518235601,      -5.768408895,      -2.613120516,      0.1217785331,        3.06835652,       2.154183088,                 0,                 0,                 0,     -0.5388418628,        3.06835652,       2.154183088,                 0,       0.702064142,       1.473015858,      -1.359387448,      -2.250272509,      -2.921365322,      -1.368756347,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        492,          49,              9.84,      -7.851528896,      -5.621656731,      -5.875170015,      -2.389932094,      0.1217785331,       3.071390317,       2.023732755,                 0,                 0,                 0,     -0.5053708272,       3.071390317,       2.023732755,                 0,      0.6588979407,       1.484801345,      -1.164260613,      -2.353820414,      -3.028197804,      -1.160019092,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        493,          49,              9.86,      -7.800536307,       -5.72529519,       -5.88962802,       -2.33826048,      0.1217785331,        2.74626362,       1.525474922,                 0,                 0,                 0,     -0.3801329237,        2.74626362,       1.525474922,                 0,      0.5554728654,       1.493626384,      -1.127967281,      -2.457526545,      -3.042704224,      -1.123292188,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        494,          49,              9.88,      -7.904917069,      -5.583127297,      -5.837419037,      -2.444603128,      0.1217785331,       2.384342363,      0.8278980878,                 0,                 0,                 0,     -0.2052942521,       2.384342363,      0.8278980878,                 0,      0.3472228237,       1.486330542,      -1.236921767,      -2.315249498,      -2.990488985,      -1.233758932,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        495,          49,               9.9,      -7.869694165,      -5.608619043,      -5.752075945,      -2.408843404,      0.1217785331,       2.196843186,     0.02977055318,                 0,                 0,                 0,   -0.005644280671,       2.196843186,     0.02977055318,                 0,      0.0135515149,       1.517902958,      -1.193205429,      -2.340588235,      -2.905089618,      -1.188699685,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        496,          49,              9.92,      -7.904287868,      -5.523596317,      -5.697247925,       -2.44353681,      0.1217785331,       2.324718439,     -0.8809787306,                 0,                 0,                 0,      0.2217126334,       2.324718439,     -0.8809787306,                 0,     -0.3789614759,       1.504588273,       -1.21258091,      -2.255539246,      -2.850196586,      -1.207515557,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        497,          49,              9.94,      -7.849453585,      -5.624016018,      -5.719284863,      -2.388649031,      0.1217785331,       2.723509889,      -1.688628478,                 0,                 0,                 0,       0.422882106,       2.723509889,      -1.688628478,                 0,     -0.6200192203,       1.493626384,      -1.145947959,      -2.355988868,      -2.872197684,      -1.140838261,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        498,          49,              9.96,      -8.075208368,      -5.535337915,      -5.759415279,      -2.628139645,      0.1217785331,       3.070414169,      -2.118622987,                 0,                 0,                 0,      0.5294705701,       3.070414169,      -2.118622987,                 0,     -0.6900121189,       1.493626384,      -1.373370137,      -2.267373939,        -2.9123517,      -1.382760969,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        499,          49,              9.98,       -7.88150011,      -5.665304687,       -5.87980243,      -2.420232257,      0.1217785331,       3.067285204,      -2.037867329,                 0,                 0,                 0,      0.5084334388,       3.067285204,      -2.037867329,                 0,     -0.6643879503,       1.493622367,      -1.192185691,      -2.397454437,      -3.032800309,      -1.188202083,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        500,          49,                10,       -7.82218403,      -5.735087316,      -5.896569974,      -2.360130672,      0.1217785331,        2.75539219,      -1.572829804,                 0,                 0,                 0,      0.3915139549,        2.75539219,      -1.572829804,                 0,     -0.5708188511,       1.473015858,      -1.147861683,      -2.467306436,       -3.04961398,       -1.14341684,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        501,          49,             10.02,       -7.91831544,      -5.606244539,       -5.85298846,      -2.457552523,      0.1217785331,        2.37227359,     -0.9051696187,                 0,                 0,                 0,      0.2241118838,        2.37227359,     -0.9051696187,                 0,     -0.3815620688,       1.486330542,      -1.249870964,      -2.338368388,      -3.006027075,       -1.24633662,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        502,          49,             10.04,      -7.869858834,      -5.629735996,      -5.767398987,      -2.408596116,      0.1217785331,       2.158383863,     -0.1207061713,                 0,                 0,                 0,      0.0278233195,       2.158383863,     -0.1207061713,                 0,    -0.05592432992,       1.502116716,      -1.194229248,      -2.361695427,      -2.920383748,      -1.189395367,       0.108247585,       2.108687636,     -0.8045952166,                 0,                 0,                 0,      0.1992105634,       2.108687636,     -0.8045952166,                 0,     -0.3391662834,       1.321182704,                 1,                 1
        503,          49,             10.06,      -7.914303643,       -5.51423874,      -5.706469448,      -2.453429502,      0.1217785331,       2.247260487,      0.7934930875,                 0,                 0,                 0,     -0.2004621617,       2.247260487,      0.7934930875,                 0,      0.3530935075,       1.509412557,      -1.223745944,      -2.246162111,      -2.859387151,      -1.218620799,     0.09133389985,       1.698996545,     -0.3847034212,                 0,                 0,                 0,     0.09447570124,       1.698996545,     -0.3847034212,                 0,     -0.1640573995,       1.120667722,                 1,                 1
        504,          49,             10.08,      -7.842968498,      -5.618073137,      -5.729152901,      -2.381273313,      0.1217785331,       2.629442385,       1.636248491,                 0,                 0,                 0,     -0.4104656485,       2.629442385,       1.636248491,                 0,      0.6222796513,       1.493626384,      -1.139617828,      -2.350016239,      -2.882031234,      -1.133598796,     0.09742282651,       1.767075937,    -0.07926682883,                 0,                 0,                 0,     0.01799240001,       1.767075937,    -0.07926682883,                 0,    -0.03362211747,       1.200561328,                 1,                 1
        505,          49,              10.1,      -8.010444408,      -5.540353198,      -5.754644701,      -2.559648477,      0.1217785331,       3.016267947,       2.118626028,                 0,                 0,                 0,     -0.5301542452,       3.016267947,       2.118626028,                 0,      0.7023998082,         1.4888021,      -1.307588519,      -2.272344588,      -2.907544216,      -1.313180361,      0.1014821109,       1.867307243,      0.2834203187,                 0,                 0,                 0,    -0.07266043901,       1.867307243,      0.2834203187,                 0,      0.1208256864,       1.253128924,                 1,                 1
        506,          49,             10.12,      -7.906660905,      -5.565721659,      -5.852526117,      -2.446833385,      0.1217785331,       3.102150356,        2.08968871,                 0,                 0,                 0,     -0.5220327402,       3.102150356,        2.08968871,                 0,      0.6736258628,       1.484801345,       -1.21601349,      -2.297830666,      -3.005492075,      -1.213396132,      0.1043815998,       2.010360609,      0.6559339686,                 0,                 0,                 0,     -0.1656480455,       2.010360609,      0.6559339686,                 0,      0.2635126607,       1.287795749,                 1,                 1
        507,          49,             10.14,      -7.784918043,       -5.77154216,      -5.900511281,      -2.322330261,      0.1217785331,       2.836744997,       1.654086904,                 0,                 0,                 0,     -0.4124206123,       2.836744997,       1.654086904,                 0,      0.5830932655,       1.484801345,      -1.109697697,      -2.503746148,      -3.053532948,      -1.104699481,      0.1065562165,       2.177727065,      0.9945198557,                 0,                 0,                 0,     -0.2500579066,       2.177727065,      0.9945198557,                 0,      0.3776905602,        1.31194309,                 1,                 1
        508,          49,             10.16,       -7.89630717,      -5.582700412,      -5.847971243,      -2.436088925,      0.1217785331,        2.44411785,      0.9849472625,                 0,                 0,                 0,      -0.244636242,        2.44411785,      0.9849472625,                 0,      0.4029868128,       1.486330542,      -1.228533214,      -2.314832548,         -3.000997,      -1.225599101,       0.108247585,       2.338089841,       1.264056331,                 0,                 0,                 0,     -0.3171406364,       2.338089841,       1.264056331,                 0,      0.4592623494,        1.32990698,                 1,                 1
        509,          49,             10.18,      -7.868286022,      -5.619175811,      -5.774653517,      -2.407238146,      0.1217785331,       2.219573287,      0.2081497624,                 0,                 0,                 0,    -0.05024029971,       2.219573287,      0.2081497624,                 0,     0.09377917979,       1.502116716,      -1.194453017,      -2.351142179,       -2.92762925,      -1.189908976,      0.1096006798,       2.463481575,       1.444398259,                 0,                 0,                 0,     -0.3618904883,       2.463481575,       1.444398259,                 0,       0.510350422,       1.344029372,                 1,                 1
        510,          49,              10.2,      -7.909903158,      -5.524210166,      -5.701219748,      -2.449765685,      0.1217785331,       2.267998279,     -0.6845724185,                 0,                 0,                 0,      0.1727101442,       2.267998279,     -0.6845724185,                 0,     -0.3018399198,       1.504588273,      -1.221622921,      -2.256123625,      -2.854129229,      -1.217253349,      0.1107077574,       2.539303632,       1.530242276,                 0,                 0,                 0,     -0.3830075704,       2.539303632,       1.530242276,                 0,       0.533933081,       1.355682441,      0.3358685813,      0.3139432709
        511,          49,             10.22,      -7.846320139,      -5.603158536,      -5.712952981,      -2.384801033,      0.1217785331,       2.631394766,      -1.540191919,                 0,                 0,                 0,      0.3859415678,       2.631394766,      -1.540191919,                 0,     -0.5853138947,       1.509412557,      -1.144421107,      -2.335098549,      -2.865815191,      -1.138499676,       0.111630322,       2.566478885,       1.526642813,                 0,                 0,                 0,     -0.3817766312,       2.566478885,       1.526642813,                 0,      0.5314837537,       1.365846307,      0.3385861067,      0.3143032172
        512,          49,             10.24,      -8.006415799,      -5.558986797,      -5.747172429,      -2.554563946,      0.1217785331,       3.019235125,      -2.067806397,                 0,                 0,                 0,      0.5169484891,       3.019235125,      -2.067806397,                 0,     -0.6848775638,       1.473015858,      -1.303115429,      -2.290978808,      -2.900047387,       -1.30750495,      0.1124109537,       2.557325206,       1.443572017,                 0,                 0,                 0,      -0.360708866,       2.557325206,       1.443572017,                 0,      0.5034657525,       1.375144791,       0.128632711,      0.2421507752
        513,          49,             10.26,      -7.946559908,      -5.602359544,      -5.853022523,      -2.487424293,      0.1217785331,       3.101331641,      -2.095356523,                 0,                 0,                 0,      0.5229512071,       3.101331641,      -2.095356523,                 0,      -0.675631234,       1.493622367,      -1.254089441,      -2.334456706,      -3.005954749,      -1.252068456,      0.1130800665,       2.529462739,       1.292923452,                 0,                 0,                 0,     -0.3227937409,       2.529462739,       1.292923452,                 0,      0.4514906726,       1.383834616,     0.09044984862,      0.2152264521
        514,          49,             10.28,      -7.806376827,      -5.789150102,      -5.909202934,      -2.344006726,      0.1217785331,       2.836356124,      -1.694298746,                 0,                 0,                 0,      0.4219971506,       2.836356124,      -1.694298746,                 0,      -0.597350499,       1.493626315,       -1.12927278,      -2.521343162,      -3.062190819,       -1.12448204,      0.1136599643,       2.499814428,       1.088495041,                 0,                 0,                 0,     -0.2714936132,       2.499814428,       1.088495041,                 0,      0.3797588517,       1.391819507,     0.08660674054,       0.205125634
        515,          49,              10.3,      -7.913882181,      -5.602003861,      -5.858703938,      -2.453199591,      0.1217785331,       2.446088911,      -1.058176188,                 0,                 0,                 0,      0.2624336393,       2.446088911,      -1.058176188,                 0,     -0.4325992335,       1.486330542,      -1.245384632,      -2.334138267,      -3.011698781,      -1.242045611,      0.1141673748,       2.479872399,      0.8466599845,                 0,                 0,                 0,     -0.2109095955,       2.479872399,      0.8466599845,                 0,      0.2946043751,        1.39891899,     0.07857781283,      0.1930404249
        516,          49,             10.32,      -7.869064502,      -5.648054157,      -5.789238307,      -2.407607379,      0.1217785331,       2.186568616,     -0.2990756541,                 0,                 0,                 0,     0.07240575842,       2.186568616,     -0.2990756541,                 0,      -0.136778536,       1.502116716,       -1.19586897,      -2.380018902,      -2.942190804,      -1.190992102,        0.11461509,       2.473797672,      0.5858205933,                 0,                 0,                 0,     -0.1456439752,       2.473797672,      0.5858205933,                 0,      0.2030707288,       1.405091877,     0.06487994894,       0.181872999
        517,          49,             10.34,      -7.915218436,      -5.521122885,      -5.710385511,      -2.454861376,      0.1217785331,       2.197367536,      0.5981602594,                 0,                 0,                 0,     -0.1517360732,       2.197367536,      0.5981602594,                 0,      0.2722167546,       1.525198799,      -1.228108775,      -2.253022868,      -2.863273081,      -1.223586709,      0.1150130591,       2.479588561,      0.3245698659,                 0,                 0,                 0,    -0.08034105898,       2.479588561,      0.3245698659,                 0,      0.1117333682,       1.410408754,     0.04872239217,       0.174139483
        518,          49,             10.36,       -7.84823561,      -5.589244827,      -5.722047567,       -2.38606924,      0.1217785331,       2.535308748,       1.479710186,                 0,                 0,                 0,     -0.3715148046,       2.535308748,       1.479710186,                 0,      0.5836410211,       1.500587587,       -1.14673966,      -2.321163797,       -2.87488802,      -1.140165368,      0.1153691367,       2.491992658,     0.07962609423,                 0,                 0,                 0,    -0.01917218185,       2.491992658,     0.07962609423,                 0,     0.02619312096,       1.415004826,     0.03392652424,      0.1716802127
        519,          49,             10.38,       -7.95154956,      -5.572629829,      -5.746400611,      -2.496815687,      0.1217785331,       2.950467425,       2.058362344,                 0,                 0,                 0,     -0.5152957227,       2.950467425,       2.058362344,                 0,      0.6976394067,       1.486330542,      -1.247370765,      -2.304588033,      -2.899253076,      -1.248810725,      0.1156896065,       2.505488888,     -0.1355132222,                 0,                 0,                 0,     0.03449944094,       2.505488888,     -0.1355132222,                 0,    -0.04898550678,       1.419063105,     0.02273697388,      0.1751599515
        520,          49,              10.4,      -7.975652154,      -5.530984738,       -5.82826269,      -2.519288343,      0.1217785331,        3.11794648,       2.135874575,                 0,                 0,                 0,     -0.5337639248,        3.11794648,       2.135874575,                 0,      0.6850260544,       1.484801345,      -1.281835209,      -2.263048822,      -2.981179424,      -1.282505925,      0.1159795554,       2.516313416,     -0.3111058483,                 0,                 0,                 0,     0.07825121859,       2.516313416,     -0.3111058483,                 0,     -0.1103388733,        1.42275729,     0.01623722102,      0.1841348124
        521,          49,             10.42,       -7.78216626,      -5.775754107,      -5.907389608,      -2.319330581,      0.1217785331,       2.916033624,       1.769099343,                 0,                 0,                 0,     -0.4413171926,       2.916033624,       1.769099343,                 0,      0.6066800217,       1.484801345,      -1.103968046,       -2.50793499,      -3.060373321,      -1.098673616,      0.1162431453,       2.523165159,      -0.441306207,                 0,                 0,                 0,      0.1106355157,       2.523165159,      -0.441306207,                 0,     -0.1557138966,       1.426195236,     0.01420486996,       0.196794902
        522,          49,             10.44,      -7.875239849,      -5.598063357,      -5.856903306,      -2.414750967,      0.1217785331,         2.5086203,        1.13533623,                 0,                 0,                 0,     -0.2823235731,         2.5086203,        1.13533623,                 0,      0.4525739627,         1.4888021,      -1.207092783,      -2.330211882,      -3.009906377,      -1.203987966,      0.1164838143,       2.526733278,      -0.524167895,                 0,                 0,                 0,      0.1311792099,       2.526733278,      -0.524167895,                 0,     -0.1844138267,       1.429416148,     0.01364631396,      0.1967739912
        523,          49,             10.46,      -7.876732047,      -5.617275492,      -5.794289326,      -2.415686982,      0.1217785331,       2.254569082,      0.3801847227,                 0,                 0,                 0,    -0.09326653664,       2.254569082,      0.3801847227,                 0,      0.1686285533,       1.486330542,      -1.205242052,      -2.349258741,      -2.947256656,      -1.200853489,      0.1167044276,       2.528607669,     -0.5614395383,                 0,                 0,                 0,      0.1403315981,       2.528607669,     -0.5614395383,                 0,     -0.1971142598,       1.432417652,     0.01104750641,       0.185436299
        524,          49,             10.48,      -7.903503499,      -5.537228181,      -5.706989891,       -2.44360291,      0.1217785331,       2.227102751,     -0.4846348614,                 0,                 0,                 0,      0.1228090129,       2.227102751,     -0.4846348614,                 0,     -0.2176077692,       1.502116716,      -1.218729406,      -2.269131617,      -2.859895701,      -1.214704669,      0.1169073918,       2.530238511,     -0.5580257057,                 0,                 0,                 0,      0.1393287788,       2.530238511,     -0.5580257057,                 0,     -0.1955889773,       1.435184151,    0.008245759444,      0.1653348412
        525,          49,              10.5,      -7.855647067,      -5.574537886,      -5.707307312,      -2.393837075,      0.1217785331,       2.541287021,      -1.376970491,                 0,                 0,                 0,      0.3453018092,       2.541287021,      -1.376970491,                 0,     -0.5418398157,       1.509412557,      -1.156080749,      -2.306462396,      -2.860162399,      -1.149807896,      0.1170947434,       2.532387294,       -0.52114539,                 0,                 0,                 0,      0.1299827631,       2.532387294,       -0.52114539,                 0,     -0.1823775453,       1.437704165,    0.006466434856,      0.1448393671
        526,          49,             10.52,      -7.941190002,      -5.590738869,      -5.737764488,       -2.48544635,      0.1217785331,       2.953231539,      -1.994626711,                 0,                 0,                 0,      0.4988456558,       2.953231539,      -1.994626711,                 0,     -0.6754047843,       1.486330542,      -1.237136907,      -2.322707266,      -2.890624936,       -1.23742752,      0.1172682171,       2.535112199,     -0.4593706943,                 0,                 0,                 0,      0.1144409613,       2.535112199,     -0.4593706943,                 0,     -0.1604781702,       1.439979859,    0.006131452652,      0.1249328976
        527,          49,             10.54,      -8.026143789,      -5.556646146,       -5.82043349,      -2.571313419,      0.1217785331,       3.118506635,      -2.134689793,                 0,                 0,                 0,      0.5329562974,       3.118506635,      -2.134689793,                 0,     -0.6845230885,       1.493622367,      -1.330898205,      -2.288709913,      -2.973348167,      -1.332998516,      0.1174292998,       2.538082437,     -0.3817233254,                 0,                 0,                 0,     0.09496037039,       2.538082437,     -0.3817233254,                 0,     -0.1330626348,       1.442030163,    0.005849387613,      0.1065725617
        528,          49,             10.56,      -7.802688357,      -5.814378716,      -5.912935872,      -2.340175276,      0.1217785331,       2.911406678,      -1.805312682,                 0,                 0,                 0,      0.4498880011,       2.911406678,      -1.805312682,                 0,     -0.6200826204,       1.484801345,      -1.122651623,      -2.546554498,      -3.065916583,      -1.117656575,      0.1175792734,       2.540956023,     -0.2968916312,                 0,                 0,                 0,     0.07371211023,       2.540956023,     -0.2968916312,                 0,      -0.103193005,       1.443883407,    0.004896336463,     0.09056135396
        529,          49,             10.58,      -7.894014437,      -5.613561606,      -5.864638233,      -2.433076667,      0.1217785331,       2.527385043,      -1.204132658,                 0,                 0,                 0,       0.299019161,       2.527385043,      -1.204132658,                 0,     -0.4764341948,       1.486330542,       -1.22499774,      -2.345719874,      -3.017640642,      -1.221504624,      0.1177192487,       2.543603207,     -0.2125737696,                 0,                 0,                 0,     0.05261768289,       2.543603207,     -0.2125737696,                 0,    -0.07356826056,       1.445568688,    0.003811431856,     0.07747920847
        530,          49,              10.6,      -7.879341383,      -5.647422275,      -5.811487415,      -2.417895595,      0.1217785331,       2.228044267,     -0.4688343858,                 0,                 0,                 0,      0.1148682006,       2.228044267,     -0.4688343858,                 0,     -0.2104241791,       1.502116716,      -1.208369905,      -2.379416935,      -2.964461271,      -1.203671611,      0.1178501934,       2.546110344,      -0.134977444,                 0,                 0,                 0,       0.033224517,       2.546110344,      -0.134977444,                 0,    -0.04634716427,       1.447111288,    0.002979692744,     0.06767957842
        531,          49,             10.62,      -7.904394942,      -5.540898207,      -5.720049251,      -2.444081952,      0.1217785331,       2.160674126,      0.4016268741,                 0,                 0,                 0,     -0.1026750588,       2.160674126,      0.4016268741,                 0,      0.1858803553,       1.520374515,      -1.220922779,      -2.272795997,      -2.872962718,      -1.216567058,       0.117972954,       2.548646221,    -0.06852710042,                 0,                 0,                 0,     0.01663342421,       2.548646221,    -0.06852710042,                 0,    -0.02306242595,       1.448530914,    0.002548106195,     0.06130457691
        532,          49,             10.64,      -7.866281248,      -5.562919711,      -5.716613876,      -2.404023624,      0.1217785331,       2.450517944,       1.310271106,                 0,                 0,                 0,     -0.3293092661,       2.450517944,       1.310271106,                 0,      0.5346914963,       1.500587587,      -1.167509478,       -2.29483301,      -2.869475866,       -1.16082254,      0.1180882746,       2.551319658,    -0.01579915063,                 0,                 0,                 0,    0.003483015358,       2.551319658,    -0.01579915063,                 0,   -0.004609647064,       1.449843572,    0.002458637933,     0.05829120309
        533,          49,             10.66,      -7.902481488,       -5.60755138,      -5.742747935,      -2.444741934,      0.1217785331,       2.873596391,       1.972168158,                 0,                 0,                 0,     -0.4939407594,       2.873596391,       1.972168158,                 0,      0.6863065964,       1.470544368,       -1.19786404,      -2.339495644,      -2.895611966,      -1.196117045,      0.1181968116,        2.55411146,     0.02235079701,                 0,                 0,                 0,   -0.006017977162,        2.55411146,     0.02235079701,                 0,    0.008713449586,        1.45106505,    0.002550379069,     0.05837903353
        534,          49,             10.68,      -8.042743574,      -5.513736937,      -5.805099556,      -2.591612205,      0.1217785331,       3.115948369,       2.158907806,                 0,                 0,                 0,     -0.5397056795,       3.115948369,       2.158907806,                 0,      0.6928573746,       1.477840142,      -1.346243232,      -2.245775668,      -2.958021929,      -1.351982773,      0.1182991465,       2.556899405,     0.04652980019,                 0,                 0,                 0,    -0.01202576552,       2.556899405,     0.04652980019,                 0,     0.01712702722,       1.452211515,    0.002666089413,     0.06045555059
        535,          49,              10.7,      -7.794371028,      -5.732795598,      -5.906193473,      -2.331581491,      0.1217785331,        2.98200117,        1.87134612,                 0,                 0,                 0,     -0.4670227899,        2.98200117,        1.87134612,                 0,      0.6275470777,       1.484801345,       -1.11313717,      -2.464961342,      -3.059189398,      -1.107826741,      0.1183957961,       2.559540038,     0.05846595146,                 0,                 0,                 0,     -0.0149758292,       2.559540038,     0.05846595146,                 0,     0.02124928859,       1.453296484,     0.00271527435,     0.05796113415
        536,          49,             10.72,      -7.847218376,      -5.634113742,      -5.868447304,      -2.386190586,      0.1217785331,       2.585623936,       1.281037209,                 0,                 0,                 0,     -0.3188466872,       2.585623936,       1.281037209,                 0,      0.4954460668,         1.4888021,      -1.178166611,      -2.366286894,      -3.021476411,      -1.174613145,      0.1184872214,       2.561945033,     0.06061794706,                 0,                 0,                 0,    -0.01548517969,       2.561945033,     0.06061794706,                 0,     0.02195157341,       1.454328648,    0.002683283399,     0.05199886414
        537,          49,             10.74,      -7.891293953,      -5.603586556,      -5.812668449,      -2.430440818,      0.1217785331,       2.298630332,      0.5472400082,                 0,                 0,                 0,      -0.135057649,       2.298630332,      0.5472400082,                 0,      0.2380722122,       1.486330542,       -1.22173352,      -2.335606632,      -2.965675027,      -1.217712743,      0.1185738349,       2.564107927,     0.05577652779,                 0,                 0,                 0,    -0.01425273209,       2.564107927,     0.05577652779,                 0,     0.02021462122,       1.455312327,    0.002602549068,     0.04471826917
        538,          49,             10.76,      -7.890504908,      -5.564487833,      -5.720383521,      -2.430163809,      0.1217785331,       2.203514097,     -0.2945642404,                 0,                 0,                 0,     0.07535900948,       2.203514097,     -0.2945642404,                 0,     -0.1336793084,       1.517902958,      -1.209069964,      -2.296398577,      -2.873331671,      -1.204745333,      0.1186560066,       2.566078318,     0.04670557704,                 0,                 0,                 0,    -0.01196970472,       2.566078318,     0.04670557704,                 0,     0.01700619968,       1.456248959,    0.002512229556,     0.03714219483
        539,          49,             10.78,      -7.874358337,      -5.547444213,      -5.701851997,      -2.412660444,      0.1217785331,        2.45568126,      -1.203324255,                 0,                 0,                 0,       0.302050886,        2.45568126,      -1.203324255,                 0,     -0.4900164668,       1.509412557,      -1.177434425,       -2.27936309,       -2.85474462,      -1.171267841,      0.1187340698,       2.567915041,     0.03586173166,                 0,                 0,                 0,    -0.00924972231,       2.567915041,     0.03586173166,                 0,     0.01318727172,       1.457138557,    0.002431183442,     0.02979479321
        540,          49,              10.8,      -7.892008883,      -5.614821764,      -5.730246103,        -2.4336812,      0.1217785331,       2.874025016,      -1.900983292,                 0,                 0,                 0,      0.4756318599,       2.874025016,      -1.900983292,                 0,     -0.6614358893,         1.4888021,      -1.187538415,      -2.346779599,      -2.883131231,       -1.18506966,       0.118808325,       2.569651098,     0.02520879843,                 0,                 0,                 0,   -0.006582659337,       2.569651098,     0.02520879843,                 0,    0.009446688306,       1.457981491,    0.002354075469,     0.02310045397
        541,          49,             10.82,      -8.095043172,      -5.531592884,      -5.792260975,       -2.64662169,      0.1217785331,       3.115249556,      -2.150852897,                 0,                 0,                 0,      0.5371863261,       3.115249556,      -2.150852897,                 0,     -0.6904271579,       1.484801345,      -1.396976927,      -2.263635809,      -2.945192339,       -1.40529694,      0.1188790443,       2.571286514,     0.01612331671,                 0,                 0,                 0,   -0.004311278915,       2.571286514,     0.01612331671,                 0,    0.006265187798,        1.45877976,    0.002264029336,     0.01736396778
        542,          49,             10.84,      -7.816307132,      -5.781565541,      -5.907952246,      -2.353866473,      0.1217785331,       2.977319648,      -1.903504566,                 0,                 0,                 0,       0.474582017,       2.977319648,      -1.903504566,                 0,     -0.6393349694,       1.484801345,      -1.132790619,      -2.513725849,      -3.060953042,      -1.127779587,      0.1189464742,         2.5728065,    0.009381646149,                 0,                 0,                 0,   -0.002628235596,         2.5728065,    0.009381646149,                 0,    0.003910709795,       1.459536684,    0.002148684214,     0.01276533986
        543,          49,             10.86,      -7.866461396,      -5.643947106,      -5.878482191,      -2.405090611,      0.1217785331,       2.611403498,       -1.34424764,                 0,                 0,                 0,      0.3341623366,       2.611403498,       -1.34424764,                 0,     -0.5147606032,       1.486330542,      -1.195874004,      -2.376124488,      -3.031516128,      -1.192011417,      0.1190108392,       2.574206223,    0.005217777704,                 0,                 0,                 0,   -0.001590716974,       2.574206223,    0.005217777704,                 0,    0.002461510964,       1.460255978,    0.002009476257,    0.009366731941
        544,          49,             10.88,      -7.896006039,      -5.634290631,      -5.831446637,      -2.434737819,      0.1217785331,       2.274366755,     -0.6306521606,                 0,                 0,                 0,      0.1553739357,       2.274366755,     -0.6306521606,                 0,     -0.2772869235,       1.486330542,      -1.226286537,      -2.366324801,      -2.984462003,      -1.221927808,      0.1190723435,        2.57550299,    0.003434821205,                 0,                 0,                 0,   -0.001148445281,        2.57550299,    0.003434821205,                 0,    0.001847019443,       1.460941073,    0.001860358461,    0.007127127273
        545,          49,              10.9,      -7.889666821,      -5.571470536,      -5.734219256,      -2.429093031,      0.1217785331,       2.143256203,      0.2063117502,                 0,                 0,                 0,    -0.05388622821,       2.143256203,      0.2063117502,                 0,     0.09626089029,       1.517902958,      -1.209106001,      -2.303377611,      -2.887176501,      -1.204627399,      0.1191311737,       2.576730169,    0.003545330935,                 0,                 0,                 0,   -0.001178825838,       2.576730169,    0.003545330935,                 0,    0.001895983132,       1.461594813,    0.001719013081,     0.00594456312
