"Density","Enthalpy","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Thermal_Conductivity","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,-11.163,321.67,0,4.4389e-07,5.4663e-06,1.0933e-05,0,0,0,1,0.00019832,0.54263,0.00022842,0,0,1,0.0008,0.5,0.0008,0
1,-11.163,321.67,0,4.4389e-07,5.4968e-06,1.0994e-05,0,0,0,1,0.00019832,0.54562,0.0002311,0,0,1,0.000805,0.5,0.000805,0
1,-11.163,321.67,0,4.4389e-07,5.5272e-06,1.1054e-05,0,0,0,1,0.00019832,0.54861,0.00023378,0,0,1,0.00081,0.5,0.00081,0
1,-11.163,321.67,0,4.4389e-07,5.5577e-06,1.1115e-05,0,0,0,1,0.00019832,0.5516,0.00023646,0,0,1,0.000815,0.5,0.000815,0
1,-11.163,321.67,0,4.4389e-07,5.5882e-06,1.1176e-05,0,0,0,1,0.00019832,0.55459,0.00023914,0,0,1,0.00082,0.5,0.00082,0
1,-11.163,321.67,0,4.4389e-07,5.6187e-06,1.1237e-05,0,0,0,1,0.00019832,0.55758,0.00024182,0,0,1,0.000825,0.5,0.000825,0
1,-11.163,321.67,0,4.4389e-07,5.6491e-06,1.1298e-05,0,0,0,1,0.00019832,0.56057,0.00024451,0,0,1,0.00083,0.5,0.00083,0
1,-11.163,321.67,0,4.4389e-07,5.6796e-06,1.1359e-05,0,0,0,1,0.00019832,0.56356,0.00024719,0,0,1,0.000835,0.5,0.000835,0
1,-11.163,321.67,0,4.4389e-07,5.7101e-06,1.142e-05,0,0,0,1,0.00019832,0.56656,0.00024987,0,0,1,0.00084,0.5,0.00084,0
1,-11.163,321.67,0,4.4389e-07,5.7405e-06,1.1481e-05,0,0,0,1,0.00019832,0.56955,0.00025255,0,0,1,0.000845,0.5,0.000845,0
1,-11.163,321.67,0,4.4389e-07,5.771e-06,1.1542e-05,0,0,0,1,0.00019832,0.57254,0.00025523,0,0,1,0.00085,0.5,0.00085,0
1,-11.163,321.67,0,4.4389e-07,5.8015e-06,1.1603e-05,0,0,0,1,0.00019832,0.57553,0.00025791,0,0,1,0.000855,0.5,0.000855,0
1,-11.163,321.67,0,4.4389e-07,5.832e-06,1.1664e-05,0,0,0,1,0.00019832,0.57852,0.00026059,0,0,1,0.00086,0.5,0.00086,0
1,-11.163,321.67,0,4.4389e-07,5.8624e-06,1.1725e-05,0,0,0,1,0.00019832,0.58151,0.00026327,0,0,1,0.000865,0.5,0.000865,0
1,-11.163,321.67,0,4.4389e-07,5.8929e-06,1.1786e-05,0,0,0,1,0.00019832,0.5845,0.00026596,0,0,1,0.00087,0.5,0.00087,0
1,-11.163,321.67,0,4.4389e-07,5.9234e-06,1.1847e-05,0,0,0,1,0.00019832,0.58749,0.00026864,0,0,1,0.000875,0.5,0.000875,0
1,-11.163,321.67,0,4.4389e-07,5.9538e-06,1.1908e-05,0,0,0,1,0.00019832,0.59048,0.00027132,0,0,1,0.00088,0.5,0.00088,0
1,-11.163,321.67,0,4.4389e-07,5.9843e-06,1.1969e-05,0,0,0,1,0.00019832,0.59347,0.000274,0,0,1,0.000885,0.5,0.000885,0
1,-11.163,321.67,0,4.4389e-07,6.0148e-06,1.203e-05,0,0,0,1,0.00019832,0.59646,0.00027668,0,0,1,0.00089,0.5,0.00089,0
1,-11.163,321.67,0,4.4389e-07,6.0453e-06,1.2091e-05,0,0,0,1,0.00019832,0.59945,0.00027936,0,0,1,0.000895,0.5,0.000895,0
1,-11.163,321.67,0,4.4389e-07,6.0757e-06,1.2151e-05,0,0,0,1,0.00019832,0.60244,0.00028204,0,0,1,0.0009,0.5,0.0009,0
1,-11.163,321.67,0,4.4389e-07,6.1062e-06,1.2212e-05,0,0,0,1,0.00019832,0.60544,0.00028472,0,0,1,0.000905,0.5,0.000905,0
1,-11.163,321.67,0,4.4389e-07,6.1367e-06,1.2273e-05,0,0,0,1,0.00019832,0.60843,0.0002874,0,0,1,0.00091,0.5,0.00091,0
1,-11.163,321.67,0,4.4389e-07,6.1671e-06,1.2334e-05,0,0,0,1,0.00019832,0.61142,0.00029009,0,0,1,0.000915,0.5,0.000915,0
1,-11.163,321.67,0,4.4389e-07,6.1976e-06,1.2395e-05,0,0,0,1,0.00019832,0.61441,0.00029277,0,0,1,0.00092,0.5,0.00092,0
1,-11.163,321.67,0,4.4389e-07,6.2281e-06,1.2456e-05,0,0,0,1,0.00019832,0.6174,0.00029545,0,0,1,0.000925,0.5,0.000925,0
1,-11.163,321.67,0,4.4389e-07,6.2586e-06,1.2517e-05,0,0,0,1,0.00019832,0.62039,0.00029813,0,0,1,0.00093,0.5,0.00093,0
1,-11.163,321.67,0,4.4389e-07,6.289e-06,1.2578e-05,0,0,0,1,0.00019832,0.62338,0.00030081,0,0,1,0.000935,0.5,0.000935,0
1,-11.163,321.67,0,4.4389e-07,6.3223e-06,1.2645e-05,0,0,0,1,0.00019832,0.62627,0.00030354,0,0,1,0.00094,0.5,0.00094,0
1,-11.163,321.67,0,4.4389e-07,6.3617e-06,1.2723e-05,0,0,0,1,0.00019832,0.62893,0.00030637,0,0,1,0.000945,0.5,0.000945,0
1,-11.163,321.67,0,4.4389e-07,6.401e-06,1.2802e-05,0,0,0,1,0.00019832,0.63159,0.0003092,0,0,1,0.00095,0.5,0.00095,0
1,-11.163,321.67,0,4.4389e-07,6.4404e-06,1.2881e-05,0,0,0,1,0.00019832,0.63426,0.00031203,0,0,1,0.000955,0.5,0.000955,0
1,-11.163,321.67,0,4.4389e-07,6.4797e-06,1.2959e-05,0,0,0,1,0.00019832,0.63692,0.00031486,0,0,1,0.00096,0.5,0.00096,0
1,-11.163,321.67,0,4.4389e-07,6.5191e-06,1.3038e-05,0,0,0,1,0.00019832,0.63959,0.00031769,0,0,1,0.000965,0.5,0.000965,0
1,-11.163,321.67,0,4.4389e-07,6.5584e-06,1.3117e-05,0,0,0,1,0.00019832,0.64225,0.00032052,0,0,1,0.00097,0.5,0.00097,0
1,-11.163,321.67,0,4.4389e-07,6.5978e-06,1.3196e-05,0,0,0,1,0.00019832,0.64491,0.00032336,0,0,1,0.000975,0.5,0.000975,0
1,-11.163,321.67,0,4.4389e-07,6.6371e-06,1.3274e-05,0,0,0,1,0.00019832,0.64758,0.00032619,0,0,1,0.00098,0.5,0.00098,0
1,-11.163,321.67,0,4.4389e-07,6.6765e-06,1.3353e-05,0,0,0,1,0.00019832,0.65024,0.00032902,0,0,1,0.000985,0.5,0.000985,0
1,-11.163,321.67,0,4.4389e-07,6.7159e-06,1.3432e-05,0,0,0,1,0.00019832,0.65291,0.00033185,0,0,1,0.00099,0.5,0.00099,0
1,-11.163,321.67,0,4.4389e-07,6.7552e-06,1.351e-05,0,0,0,1,0.00019832,0.65557,0.00033468,0,0,1,0.000995,0.5,0.000995,0
1,-11.163,321.67,0,4.4389e-07,6.7946e-06,1.3589e-05,0,0,0,1,0.00019832,0.65823,0.00033751,0,0,1,0.001,0.5,0.001,0
1,-11.163,321.67,0,4.4389e-07,6.8339e-06,1.3668e-05,0,0,0,1,0.00019832,0.6609,0.00034034,0,0,1,0.001005,0.5,0.001005,0
1,-11.163,321.67,0,4.4389e-07,6.8733e-06,1.3747e-05,0,0,0,1,0.00019832,0.66356,0.00034317,0,0,1,0.00101,0.5,0.00101,0
1,-11.163,321.67,0,4.4389e-07,6.9126e-06,1.3825e-05,0,0,0,1,0.00019832,0.66623,0.000346,0,0,1,0.001015,0.5,0.001015,0
1,-11.163,321.67,0,4.4389e-07,6.952e-06,1.3904e-05,0,0,0,1,0.00019832,0.66889,0.00034883,0,0,1,0.00102,0.5,0.00102,0
1,-11.163,321.67,0,4.4389e-07,6.9913e-06,1.3983e-05,0,0,0,1,0.00019832,0.67155,0.00035167,0,0,1,0.001025,0.5,0.001025,0
1,-11.163,321.67,0,4.4389e-07,7.0307e-06,1.4061e-05,0,0,0,1,0.00019832,0.67422,0.0003545,0,0,1,0.00103,0.5,0.00103,0
1,-11.163,321.67,0,4.4389e-07,7.07e-06,1.414e-05,0,0,0,1,0.00019832,0.67688,0.00035733,0,0,1,0.001035,0.5,0.001035,0
1,-11.163,321.67,0,4.4389e-07,7.1094e-06,1.4219e-05,0,0,0,1,0.00019832,0.67955,0.00036016,0,0,1,0.00104,0.5,0.00104,0
1,-11.163,321.67,0,4.4389e-07,7.1487e-06,1.4297e-05,0,0,0,1,0.00019832,0.68221,0.00036299,0,0,1,0.001045,0.5,0.001045,0
1,-11.163,321.67,0,4.4389e-07,7.1881e-06,1.4376e-05,0,0,0,1,0.00019832,0.68487,0.00036582,0,0,1,0.00105,0.5,0.00105,0
1,-11.163,321.67,0,4.4389e-07,7.2275e-06,1.4455e-05,0,0,0,1,0.00019832,0.68754,0.00036865,0,0,1,0.001055,0.5,0.001055,0
1,-11.163,321.67,0,4.4389e-07,7.2668e-06,1.4534e-05,0,0,0,1,0.00019832,0.6902,0.00037148,0,0,1,0.00106,0.5,0.00106,0
1,-11.163,321.67,0,4.4389e-07,7.3062e-06,1.4612e-05,0,0,0,1,0.00019832,0.69287,0.00037431,0,0,1,0.001065,0.5,0.001065,0
1,-11.163,321.67,0,4.4389e-07,7.3455e-06,1.4691e-05,0,0,0,1,0.00019832,0.69553,0.00037714,0,0,1,0.00107,0.5,0.00107,0
1,-11.163,321.67,0,4.4389e-07,7.3849e-06,1.477e-05,0,0,0,1,0.00019832,0.69819,0.00037997,0,0,1,0.001075,0.5,0.001075,0
1,-11.163,321.67,0,4.4389e-07,7.4242e-06,1.4848e-05,0,0,0,1,0.00019832,0.70086,0.00038281,0,0,1,0.00108,0.5,0.00108,0
1,-11.163,321.67,0,4.4389e-07,7.4636e-06,1.4927e-05,0,0,0,1,0.00019832,0.70352,0.00038564,0,0,1,0.001085,0.5,0.001085,0
1,-11.163,321.67,0,4.4389e-07,7.5029e-06,1.5006e-05,0,0,0,1,0.00019832,0.70619,0.00038847,0,0,1,0.00109,0.5,0.00109,0
1,-11.163,321.67,0,4.4389e-07,7.5423e-06,1.5085e-05,0,0,0,1,0.00019832,0.70885,0.0003913,0,0,1,0.001095,0.5,0.001095,0
1,-11.163,321.67,0,4.4389e-07,7.5816e-06,1.5163e-05,0,0,0,1,0.00019832,0.71151,0.00039413,0,0,1,0.0011,0.5,0.0011,0
1,-11.163,321.67,0,4.4389e-07,7.621e-06,1.5242e-05,0,0,0,1,0.00019832,0.71418,0.00039696,0,0,1,0.001105,0.5,0.001105,0
1,-11.163,321.67,0,4.4389e-07,7.6603e-06,1.5321e-05,0,0,0,1,0.00019832,0.71684,0.00039979,0,0,1,0.00111,0.5,0.00111,0
1,-11.163,321.67,0,4.4389e-07,7.6997e-06,1.5399e-05,0,0,0,1,0.00019832,0.71951,0.00040262,0,0,1,0.001115,0.5,0.001115,0
1,-11.163,321.67,0,4.4389e-07,7.739e-06,1.5478e-05,0,0,0,1,0.00019832,0.72217,0.00040545,0,0,1,0.00112,0.5,0.00112,0
1,-11.163,321.67,0,4.4389e-07,7.7784e-06,1.5557e-05,0,0,0,1,0.00019832,0.72483,0.00040828,0,0,1,0.001125,0.5,0.001125,0
1,-11.163,321.67,0,4.4389e-07,7.8087e-06,1.5617e-05,0,0,0,1,0.00019832,0.72713,0.00041105,0,0,1,0.00113,0.5,0.00113,0
1,-11.163,321.67,0,4.4389e-07,7.836e-06,1.5672e-05,0,0,0,1,0.00019832,0.72932,0.0004138,0,0,1,0.001135,0.5,0.001135,0
1,-11.163,321.67,0,4.4389e-07,7.8633e-06,1.5727e-05,0,0,0,1,0.00019832,0.7315,0.00041655,0,0,1,0.00114,0.5,0.00114,0
1,-11.163,321.67,0,4.4389e-07,7.8907e-06,1.5781e-05,0,0,0,1,0.00019832,0.73368,0.0004193,0,0,1,0.001145,0.5,0.001145,0
1,-11.163,321.67,0,4.4389e-07,7.918e-06,1.5836e-05,0,0,0,1,0.00019832,0.73586,0.00042204,0,0,1,0.00115,0.5,0.00115,0
1,-11.163,321.67,0,4.4389e-07,7.9453e-06,1.5891e-05,0,0,0,1,0.00019832,0.73805,0.00042479,0,0,1,0.001155,0.5,0.001155,0
1,-11.163,321.67,0,4.4389e-07,7.9726e-06,1.5945e-05,0,0,0,1,0.00019832,0.74023,0.00042754,0,0,1,0.00116,0.5,0.00116,0
1,-11.163,321.67,0,4.4389e-07,8e-06,1.6e-05,0,0,0,1,0.00019832,0.74241,0.00043029,0,0,1,0.001165,0.5,0.001165,0
1,-11.163,321.67,0,4.4389e-07,8.0273e-06,1.6055e-05,0,0,0,1,0.00019832,0.74459,0.00043304,0,0,1,0.00117,0.5,0.00117,0
1,-11.163,321.67,0,4.4389e-07,8.0546e-06,1.6109e-05,0,0,0,1,0.00019832,0.74677,0.00043578,0,0,1,0.001175,0.5,0.001175,0
1,-11.163,321.67,0,4.4389e-07,8.082e-06,1.6164e-05,0,0,0,1,0.00019832,0.74896,0.00043853,0,0,1,0.00118,0.5,0.00118,0
1,-11.163,321.67,0,4.4389e-07,8.1093e-06,1.6219e-05,0,0,0,1,0.00019832,0.75114,0.00044128,0,0,1,0.001185,0.5,0.001185,0
1,-11.163,321.67,0,4.4389e-07,8.1366e-06,1.6273e-05,0,0,0,1,0.00019832,0.75332,0.00044403,0,0,1,0.00119,0.5,0.00119,0
1,-11.163,321.67,0,4.4389e-07,8.1639e-06,1.6328e-05,0,0,0,1,0.00019832,0.7555,0.00044678,0,0,1,0.001195,0.5,0.001195,0
1,-11.163,321.67,0,4.4389e-07,8.1913e-06,1.6383e-05,0,0,0,1,0.00019832,0.75769,0.00044953,0,0,1,0.0012,0.5,0.0012,0
1,-11.163,321.67,0,4.4389e-07,8.2186e-06,1.6437e-05,0,0,0,1,0.00019832,0.75987,0.00045227,0,0,1,0.001205,0.5,0.001205,0
1,-11.163,321.67,0,4.4389e-07,8.2459e-06,1.6492e-05,0,0,0,1,0.00019832,0.76205,0.00045502,0,0,1,0.00121,0.5,0.00121,0
1,-11.163,321.67,0,4.4389e-07,8.2733e-06,1.6547e-05,0,0,0,1,0.00019832,0.76423,0.00045777,0,0,1,0.001215,0.5,0.001215,0
1,-11.163,321.67,0,4.4389e-07,8.3006e-06,1.6601e-05,0,0,0,1,0.00019832,0.76642,0.00046052,0,0,1,0.00122,0.5,0.00122,0
1,-11.163,321.67,0,4.4389e-07,8.3279e-06,1.6656e-05,0,0,0,1,0.00019832,0.7686,0.00046327,0,0,1,0.001225,0.5,0.001225,0
1,-11.163,321.67,0,4.4389e-07,8.3552e-06,1.671e-05,0,0,0,1,0.00019832,0.77078,0.00046601,0,0,1,0.00123,0.5,0.00123,0
1,-11.163,321.67,0,4.4389e-07,8.3826e-06,1.6765e-05,0,0,0,1,0.00019832,0.77296,0.00046876,0,0,1,0.001235,0.5,0.001235,0
1,-11.163,321.67,0,4.4389e-07,8.4099e-06,1.682e-05,0,0,0,1,0.00019832,0.77515,0.00047151,0,0,1,0.00124,0.5,0.00124,0
1,-11.163,321.67,0,4.4389e-07,8.4372e-06,1.6874e-05,0,0,0,1,0.00019832,0.77733,0.00047426,0,0,1,0.001245,0.5,0.001245,0
1,-11.163,321.67,0,4.4389e-07,8.4646e-06,1.6929e-05,0,0,0,1,0.00019832,0.77951,0.00047701,0,0,1,0.00125,0.5,0.00125,0
1,-11.163,321.67,0,4.4389e-07,8.4919e-06,1.6984e-05,0,0,0,1,0.00019832,0.78169,0.00047975,0,0,1,0.001255,0.5,0.001255,0
1,-11.163,321.67,0,4.4389e-07,8.5192e-06,1.7038e-05,0,0,0,1,0.00019832,0.78388,0.0004825,0,0,1,0.00126,0.5,0.00126,0
1,-11.163,321.67,0,4.4389e-07,8.5465e-06,1.7093e-05,0,0,0,1,0.00019832,0.78606,0.00048525,0,0,1,0.001265,0.5,0.001265,0
1,-11.163,321.67,0,4.4389e-07,8.5739e-06,1.7148e-05,0,0,0,1,0.00019832,0.78824,0.000488,0,0,1,0.00127,0.5,0.00127,0
1,-11.163,321.67,0,4.4389e-07,8.6012e-06,1.7202e-05,0,0,0,1,0.00019832,0.79042,0.00049075,0,0,1,0.001275,0.5,0.001275,0
1,-11.163,321.67,0,4.4389e-07,8.6285e-06,1.7257e-05,0,0,0,1,0.00019832,0.7926,0.00049349,0,0,1,0.00128,0.5,0.00128,0
1,-11.163,321.67,0,4.4389e-07,8.6559e-06,1.7312e-05,0,0,0,1,0.00019832,0.79479,0.00049624,0,0,1,0.001285,0.5,0.001285,0
1,-11.163,321.67,0,4.4389e-07,8.6832e-06,1.7366e-05,0,0,0,1,0.00019832,0.79697,0.00049899,0,0,1,0.00129,0.5,0.00129,0
1,-11.163,321.67,0,4.4389e-07,8.7105e-06,1.7421e-05,0,0,0,1,0.00019832,0.79915,0.00050174,0,0,1,0.001295,0.5,0.001295,0
1,-11.163,321.67,0,4.4389e-07,8.7378e-06,1.7476e-05,0,0,0,1,0.00019832,0.80133,0.00050449,0,0,1,0.0013,0.5,0.0013,0
1,-11.163,321.67,0,4.4389e-07,8.7652e-06,1.753e-05,0,0,0,1,0.00019832,0.80352,0.00050723,0,0,1,0.001305,0.5,0.001305,0
1,-11.163,321.67,0,4.4389e-07,8.7925e-06,1.7585e-05,0,0,0,1,0.00019832,0.8057,0.00050998,0,0,1,0.00131,0.5,0.00131,0
1,-11.163,321.67,0,4.4389e-07,8.8198e-06,1.764e-05,0,0,0,1,0.00019832,0.80788,0.00051273,0,0,1,0.001315,0.5,0.001315,0
1,-11.163,321.67,0,4.4389e-07,8.8472e-06,1.7694e-05,0,0,0,1,0.00019832,0.81006,0.00051548,0,0,1,0.00132,0.5,0.00132,0
1,-11.163,321.67,0,4.4389e-07,8.8745e-06,1.7749e-05,0,0,0,1,0.00019832,0.81225,0.00051823,0,0,1,0.001325,0.5,0.001325,0
1,-11.163,321.67,0,4.4389e-07,8.9018e-06,1.7804e-05,0,0,0,1,0.00019832,0.81443,0.00052097,0,0,1,0.00133,0.5,0.00133,0
1,-11.163,321.67,0,4.4389e-07,8.9291e-06,1.7858e-05,0,0,0,1,0.00019832,0.81661,0.00052372,0,0,1,0.001335,0.5,0.001335,0
1,-11.163,321.67,0,4.4389e-07,8.9565e-06,1.7913e-05,0,0,0,1,0.00019832,0.81879,0.00052647,0,0,1,0.00134,0.5,0.00134,0
1,-11.163,321.67,0,4.4389e-07,8.9838e-06,1.7968e-05,0,0,0,1,0.00019832,0.82098,0.00052922,0,0,1,0.001345,0.5,0.001345,0
1,-11.163,321.67,0,4.4389e-07,9.0111e-06,1.8022e-05,0,0,0,1,0.00019832,0.82316,0.00053197,0,0,1,0.00135,0.5,0.00135,0
1,-11.163,321.67,0,4.4389e-07,9.0041e-06,1.8008e-05,0,0,0,1,0.00019832,0.82491,0.00053443,0,0,1,0.001355,0.5,0.001355,0
1,-11.163,321.67,0,4.4389e-07,8.981e-06,1.7962e-05,0,0,0,1,0.00019832,0.82647,0.00053675,0,0,1,0.00136,0.5,0.00136,0
1,-11.163,321.67,0,4.4389e-07,8.9579e-06,1.7916e-05,0,0,0,1,0.00019832,0.82802,0.00053907,0,0,1,0.001365,0.5,0.001365,0
1,-11.163,321.67,0,4.4389e-07,8.9348e-06,1.787e-05,0,0,0,1,0.00019832,0.82958,0.00054139,0,0,1,0.00137,0.5,0.00137,0
1,-11.163,321.67,0,4.4389e-07,8.9116e-06,1.7823e-05,0,0,0,1,0.00019832,0.83113,0.00054372,0,0,1,0.001375,0.5,0.001375,0
1,-11.163,321.67,0,4.4389e-07,8.8885e-06,1.7777e-05,0,0,0,1,0.00019832,0.83269,0.00054604,0,0,1,0.00138,0.5,0.00138,0
1,-11.163,321.67,0,4.4389e-07,8.8654e-06,1.7731e-05,0,0,0,1,0.00019832,0.83424,0.00054836,0,0,1,0.001385,0.5,0.001385,0
1,-11.163,321.67,0,4.4389e-07,8.8423e-06,1.7685e-05,0,0,0,1,0.00019832,0.8358,0.00055068,0,0,1,0.00139,0.5,0.00139,0
1,-11.163,321.67,0,4.4389e-07,8.8191e-06,1.7638e-05,0,0,0,1,0.00019832,0.83735,0.00055301,0,0,1,0.001395,0.5,0.001395,0
1,-11.163,321.67,0,4.4389e-07,8.796e-06,1.7592e-05,0,0,0,1,0.00019832,0.83891,0.00055533,0,0,1,0.0014,0.5,0.0014,0
1,-11.163,321.67,0,4.4389e-07,8.7729e-06,1.7546e-05,0,0,0,1,0.00019832,0.84046,0.00055765,0,0,1,0.001405,0.5,0.001405,0
1,-11.163,321.67,0,4.4389e-07,8.7498e-06,1.75e-05,0,0,0,1,0.00019832,0.84202,0.00055997,0,0,1,0.00141,0.5,0.00141,0
1,-11.163,321.67,0,4.4389e-07,8.7266e-06,1.7453e-05,0,0,0,1,0.00019832,0.84357,0.0005623,0,0,1,0.001415,0.5,0.001415,0
1,-11.163,321.67,0,4.4389e-07,8.7035e-06,1.7407e-05,0,0,0,1,0.00019832,0.84513,0.00056462,0,0,1,0.00142,0.5,0.00142,0
1,-11.163,321.67,0,4.4389e-07,8.6804e-06,1.7361e-05,0,0,0,1,0.00019832,0.84668,0.00056694,0,0,1,0.001425,0.5,0.001425,0
1,-11.163,321.67,0,4.4389e-07,8.6573e-06,1.7315e-05,0,0,0,1,0.00019832,0.84824,0.00056926,0,0,1,0.00143,0.5,0.00143,0
1,-11.163,321.67,0,4.4389e-07,8.6341e-06,1.7268e-05,0,0,0,1,0.00019832,0.84979,0.00057159,0,0,1,0.001435,0.5,0.001435,0
1,-11.163,321.67,0,4.4389e-07,8.611e-06,1.7222e-05,0,0,0,1,0.00019832,0.85135,0.00057391,0,0,1,0.00144,0.5,0.00144,0
1,-11.163,321.67,0,4.4389e-07,8.5879e-06,1.7176e-05,0,0,0,1,0.00019832,0.8529,0.00057623,0,0,1,0.001445,0.5,0.001445,0
1,-11.163,321.67,0,4.4389e-07,8.5648e-06,1.713e-05,0,0,0,1,0.00019832,0.85446,0.00057855,0,0,1,0.00145,0.5,0.00145,0
1,-11.163,321.67,0,4.4389e-07,8.5416e-06,1.7083e-05,0,0,0,1,0.00019832,0.85601,0.00058088,0,0,1,0.001455,0.5,0.001455,0
1,-11.163,321.67,0,4.4389e-07,8.5185e-06,1.7037e-05,0,0,0,1,0.00019832,0.85757,0.0005832,0,0,1,0.00146,0.5,0.00146,0
1,-11.163,321.67,0,4.4389e-07,8.4954e-06,1.6991e-05,0,0,0,1,0.00019832,0.85912,0.00058552,0,0,1,0.001465,0.5,0.001465,0
1,-11.163,321.67,0,4.4389e-07,8.4723e-06,1.6945e-05,0,0,0,1,0.00019832,0.86068,0.00058784,0,0,1,0.00147,0.5,0.00147,0
1,-11.163,321.67,0,4.4389e-07,8.4491e-06,1.6898e-05,0,0,0,1,0.00019832,0.86223,0.00059017,0,0,1,0.001475,0.5,0.001475,0
1,-11.163,321.67,0,4.4389e-07,8.426e-06,1.6852e-05,0,0,0,1,0.00019832,0.86379,0.00059249,0,0,1,0.00148,0.5,0.00148,0
1,-11.163,321.67,0,4.4389e-07,8.4029e-06,1.6806e-05,0,0,0,1,0.00019832,0.86534,0.00059481,0,0,1,0.001485,0.5,0.001485,0
1,-11.163,321.67,0,4.4389e-07,8.3798e-06,1.676e-05,0,0,0,1,0.00019832,0.8669,0.00059714,0,0,1,0.00149,0.5,0.00149,0
1,-11.163,321.67,0,4.4389e-07,8.3566e-06,1.6713e-05,0,0,0,1,0.00019832,0.86845,0.00059946,0,0,1,0.001495,0.5,0.001495,0
1,-11.163,321.67,0,4.4389e-07,8.3335e-06,1.6667e-05,0,0,0,1,0.00019832,0.87001,0.00060178,0,0,1,0.0015,0.5,0.0015,0
1,-11.163,321.67,0,4.4389e-07,8.3104e-06,1.6621e-05,0,0,0,1,0.00019832,0.87156,0.0006041,0,0,1,0.001505,0.5,0.001505,0
1,-11.163,321.67,0,4.4389e-07,8.2872e-06,1.6574e-05,0,0,0,1,0.00019832,0.87312,0.00060643,0,0,1,0.00151,0.5,0.00151,0
1,-11.163,321.67,0,4.4389e-07,8.2641e-06,1.6528e-05,0,0,0,1,0.00019832,0.87467,0.00060875,0,0,1,0.001515,0.5,0.001515,0
1,-11.163,321.67,0,4.4389e-07,8.241e-06,1.6482e-05,0,0,0,1,0.00019832,0.87623,0.00061107,0,0,1,0.00152,0.5,0.00152,0
1,-11.163,321.67,0,4.4389e-07,8.2179e-06,1.6436e-05,0,0,0,1,0.00019832,0.87778,0.00061339,0,0,1,0.001525,0.5,0.001525,0
1,-11.163,321.67,0,4.4389e-07,8.1947e-06,1.6389e-05,0,0,0,1,0.00019832,0.87934,0.00061572,0,0,1,0.00153,0.5,0.00153,0
1,-11.163,321.67,0,4.4389e-07,8.1716e-06,1.6343e-05,0,0,0,1,0.00019832,0.88089,0.00061804,0,0,1,0.001535,0.5,0.001535,0
1,-11.163,321.67,0,4.4389e-07,8.1485e-06,1.6297e-05,0,0,0,1,0.00019832,0.88245,0.00062036,0,0,1,0.00154,0.5,0.00154,0
1,-11.163,321.67,0,4.4389e-07,8.1254e-06,1.6251e-05,0,0,0,1,0.00019832,0.884,0.00062268,0,0,1,0.001545,0.5,0.001545,0
1,-11.163,321.67,0,4.4389e-07,8.1022e-06,1.6204e-05,0,0,0,1,0.00019832,0.88556,0.00062501,0,0,1,0.00155,0.5,0.00155,0
1,-11.163,321.67,0,4.4389e-07,8.0791e-06,1.6158e-05,0,0,0,1,0.00019832,0.88711,0.00062733,0,0,1,0.001555,0.5,0.001555,0
1,-11.163,321.67,0,4.4389e-07,8.056e-06,1.6112e-05,0,0,0,1,0.00019832,0.88867,0.00062965,0,0,1,0.00156,0.5,0.00156,0
1,-11.163,321.67,0,4.4389e-07,8.0329e-06,1.6066e-05,0,0,0,1,0.00019832,0.89022,0.00063197,0,0,1,0.001565,0.5,0.001565,0
1,-11.163,321.67,0,4.4389e-07,8.0097e-06,1.6019e-05,0,0,0,1,0.00019832,0.89178,0.0006343,0,0,1,0.00157,0.5,0.00157,0
1,-11.163,321.67,0,4.4389e-07,7.9866e-06,1.5973e-05,0,0,0,1,0.00019832,0.89333,0.00063662,0,0,1,0.001575,0.5,0.001575,0
1,-11.163,321.67,0,4.4389e-07,7.9635e-06,1.5927e-05,0,0,0,1,0.00019832,0.89489,0.00063894,0,0,1,0.00158,0.5,0.00158,0
1,-11.163,321.67,0,4.4389e-07,7.9404e-06,1.5881e-05,0,0,0,1,0.00019832,0.89644,0.00064126,0,0,1,0.001585,0.5,0.001585,0
1,-11.163,321.67,0,4.4389e-07,7.9172e-06,1.5834e-05,0,0,0,1,0.00019832,0.898,0.00064359,0,0,1,0.00159,0.5,0.00159,0
1,-11.163,321.67,0,4.4389e-07,7.8941e-06,1.5788e-05,0,0,0,1,0.00019832,0.89955,0.00064591,0,0,1,0.001595,0.5,0.001595,0
1,-11.163,321.67,0,4.4389e-07,7.871e-06,1.5742e-05,0,0,0,1,0.00019832,0.90111,0.00064823,0,0,1,0.0016,0.5,0.0016,0
1,-11.163,321.67,0,4.4389e-07,7.8479e-06,1.5696e-05,0,0,0,1,0.00019832,0.90266,0.00065055,0,0,1,0.001605,0.5,0.001605,0
1,-11.163,321.67,0,4.4389e-07,7.8247e-06,1.5649e-05,0,0,0,1,0.00019832,0.90422,0.00065288,0,0,1,0.00161,0.5,0.00161,0
1,-11.163,321.67,0,4.4389e-07,7.8016e-06,1.5603e-05,0,0,0,1,0.00019832,0.90577,0.0006552,0,0,1,0.001615,0.5,0.001615,0
1,-11.163,321.67,0,4.4389e-07,7.7785e-06,1.5557e-05,0,0,0,1,0.00019832,0.90733,0.00065752,0,0,1,0.00162,0.5,0.00162,0
